"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Inf2",5.28346196375032e-09,-0.264747157165316,0.197,0.477,9.73266528342447e-05
"Lgmn",5.47788433491361e-09,-0.265937894260369,0.541,0.726,0.000100908107333444
"Ptgr2",5.75439025781051e-09,-0.255241180002815,0.164,0.423,0.000106001622939127
"Galk2",6.04201423635819e-09,-0.252792754899808,0.254,0.531,0.000111299944247954
"Qpct",6.21543168105431e-09,-0.27654070923395,0.213,0.472,0.000114494466996701
"Pfkl",6.50097819417314e-09,-0.300106141103877,0.811,0.908,0.000119754519314863
"Pigf",6.53443899636092e-09,-0.252566358092479,0.262,0.537,0.000120370900751965
"Nefl",6.58378957032546e-09,-0.304375610903606,0.91,0.966,0.000121279987674965
"Ift27",7.11046933153872e-09,-0.254815677713386,0.402,0.641,0.000130981955556275
"Zfhx3",7.11934617400429e-09,-0.311015318051642,0.18,0.453,0.000131145475871333
"Cluap1",7.81333877011176e-09,-0.270025287325905,0.451,0.691,0.000143929513484229
"Rassf1",8.05956263650176e-09,-0.278844063055506,0.467,0.696,0.000148465203326999
"Glod4",8.91668603767891e-09,-0.262727362906578,0.385,0.634,0.000164254273500083
"Pdcl3",9.0598208544909e-09,-0.251064236811917,0.385,0.653,0.000166890959960577
"Ass1",9.56043498236416e-09,-0.280554433962124,0.156,0.428,0.00017611277281013
"Rmnd5b",9.9290718407561e-09,-0.26666900547407,0.607,0.809,0.000182903432378568
"Cd164",1.07317120591082e-08,-0.270805538285859,0.484,0.714,0.000197688867840832
"Samd5",1.11936462107216e-08,-0.291857745556792,0.508,0.736,0.000206198156847703
"Kit",1.18041269311421e-08,-0.318934576393089,0.336,0.609,0.000217443822198569
"Nit2",1.20743367585386e-08,-0.257417831553634,0.156,0.412,0.000222421357429039
"Bbs4",1.23783682886295e-08,-0.282734134326436,0.533,0.721,0.000228021922244844
"Odc1",1.49234337026305e-08,-0.267838253773804,0.639,0.825,0.000274904572236156
"Rab3c",1.56479285511431e-08,0.268652690273123,0.91,0.926,0.000288250491840607
"Mrpl16",1.61952791209164e-08,-0.250759774239236,0.459,0.676,0.0002983332366864
"Ddx25",1.67508879090258e-08,-0.252011851603103,0.41,0.674,0.000308568106172164
"Rbm42",1.70801236993721e-08,-0.277177679521015,0.508,0.737,0.000314632958666134
"Abhd16a",1.71814352141464e-08,-0.25342108408695,0.5,0.73,0.000316499218079791
"Scamp3",1.82935893198034e-08,-0.256438119930426,0.32,0.582,0.000336986208860099
"Sema3e",1.88838080745701e-08,0.304737993568575,0.492,0.293,0.000347858628541655
"Kctd12",2.04578775101095e-08,0.360746915868751,0.484,0.26,0.000376854561613727
"Comtd1",2.29495952216897e-08,-0.270879164752794,0.295,0.558,0.000422754493578747
"Pim3",2.61363260977449e-08,-0.278960574499415,0.303,0.575,0.000481457263046559
"Xpa",2.71085534674946e-08,-0.254876352997456,0.246,0.511,0.000499366663424718
"Usp29",2.93957437190737e-08,-0.251801800022583,0.385,0.648,0.000541498995049056
"Cmip",2.94962219337081e-08,-0.349639248013896,0.811,0.867,0.000543349904240837
