"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Uqcrc2",5.82007476651922e-11,-0.314100300347092,0.865,0.853,1.07211597274051e-06
"Arl4d",6.32456895964493e-11,-0.563138181978261,0.381,0.691,1.16504884805619e-06
"Atp5b",6.39417873209664e-11,-0.306743843419354,0.992,1,1.17787166423952e-06
"Pcdh19",7.06875993404328e-11,-0.440089543310745,0.392,0.721,1.30213626745011e-06
"Slc1a2",7.42978181611502e-11,-0.338154683356401,0.946,0.978,1.36864010834655e-06
"Cfdp1",7.64675983425479e-11,-0.250844790361451,0.85,0.934,1.40860962906807e-06
"Got1",9.0384916556749e-11,-0.257865896040972,0.985,1,1.66498054789187e-06
"Ptov1",1.05298317844084e-10,-0.255291050821544,0.935,0.985,1.93970031300587e-06
"Tuba1b",1.12943877657457e-10,-0.284093835957853,0.985,0.985,2.08053917032801e-06
"Psmb3",1.24224799032548e-10,-0.278489533957629,0.785,0.809,2.28834502297856e-06
"Ncl",1.34310492775496e-10,-0.303130830595896,0.965,0.993,2.47413358741742e-06
"Atp6ap2",1.48057164115945e-10,-0.282540696503922,1,0.993,2.72736102017982e-06
"Fam110b",1.55235531199837e-10,-0.318363827612673,0.485,0.706,2.85959372023219e-06
"Uqcrc1",1.65838529716679e-10,-0.311453779389505,0.862,0.846,3.05491155591095e-06
"Arhgap25",1.72829695510872e-10,-0.40371703303727,0.158,0.419,3.18369582100578e-06
"Tubb4b",1.76145722978124e-10,-0.390044443527404,0.919,0.963,3.24478036298003e-06
"Tmco1",1.76418582133963e-10,-0.283439006529761,0.588,0.772,3.24980670148973e-06
"Gadd45g",1.83928835207413e-10,-0.484201859041139,0.723,0.89,3.38815307335576e-06
"Psmc4",1.87159134017845e-10,-0.305496392663258,0.592,0.794,3.44765840774272e-06
"Lmo1",1.98331360369772e-10,-0.404480085342521,0.285,0.412,3.65346198937158e-06
"Psmc3",1.98949836921618e-10,-0.28459595405262,0.862,0.926,3.66485494593312e-06
"Ddah1",2.18557989488637e-10,-0.592808169623029,0.165,0.39,4.02605672437018e-06
"Rorb",2.24242658787195e-10,0.731894450048894,0.538,0.294,4.13077401751891e-06
"Slc38a1",2.26739928577355e-10,-0.25232964393249,0.9,0.956,4.17677622432345e-06
"Cxcl12",2.29330361505158e-10,-0.42253590820308,0.273,0.551,4.22449458928651e-06
"Grik3",2.6410033172626e-10,-0.359812509914738,0.562,0.801,4.86499221072944e-06
"Clu",2.71159436720059e-10,-0.355401428730771,0.604,0.801,4.99502798382021e-06
"Taldo1",2.95003821313094e-10,-0.326412191369224,0.596,0.654,5.4342653924085e-06
"Pitpnc1",3.00912985922428e-10,-0.382831403131238,0.312,0.64,5.54311811367704e-06
"Arpc5",3.12569845795713e-10,-0.255831515296667,0.908,0.956,5.75784912940283e-06
"Psmd11",3.37520676565616e-10,-0.253737445340338,0.827,0.963,6.21746838301521e-06
"Vta1",3.59227015600628e-10,-0.277466094964996,0.531,0.699,6.61732085437917e-06
"1700019D03Rik",3.59354218582666e-10,-0.335964744385426,0.304,0.588,6.61966406051129e-06
"C1ql3",3.60001165109112e-10,0.308395124013186,0.965,0.765,6.63158146247495e-06
"Txnl1",3.64518477489165e-10,-0.302996527151928,0.888,0.934,6.71479487382791e-06
