"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Nr4a2",0.00135015837361209,-0.383656152017918,0.295,0.537,1
"Syt6",0.00138105535768376,-0.392807081502954,0.074,0.244,1
"Fam3c",0.00142498188863012,-0.271095501110655,0.525,0.744,1
"Hist1h4i",0.00145526976689301,-0.289219362080065,0.156,0.366,1
"Fosb",0.00184823001811816,-0.287361897831587,0.607,0.78,1
"Brinp3",0.00188855441826813,-0.256022803003728,0.262,0.476,1
"Ndrg1",0.00207549270044454,-0.316999393937573,0.238,0.463,1
"Psmd6",0.00235965392905726,-0.268540710259043,0.516,0.683,1
"Bhlhe22",0.0029409538992444,0.36574040920812,0.623,0.573,1
"Cacna2d3",0.00306827076639571,-0.259626225918557,0.533,0.646,1
"Sox9",0.00322076565706037,0.29206142781124,0.402,0.183,1
"Nt5dc3",0.00396166996317046,-0.254680949960405,0.582,0.768,1
"Tcerg1l",0.00418333538334869,-0.322884863314387,0.23,0.366,1
"Trbc2",0.00433688989576742,-0.302819806267955,0.254,0.341,1
"Tiparp",0.00439899411870041,-0.356526561392868,0.123,0.293,1
"Nos1",0.00467515886238096,0.36030573904772,0.598,0.378,1
"Egr2",0.00505456251838501,-0.289014810032936,0.197,0.378,1
"Glul",0.00630239610295381,-0.303418260892658,0.426,0.549,1
"Wdcp",0.00697074246158926,-0.283481441433636,0.279,0.463,1
"Pim3",0.00762229178799748,-0.25922886046612,0.303,0.476,1
"Nectin3",0.00772629242019444,0.305313711614018,0.238,0.171,1
"Fosl2",0.00778127406757139,-0.275956528796204,0.377,0.537,1
"Hspa1a",0.00939816009064848,-0.429457880497947,0.377,0.524,1
"Jsrp1",0.00950106125159096,0.280180071628195,0.533,0.354,1
"Btg2",0.0113634558846222,-0.351591831788743,0.574,0.683,1
"Stxbp6",0.0113647768991074,-0.407993881858544,0.344,0.524,1
"Npy",0.011963119389783,0.411650844206245,0.197,0.061,1
"Zcchc12",0.0126182812267839,-0.291145732214088,0.098,0.244,1
"Pcdh8",0.0129385683466116,-0.270702141156892,0.426,0.561,1
"Ntng1",0.0151973504177159,-0.268175967186206,0.623,0.744,1
"Nxph3",0.0198392690008781,-0.279740423984733,0.131,0.268,1
"Dner",0.0211145955997059,-0.266919053698647,0.713,0.805,1
"Rorb",0.103808460502327,0.263591908150027,0.41,0.293,1
"Sgk1",0.135501061136083,-0.254918059090459,0.443,0.439,1
"Fam19a1",0.166896194527805,-0.297030128126484,0.557,0.646,1
"Pdyn",0.170965373014264,-0.683094293118068,0.09,0.171,1
