"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Cdkn2d",2.78780464890546e-16,0.26234582563321,0.988,0.869,5.13541494374874e-12
"Fry",2.84738170971577e-16,-0.264635784444244,0.977,1,5.24516184746741e-12
"Npy2r",3.10353886039475e-16,-0.317619151947958,0.001,0.182,5.71702893473317e-12
"0610009B22Rik",3.28080797545013e-16,0.352618367406562,0.883,0.586,6.04357637157669e-12
"Synj1",3.67174737193298e-16,-0.280210302411452,1,0.99,6.76372583383773e-12
"Rrp1",3.74225330861554e-16,0.300166537185527,0.994,0.98,6.89360481980069e-12
"Prdx4",3.80478799228807e-16,0.451201428696909,0.715,0.343,7.00879996059385e-12
"Tm2d2",3.82561658609884e-16,0.277144506439253,0.975,0.869,7.04716831325268e-12
"Sgsm1",4.0512217024626e-16,-0.341428457552378,0.651,0.879,7.46275549810636e-12
"Pcdh9",4.18820067545084e-16,0.288657036745192,0.991,0.98,7.71508446424799e-12
"Trak1",4.22789297551899e-16,-0.320788291028019,0.73,0.889,7.78820165020353e-12
"Sf3b6",4.26256356285507e-16,0.26735349554178,0.985,0.909,7.85206833913532e-12
"Sdk2",4.44771015837306e-16,0.366835782964771,0.971,0.818,8.19312688273902e-12
"Pdp1",4.70956818953913e-16,-0.353899130831043,0.645,0.859,8.67549556195002e-12
"Bmp2",4.82005118838461e-16,-0.367277665167292,0.018,0.253,8.8790162941233e-12
"Lrrtm4",5.1088783941872e-16,-0.343231240518355,0.27,0.586,9.41106488993225e-12
"Shisa9",5.24668492999884e-16,-0.311398131320259,0.804,0.919,9.66491830955086e-12
"Epb41",5.84424757563453e-16,0.417045382005689,0.787,0.394,1.07656884590764e-11
"Taf11",5.95981697289213e-16,0.318969340295764,0.931,0.747,1.09785788457646e-11
"Igfbp4",6.07881647790368e-16,0.496104438182294,0.38,0.02,1.11977878339464e-11
"Cntn5",6.14902680438161e-16,-0.349630789036513,0.435,0.717,1.13271222763514e-11
"Med13l",6.18581710122598e-16,-0.30171251712843,0.839,0.919,1.13948936821684e-11
"Atxn10",6.41325690036122e-16,0.385888763844143,0.977,0.889,1.18138605361554e-11
"Ddrgk1",6.56839170342837e-16,0.353658745711125,0.901,0.747,1.20996343568854e-11
"Rai14",7.17071253084679e-16,0.409525015709785,0.816,0.485,1.32091695530729e-11
"Cbx6",7.1790352385057e-16,-0.27367919108949,0.984,1,1.32245008128514e-11
"Acyp1",7.84354399196742e-16,0.31725630957342,0.904,0.667,1.44485923876032e-11
"C1d",8.89470881376465e-16,0.251734052564454,0.985,0.909,1.63849431058359e-11
"Sgk1",1.04779627336721e-15,0.659241246451151,0.838,0.525,1.93014551516973e-11
"Tmem47",1.1100636384594e-15,-0.336308695261626,0.152,0.535,2.04484822840606e-11
"Vangl2",1.16083129534271e-15,0.376651135454925,0.412,0.04,2.13836732915081e-11
"Sidt1",1.18181872267575e-15,-0.346704071483713,0.603,0.859,2.177028269041e-11
"Fezf2",1.19790934377718e-15,0.375200448817525,0.911,0.626,2.20666880217195e-11
"Slc9a6",1.27386337443582e-15,-0.292486617941138,0.787,0.889,2.34658372204823e-11
"Polr2c",1.31087338759377e-15,0.2911589943195,0.952,0.869,2.41475986728648e-11
"Gm2694",1.40412491953353e-15,-0.364775521910111,0.388,0.657,2.58653851427272e-11
"Zfand6",1.49036610842663e-15,0.307412437958586,0.947,0.768,2.74540340833269e-11
"Nfe2l3",1.52300562872944e-15,0.374995615689741,0.371,0.02,2.8055286686825e-11
"Shank2",1.53290603944225e-15,-0.288942234647252,0.743,0.899,2.82376621525657e-11
"Cacna1i",1.59365002010808e-15,-0.37361584588344,0.307,0.667,2.9356627020411e-11
"Ighm",1.65211272561623e-15,0.7185874526943,0.368,0.02,3.04335685185766e-11
"Zfp703",1.73602148540508e-15,-0.322758062403859,0.102,0.455,3.1979251782647e-11
"Wscd2",1.80913658618328e-15,-0.331189207537645,0.42,0.758,3.33261050540822e-11
"Actb",1.86620631368036e-15,0.280696751010987,1,1,3.43773865043059e-11
"Slc25a11",1.86873375936811e-15,0.324154721766067,0.958,0.838,3.44239445813199e-11
"Fkbp4",1.87535149046862e-15,0.369518874770303,0.917,0.758,3.45458498059225e-11
"Tuba4a",1.91065327860567e-15,0.30819432805742,0.997,0.99,3.5196144045195e-11
"Psmd12",2.00464516050003e-15,0.353621724829341,0.958,0.859,3.6927568501571e-11
"Aimp2",2.10236308513963e-15,0.388933957886656,0.695,0.293,3.87276303913572e-11
"Arpc2",2.14151230995152e-15,0.27531102351947,0.997,1,3.9448798261617e-11
