"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ccdc85a",2.52051830559743e-06,-0.290735658126718,0.639,0.899,0.0464304677074102
"Ptn",2.82750480317889e-06,-0.503287181065387,0.73,0.818,0.0520854659793584
"Ppm1l",3.1776611226342e-06,-0.360595776268177,0.811,0.879,0.0585356955400447
"Nat8l",3.21892536507471e-06,-0.262760663730365,0.795,0.949,0.0592958241500412
"Tubb4a",3.27031128525545e-06,-0.250494840001424,0.967,0.96,0.0602424041856907
"Tmeff1",3.31662345626023e-06,-0.30640413000548,0.893,0.939,0.0610955206877697
"Slc1a2",3.33541732880681e-06,-0.269639465937609,0.844,0.929,0.0614417226139503
"AI593442",3.39057718593316e-06,-0.338792441651576,0.779,0.879,0.0624578223420747
"Dleu7",4.52436219218858e-06,-0.378785370845647,0.238,0.495,0.0833432759423058
"Necab1",5.02701017855525e-06,-0.314051093675938,0.926,0.99,0.0926025544991662
"Arhgef25",5.08222650577052e-06,-0.275167139268059,0.82,0.939,0.0936196944627987
"Egr3",6.39100132191259e-06,-0.269352144942759,0.934,0.99,0.117728635350952
"Kcnh1",6.743558747191e-06,-0.312559772251178,0.664,0.879,0.124223095682005
"Pcp4",6.99363461911469e-06,-0.44311455468785,0.615,0.818,0.128829743318712
"Ier2",7.02395118476458e-06,-0.271204998542651,0.484,0.758,0.129388204774548
"B3glct",7.20294923104399e-06,-0.381649450887989,0.279,0.545,0.132685527785061
"Slc36a1",8.36857876441693e-06,-0.325332216353368,0.639,0.768,0.154157589419324
"Poldip2",8.7645335872385e-06,-0.275160657693172,0.598,0.778,0.16145147321052
"Fhod3",8.84626474544901e-06,-0.305309841655526,0.434,0.707,0.162957042875916
"Nr4a1",9.06246186575343e-06,-0.420659123069181,0.467,0.707,0.166939610029044
"Sphkap",9.29677084168324e-06,-0.257934282348602,0.91,0.99,0.171255815674647
"Camk4",9.65965321893562e-06,-0.309672778809272,0.861,0.939,0.177940471946013
"Kcna2",1.00963916555975e-05,-0.331693633352731,0.803,0.909,0.185985630687762
"Kpna3",1.05866475633637e-05,-0.250956898399492,0.869,0.929,0.195016634764723
"AC149090.1",1.06408589576068e-05,-0.298242489028571,0.803,0.919,0.196015262858075
"Sept6",1.12823659777472e-05,-0.255463009128173,0.59,0.798,0.207832463676082
"Phlda1",1.19865416570855e-05,-0.354131909130628,0.361,0.626,0.220804083865171
"Kcnq3",1.26461780874092e-05,-0.326322607842882,0.885,0.96,0.232955246548165
"Utrn",1.37339409591973e-05,-0.384143784539925,0.115,0.364,0.252992926409373
"Lhx2",1.37887246127529e-05,-0.409530783000938,0.352,0.636,0.254002096091522
"Pcsk1",1.45044380509113e-05,-0.315186418184779,0.344,0.626,0.267186253335837
"Usp6nl",1.62154289449646e-05,-0.284162771926016,0.123,0.374,0.298704416595193
"Rims3",1.77946917654509e-05,-0.365296516884151,0.467,0.727,0.327796017011371
"Sulf2",1.8499340484614e-05,-0.295842010168978,0.352,0.657,0.340776351067074
"Pde10a",1.94428214601155e-05,-0.285214832635862,0.787,0.879,0.358156214116788
"Slc2a13",2.06687246790631e-05,-0.323803639483495,0.754,0.919,0.380738577313021
"Tex2",2.06712160722627e-05,-0.272511770138939,0.664,0.818,0.380784471267152
"Etv1",2.17169035084424e-05,-0.628686294383507,0.664,0.717,0.400047079529018
"Vstm2l",2.1831748426294e-05,-0.371412718183701,0.549,0.798,0.402162637760762
"Syngr1",2.45902700114876e-05,-0.257637185555952,0.984,1,0.452977363881612
"Etv5",2.48936547111628e-05,-0.253632301293996,0.623,0.848,0.458566013434331
"Trp53inp2",2.5772214315885e-05,-0.262735718147682,0.689,0.848,0.474749959912918
"Pantr1",2.6728027038443e-05,-0.265786151202886,0.418,0.687,0.492356986075158
