"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Psmd6",1.56275518321365e-45,-0.709246201001178,0.542,0.898,2.87875132299786e-41
"Ppa1",1.98068304234687e-45,-0.575916675910681,0.769,0.949,3.64861623230717e-41
"Nfib",2.06731075241789e-45,-0.529126504716518,0.915,1,3.80819313702899e-41
"Arl6ip1",3.29106148023482e-45,-0.379496384313245,1,1,6.06246435274056e-41
"Ywhaq",3.75102182664249e-45,-0.340564593061676,0.996,1,6.90975730685813e-41
"Psmd7",4.51828462883053e-45,-0.450055729555342,0.938,0.99,8.32313211476873e-41
"Slc39a10",1.50549362852113e-44,0.44437727109211,0.996,0.923,2.77326981309877e-40
"Mgat5",1.71637756886396e-44,0.649335240042669,0.865,0.332,3.16173911960431e-40
"Dctn3",2.56373489936413e-44,-0.368464035738867,0.965,0.995,4.72265605811867e-40
"Fhl1",4.07381497039207e-44,0.599886107315385,0.754,0.143,7.50437455695923e-40
"Arpc5",4.14667188680572e-44,-0.411477918249665,0.908,0.995,7.63858428268481e-40
"Arc",4.18503270640414e-44,-0.772909894586222,0.735,0.969,7.70924874846706e-40
"Cdc42",5.46616130535464e-44,-0.327534024657465,0.996,1,1.00692157405938e-39
"Suclg1",6.0483482203872e-44,-0.532906508429146,0.819,0.98,1.11416622567753e-39
"Dnaja1",1.5378705165579e-43,-0.400411967980062,1,1,2.83291127855131e-39
"Gstm5",2.1411268240218e-43,-0.580566899677226,0.7,0.934,3.94416972253056e-39
"Ly6h",2.37355411845331e-43,-0.342074092605124,0.992,1,4.37232404160285e-39
"Ndufa11",3.10200235820669e-43,-0.38992240582587,0.958,0.995,5.71419854405255e-39
"Lsp1",3.13631034158021e-43,-0.735636062412123,0.054,0.617,5.77739728022491e-39
"Mef2c",4.28164450544563e-43,0.420433014890779,1,1,7.88721734348139e-39
"Got1",5.70221467227895e-43,-0.406987944771743,0.985,0.995,1.05040496478051e-38
"Dnm3",8.2249887519285e-43,-0.459095044234622,0.942,0.995,1.51512517799275e-38
"Emc4",1.49568416938041e-42,-0.532858996282074,0.765,0.939,2.75519980841565e-38
"Retreg1",1.98456124001157e-42,-0.591958846690116,0.585,0.939,3.65576026022531e-38
"Lypd1",2.0057337804104e-42,-0.785615981240123,0.177,0.801,3.69476219689399e-38
"Fdps",2.08431077622238e-42,-0.620874755328156,0.777,0.934,3.83950888087924e-38
"Tuba1a",3.05549576282396e-42,-0.647783041860431,1,0.995,5.62852874469801e-38
"Paip2",4.15053134676902e-42,-0.333977790099394,0.985,1,7.64569379388321e-38
"Cox5b",8.99029539229731e-42,-0.29231882105899,0.996,1,1.65610231421509e-37
"Pcp4",9.27612429811144e-42,-0.669331685869386,0.754,0.995,1.70875485695511e-37
"Slc2a13",1.08973930222919e-41,0.620927493663152,0.865,0.362,2.00740876863639e-37
"Sebox",1.12728822750155e-41,-0.670749610023179,0.031,0.566,2.0765776438806e-37
"Sar1b",1.22305594164265e-41,-0.467250618292861,0.731,0.974,2.25299135009992e-37
"Auts2",1.48676700013295e-41,0.510118176476105,0.962,0.75,2.7387734909449e-37
"Taldo1",1.67582110732591e-41,-0.619323597086251,0.596,0.908,3.08703006180506e-37
"Psmc2",2.45772131355598e-41,-0.662074036927897,0.642,0.893,4.52736843170147e-37
"Fos",3.71714396834023e-41,-0.790751685131673,0.869,0.99,6.84735090407954e-37
"Btf3",5.03423617854351e-41,-0.360058484690751,0.977,1,9.27356646449501e-37
"Igfbp6",6.06353289472242e-41,0.81537093811513,0.758,0.168,1.11696339453682e-36
"Npm1",9.8260694296361e-41,-0.379806080220523,0.988,0.985,1.81006024963326e-36
"Psmd4",1.3055510797132e-40,-0.476950838488414,0.862,0.985,2.40495564393969e-36
"Ndufs8",1.43894600463541e-40,-0.44025624221552,0.819,0.944,2.65068243513889e-36
"Psmb7",1.51709279667509e-40,-0.433587323871803,0.877,0.969,2.79463664075519e-36
"Psma2",1.58238199315785e-40,-0.41082711204408,0.938,0.98,2.91490586959608e-36
"Uqcrc2",2.09508471916999e-40,-0.586752342687184,0.865,0.949,3.85935556118305e-36
"Ndufa4",2.9373956449736e-40,-0.277173058014157,0.996,1,5.41097651760587e-36
"Psmd8",3.35894611370944e-40,-0.473058490607443,0.769,0.964,6.18751463606416e-36
"Txn1",3.61933110529391e-40,-0.366092184591671,0.969,0.995,6.66716982906192e-36
