"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Eif3m",1.05764209828989e-37,-0.35252135614178,0.846,0.962,1.94828250925981e-33
"Atp6v0d1",1.08369416972307e-37,-0.276940911840128,0.981,1,1.99627303004686e-33
"Mgll",1.26499738946127e-37,-0.404698871798451,0.604,0.918,2.3302516911266e-33
"Myo5b",1.35431758190804e-37,-0.427598481637597,0.158,0.591,2.49478841763281e-33
"Gabrb1",1.41253889442687e-37,-0.275837936594573,0.992,0.996,2.60203789742374e-33
"Pdcd5",1.53143388362197e-37,-0.271990778261337,0.942,0.993,2.82105435702003e-33
"Prdx4",1.58255673795681e-37,-0.45178869317459,0.288,0.715,2.91522776699023e-33
"Oxr1",1.95108260358878e-37,0.29232853055837,0.992,0.996,3.59408926407089e-33
"Zfand6",2.02469160974015e-37,-0.328509005143632,0.8,0.947,3.72968441430233e-33
"Txndc15",2.25398021790379e-37,-0.381482544534198,0.731,0.927,4.15205695940058e-33
"Timm17a",2.40345933575157e-37,-0.301113343901223,0.919,0.991,4.42741244238796e-33
"Prkca",2.40710379403568e-37,0.400151165040287,0.846,0.596,4.43412589899312e-33
"Emc7",2.49368933865273e-37,-0.306477895068399,0.938,0.985,4.5936251307322e-33
"Atp1b1",2.54232830286732e-37,-0.252132470569623,0.996,1,4.68322296671189e-33
"Hdac9",2.79769609730902e-37,0.406509483336942,0.554,0.166,5.15363598085295e-33
"Arl1",2.92602709612997e-37,-0.296581569673379,0.958,0.993,5.39003451378102e-33
"Gng12",3.36864650296964e-37,-0.375593761943679,0.442,0.85,6.20538372312037e-33
"Smarcb1",4.29358451984802e-37,-0.424159496738296,0.454,0.813,7.90921204401204e-33
"Gm47033",4.43798258996735e-37,-0.429485440941863,0.081,0.496,8.17520772897885e-33
"Taf11",4.60179609665251e-37,-0.331061471576585,0.665,0.931,8.47696858964358e-33
"Kcnk1",5.33770995188751e-37,-0.391942336613237,0.638,0.898,9.83259550237199e-33
"Manf",5.6691643233082e-37,-0.333511845971594,0.846,0.956,1.0443167599966e-32
"Pgk1",6.60222401055564e-37,-0.390720195326104,0.977,0.993,1.21619568498445e-32
"Rasl11b",6.99283582353864e-37,-0.431972437154396,0.723,0.921,1.28815028705405e-32
"Magi3",7.21804710373825e-37,0.39280476320591,0.619,0.218,1.32963645697962e-32
"Fam49a",7.28121142176018e-37,-0.272649018487655,0.985,0.999,1.34127195600244e-32
"Cct4",1.08354121513512e-36,-0.4169406660962,0.819,0.933,1.9959912724004e-32
"Meis2",1.14628800758801e-36,-0.477328947023629,0.862,0.959,2.11157713877788e-32
"Stxbp5l",1.37779972730203e-36,-0.343410549883928,0.842,0.956,2.53804487766306e-32
"Palmd",1.76038057859358e-36,0.339610802988477,0.412,0.06,3.24279706382723e-32
"Npy2r",1.81401310722681e-36,0.311821283110775,0.235,0.001,3.34159354482251e-32
"Zbtb18",1.86293020779501e-36,0.252355799988724,0.992,0.984,3.43170373577918e-32
"Blmh",1.8824934160356e-36,-0.399951473282861,0.554,0.857,3.46774112167918e-32
"Herc6",1.93777863208528e-36,0.406985265406768,0.615,0.251,3.56958201816429e-32
"Camk1",2.1536612867279e-36,-0.346354660330686,0.877,0.977,3.96725945628146e-32
"Plxna4",2.16110335423359e-36,0.426753077505486,0.819,0.628,3.98096848883369e-32
"Tmem132a",2.36077470802866e-36,-0.269401028317678,0.954,0.994,4.34878308965959e-32
"Hikeshi",2.45047335264233e-36,-0.325033525686464,0.75,0.953,4.51401696290244e-32
"Vmp1",2.47094684913583e-36,-0.402130113291331,0.769,0.933,4.55173119079311e-32
"Hspa1a",2.92852955122319e-36,-0.865898331718934,0.408,0.731,5.39464428630824e-32
"Cntn3",3.1269437056104e-36,0.323762244615386,0.385,0.048,5.76014300010492e-32
"Dpp6",3.39755398043525e-36,0.336806741628282,0.877,0.638,6.25863418735977e-32
"Efnb2",3.47655418966251e-36,0.377770629542376,0.835,0.564,6.40416047277731e-32
"Dnaja2",3.79665972439516e-36,-0.299870002809715,0.965,0.997,6.99382687830833e-32
"Masp1",4.23413466657645e-36,-0.416192002426744,0.065,0.466,7.79969946930049e-32
"Tspan17",4.65991559947485e-36,0.399202203169009,0.792,0.426,8.58403052579262e-32
"Acvr1c",5.01169346001463e-36,0.534451890940195,0.531,0.142,9.23204052269294e-32
"Cyp46a1",5.46430225342518e-36,0.295155408293233,0.95,0.78,1.00657911810345e-31
"Mat2b",5.81794095280573e-36,-0.2747954140112,0.931,0.994,1.07172290291634e-31
"Ndst1",6.16692686957951e-36,-0.422297780217096,0.396,0.785,1.13600959864524e-31
"Sbds",7.61212103196635e-36,-0.36454334886716,0.781,0.939,1.40222881529852e-31
"Asl",8.07827438019011e-36,-0.432160808288516,0.146,0.562,1.48809892357482e-31
"Sertad1",8.20806826218513e-36,-0.475998675323354,0.223,0.639,1.51200825457712e-31
"Ergic3",8.6536985780661e-36,-0.34716771233465,0.762,0.924,1.59409781506556e-31
"Kit",9.98359275581457e-36,-0.482418206944934,0.169,0.609,1.8390776215486e-31
"Vegfd",1.10971770557546e-35,0.532691957522421,0.462,0.133,2.04421098544056e-31
"Scn7a",1.1869859116455e-35,0.461797156369418,0.219,0,2.18654674784217e-31
"Epb41l2",1.2266124454053e-35,0.408380343964811,0.388,0.06,2.2595427856811e-31
"Erp29",1.46407114028036e-35,-0.272013415561279,0.954,0.99,2.69696544751046e-31
"Pam",1.48438257330997e-35,0.37966250765436,0.796,0.483,2.7343811382943e-31
"Rexo2",1.61029960151103e-35,-0.277688973193317,0.931,0.972,2.96633289594346e-31
"Rxfp1",1.80963127423766e-35,0.737697331629333,0.546,0.286,3.3335217702732e-31
"Med29",1.95906351890618e-35,-0.366622780007536,0.577,0.879,3.60879090817708e-31
"Cct8",1.9869477936562e-35,-0.434193743515501,0.85,0.953,3.66015653069409e-31
