"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fat3",9.61114790080855e-09,1.2621664229743,0.658,0.743,0.00016796442071453
"Aldh3a2",1.22515434552493e-08,-0.893335846122669,0.365,0.886,0.000214107973423937
"2900055J20Rik",1.47608527538705e-08,1.4771765959408,0.858,0.6,0.00025796066272664
"Psmd14",1.67899493100952e-08,-1.01670434626937,0.63,0.829,0.000293421154143224
"Herc6",1.76623644534162e-08,1.38090321049298,0.594,0.143,0.000308667481187901
"Pcdh7",1.77216240234406e-08,-0.919798871700566,0.58,1,0.000309703101433648
"Slc24a3",1.97616435661688e-08,1.83761238283561,0.621,0.171,0.000345354482962367
"Ptprt",2.05812175681319e-08,1.29198683377321,0.932,0.571,0.000359677358220672
"Nrsn1",2.10941990578219e-08,1.66397803410767,0.963,0.971,0.000368642222734495
"Uchl1",2.11543403210928e-08,-0.994869909550294,1,1,0.000369693251451418
"Astn1",2.14494813470235e-08,0.652813394364501,0.986,1,0.000374851136020582
"Tmem150c",2.20630054662068e-08,-1.04746660930792,0.589,0.943,0.00038557308352743
"Ifi27",2.26522385117105e-08,-1.53908406397825,0.224,0.686,0.000395870520230653
"Tpbg",2.36801726149793e-08,-0.734240941634058,0.032,0.371,0.000413834696619378
"Vwc2",2.44064961157306e-08,-0.838389143236791,0.041,0.4,0.000426527926118507
"Gdpd5",2.46189237922653e-08,-1.15479711530629,0.224,0.686,0.000430240312193628
"Lrp1b",2.53514615349677e-08,1.33856934416401,0.968,0.714,0.000443042141785096
"Dync1i1",2.57600440126342e-08,-0.711852867992037,0.89,1,0.000450182529164795
"Pitpnc1",2.63581307015222e-08,-1.37154262575057,0.269,0.771,0.000460634692139802
"Rtn4r",2.82465450499373e-08,1.16210977519083,0.826,0.343,0.000493636621292705
"Gng12",2.83430107668994e-08,-0.737598208613887,0.452,0.943,0.000495322456162335
"Sox9",2.91103137279817e-08,1.75285340232188,0.498,0.029,0.000508731842710209
"Camk2n2",2.91950335777249e-08,1.7373140948469,0.776,0.457,0.000510212406804321
"Slc25a4",3.20348509910937e-08,-0.942918976109315,0.991,1,0.000559841055920353
"Zcchc18",3.62748742840731e-08,-0.649413802197168,0.991,1,0.000633939702988461
"Slc25a5",3.65932268415582e-08,-1.11325844999976,0.74,0.971,0.000639503232283071
"Glra2",4.03342779043227e-08,-1.28993350858364,0.178,0.657,0.000704881840655944
"Col5a1",4.04423583679202e-08,-0.747429124135348,0.014,0.314,0.000706770654837774
"Nyap2",4.36742122428598e-08,1.09272743702377,0.858,0.714,0.000763250533156217
"Vegfd",4.40515819388116e-08,1.82258908055691,0.53,0.086,0.000769845445962672
"Xylt1",4.60122191555615e-08,-0.929108297999893,0.744,0.971,0.000804109541962592
"Bcl2",4.64084968600857e-08,-1.0950162802097,0.475,0.886,0.000811034891126858
"Limk1",4.6515338830034e-08,-0.974012963491018,0.256,0.743,0.000812902061393673
"Il11ra1",5.27039125460456e-08,-0.937943560441983,0.174,0.657,0.000921053575654693
"Mrap2",5.89199339638401e-08,-0.617049039043991,0.105,0.514,0.00102968476595207
"Arl6ip5",5.93951610617477e-08,1.06832487494563,0.968,0.857,0.0010379898347151
"Prmt1",5.98043623437039e-08,-1.0674581589352,0.521,0.886,0.00104514103631857
"Sla",6.1905527390521e-08,-1.40756721612005,0.068,0.457,0.00108186099667675
"Marcks",6.71360438785872e-08,0.58972551211884,0.995,1,0.00117326950282219
"Tmem108",6.79264246781299e-08,1.1672590279463,0.772,0.571,0.001187082197675
"Pmepa1",7.04457148752956e-08,1.16783220814631,0.854,0.8,0.00123110931316067
"B3gat1",7.32677294180064e-08,-0.792396701422285,0.804,0.971,0.00128042683930908
"Sema5a",7.36011693409685e-08,-1.93042959716463,0.096,0.486,0.00128625403540277
"Rpgrip1l",7.38047674373949e-08,-0.561483413134521,0.443,0.914,0.00128981211573591
"Fam49a",7.6661067664697e-08,-0.674542590134475,0.977,1,0.00133972881850824
"Gpm6b",7.78252822509332e-08,0.657413187954296,0.995,1,0.00136007463261731
"Fgfr1",8.0639937569178e-08,-0.939900483388237,0.137,0.6,0.00140926354895896
"Rmst",8.28006575826024e-08,1.89120738187812,0.557,0.114,0.00144702429191356
"Clmp",8.33054648987937e-08,1.22330184542668,0.374,0,0.00145584630457132
"Adora1",8.41635271299634e-08,-1.09283931172637,0.79,0.971,0.00147084180012324
"Chrm3",8.4164035316783e-08,-0.780294262492626,0.324,0.829,0.0014708506811961
"Ephb1",9.48383073742735e-08,-0.971814704629562,0.178,0.657,0.0016573942596728
"Myo5b",1.02086093001741e-07,-0.929024585809983,0.201,0.686,0.00178405656129842
"Prpf19",1.02532192601437e-07,-0.786572472273655,0.776,1,0.00179185259790271
"Scg3",1.06419054653715e-07,-1.01620031591455,0.566,0.943,0.00185977939912832
"Ndrg2",1.06773071978176e-07,-0.853976139218878,0.041,0.4,0.00186596620589061
"Rasl10a",1.0761992545881e-07,1.37301360595139,0.758,0.829,0.00188076581731816
"Sh3gl2",1.10449281913957e-07,0.400340117404893,0.991,1,0.00193021165072832
"March1",1.22290961116023e-07,1.12721190446836,0.84,0.657,0.00213715683646362
"Npr3",1.26124607865516e-07,-1.28588928087559,0.192,0.657,0.00220415364705776
"Ttc28",1.32840747916788e-07,1.28030848639965,0.461,0.029,0.00232152491059379
"Gnai1",1.41167468277679e-07,-0.668311868087293,0.977,1,0.00246704267562072
"Vangl2",1.44249001466539e-07,-0.733772562881191,0.055,0.429,0.00252089554962924
"Mdh1",1.50480758059403e-07,-0.947144743860748,0.991,1,0.00262980172784612
