"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tmem145",0.0011198631506707,-0.256129992860299,0.196,0.429,1
"Vps13a",0.00113484666139832,-0.478163480053686,0.922,0.943,1
"Dnajc27",0.00113627580582623,-0.417418916426219,0.754,0.971,1
"Cst3",0.00114137295827516,0.345008664504711,0.996,1,1
"Kcnj11",0.00114372963756475,-0.538204104128306,0.281,0.6,1
"Mtmr9",0.00114827860432894,-0.462198601489625,0.594,0.886,1
"5730455P16Rik",0.00115342780641043,-0.436630050779518,0.89,0.943,1
"Ppia",0.00115488117057916,0.275321479473472,1,1,1
"Grin2b",0.00117060101445382,-0.369755509222995,1,1,1
"Tubgcp3",0.00118626847668367,-0.51884921835048,0.423,0.743,1
"Ubxn2a",0.00118816692947727,-0.423109664172681,0.637,0.914,1
"Brms1",0.00118833237809452,0.389229840989218,0.502,0.457,1
"Hp1bp3",0.00122239965113714,-0.383203472874595,0.989,1,1
"B930036N10Rik",0.00125344837109893,-0.468557755532912,0.117,0.086,1
"Syt7",0.00126947846320411,-0.425397537197053,0.993,1,1
"Creg2",0.00129492654168409,-0.409496284901523,0.979,0.971,1
"Ndufb5",0.00133203920460155,0.314104380468595,1,0.971,1
"Tpr",0.00133592825548283,-0.410814164381876,0.907,0.943,1
"Chmp5",0.00134077109326685,0.544826902396683,0.975,0.943,1
"Pde1a",0.00134528027738228,-0.307814551056993,1,1,1
"Dad1",0.00134597342269357,0.340039774657011,1,0.943,1
"Hacd2",0.00134639114532152,-0.587640961468901,0.491,0.771,1
"Nrsn1",0.00135112921772453,0.373613411629611,0.968,1,1
"Grid1",0.00138137091248749,-0.524407293234927,0.719,0.914,1
"Polr2a",0.00138769487711949,0.327640002768436,0.694,0.771,1
"Csnk2a1",0.00139017731044221,-0.40520178324527,0.904,1,1
"Lars2",0.00139462765590059,-0.327978569575105,0.683,0.943,1
"Timmdc1",0.00140412308889781,-0.285826847882136,0.238,0.486,1
"Mrpl1",0.00141046589987964,-0.288086446115208,0.509,0.8,1
"Nptn",0.00141564715620828,0.352624678910581,1,1,1
"Tecr",0.00141594334104037,0.595380898558782,0.993,1,1
"Dars2",0.00148225798891256,-0.298285857574299,0.253,0.514,1
"Nudcd2",0.00148584673082424,0.545439361163827,0.705,0.571,1
"Clstn2",0.00148744211624137,-0.526140153782384,0.84,0.971,1
"Camta1",0.00154559368473558,-0.401277162285282,0.996,1,1
"Cttn",0.00159426287621031,-0.418990697766191,0.751,0.971,1
"Mrgpre",0.00161777722229553,-0.266161629255463,0.256,0.514,1
"Ube2q1",0.00162877001025356,-0.433030274947645,0.875,1,1
"2900097C17Rik",0.00163284520894017,-0.272851070175765,1,1,1
"Rab3c",0.00163785202496623,-0.891808610122665,0.936,0.971,1
"Arhgap23",0.00163794426567467,-0.312970648769187,0.644,0.914,1
"Atad3a",0.00170164185329571,0.313363198202379,0.452,0.457,1
"Syt1",0.00170247882627612,-0.289382352239456,1,1,1
"Miga1",0.00171493745343224,-0.371885028304385,0.886,1,1
"Sft2d1",0.00172599259709895,-0.352880375415212,0.744,0.971,1
"Fgf13",0.0017396666156344,0.502170157904157,0.897,0.8,1
"Cbx6",0.00177146548668017,-0.463872603105341,0.979,1,1
"Eloa",0.00178043453475796,-0.398200646220681,0.185,0.457,1
"Hps3",0.00181153414329184,-0.256411999620486,0.306,0.571,1
"Gmps",0.00181683570411655,-0.415176247549724,0.954,0.971,1
"Api5",0.00184557218438446,-0.307854937383348,0.744,0.971,1
"Clmn",0.00186802617858913,-0.3431577053886,0.359,0.657,1
"Gm10501",0.00187153172484019,-0.258059442731041,0.174,0.4,1
"Atg9b",0.00187511472672817,-0.261640559531604,0.132,0.343,1
"Rab2b",0.00189120058356966,-0.257630419182078,0.584,0.857,1
"Znhit1",0.00192031114857186,0.432694254077853,0.943,0.943,1
"Slc25a26",0.00196542790375072,0.335963655382892,0.463,0.457,1
"Dgki",0.00197882009683093,-0.413369660507255,0.16,0.429,1
"Stard7",0.00199913123450006,-0.306486062443254,0.84,1,1
"Srl",0.00205564905429589,-0.28620983239537,0.11,0.314,1
"Mef2c",0.00205745997909138,-0.613054478721677,1,1,1
"2310022B05Rik",0.00206511557853028,-0.463167729803276,0.16,0.429,1
"Sec63",0.0020860317204757,-0.309645850904187,0.747,0.971,1
"Slc7a5",0.00208749213226561,-0.347637369285071,0.388,0.686,1
"Dst",0.00209060471538167,-0.315355361341295,0.989,1,1
"Casc4",0.00213078434048447,-0.426394459744875,0.954,1,1
"Pofut1",0.00214867592279949,-0.543766241442405,0.352,0.657,1
"Nfix",0.00219742622198535,-0.341328770316209,1,1,1
"Napb",0.0022051804751023,-0.282533497981736,1,1,1
"Exoc8",0.00222415623345842,-0.366222603920273,0.242,0.514,1
"Ckb",0.00225393709854152,0.40334583956715,1,1,1
"Wdr6",0.00225901391465659,-0.507465319861109,0.786,0.857,1
"Coq10a",0.0022763026149007,0.306730474378873,0.786,0.829,1
"Srek1ip1",0.00231718301692794,-0.283448387880014,0.708,0.943,1
"Bcap29",0.00241884051842964,-0.363888250390209,0.907,1,1
"Tmem240",0.00243877940970184,0.274817460496526,0.815,0.914,1
"Acbd3",0.00247603201914014,-0.505072463876725,0.584,0.857,1
"Ptpn11",0.00249601458461913,-0.462583535606445,0.872,0.943,1
"Resp18",0.002537268480695,0.503702502033401,0.911,0.943,1
"Zc3h15",0.00256507048349652,-0.344354502748847,0.979,1,1
"Itfg2",0.00257697129083959,-0.287747736076098,0.402,0.686,1
"Cfl1",0.00258007157560459,0.257701971411595,1,1,1
"Lsp1",0.00258763445128579,0.767663790501107,0.669,0.571,1
"Nipsnap2",0.00260086891400095,-0.330320403199087,0.612,0.886,1
"Nos1",0.00261554511748923,-0.863012608806016,0.238,0.514,1
"Reep1",0.00266135468271556,-0.348316373245582,0.986,1,1
"Sag",0.00269457411107359,-0.434348278680985,0.046,0.229,1
"Phax",0.00270298180604696,0.504355325493342,0.872,0.8,1
"Utp18",0.0027141528669269,-0.305305639858268,0.281,0.543,1
"Elmo2",0.00272622872273841,-0.36253652272757,0.655,0.914,1
"Letm2",0.00272924018289665,0.334880097706782,0.566,0.6,1
"Frrs1l",0.00273150464115584,-0.424284806621913,1,1,1
"Kcnq2",0.00273793909153196,-0.303688033939195,0.989,0.971,1
"Gm48855",0.00274035619543732,0.330906720219082,0.139,0,1
"Tecpr2",0.00278409554430617,-0.508451670020174,0.641,0.886,1
"Tbc1d5",0.00286107118811567,-0.389308973198544,0.367,0.657,1
"Mterf2",0.0029158238916075,0.285221270019947,0.317,0.314,1
"Dnajc5",0.00292795474023882,-0.363775661829199,0.993,1,1
"Tob1",0.00293072245861443,0.540955082364884,0.904,0.886,1
"Tob2",0.00293589900669846,-0.443243975738316,0.58,0.857,1
"Bcl6",0.00294938324338934,-0.644297432333543,0.007,0.114,1
"Ktn1",0.00300052135631834,-0.376764511572336,0.9,1,1
"Gdi1",0.00300332912268198,-0.326010511812249,1,1,1
"Wdr73",0.00302218694171107,0.340920716677509,0.423,0.371,1
"Nipal3",0.00307006714690695,-0.320021750489811,0.854,1,1
"Eif3a",0.00309586158733388,-0.419611884384953,0.964,1,1
"Cpne4",0.00310399705028115,-1.05598014149921,0.178,0.371,1
"Bhlhe22",0.00313906030022893,-0.572844866077092,0.028,0.114,1
"Odc1",0.00315562849299568,-0.384851282281399,0.797,0.971,1
"Pno1",0.00319283866854578,0.303619136627123,0.356,0.343,1
"Gnptab",0.00322427495507985,-0.332188366934921,0.619,0.886,1
"Cope",0.003240040233075,0.299640854290888,0.94,0.743,1
"Cisd1",0.00334766747495208,0.28106523161355,1,1,1
"Mrpl12",0.00342450481499993,0.364568529852003,0.954,0.971,1
"Pfdn5",0.00343608084694486,0.277254832896998,1,1,1
"Map1a",0.00343698853184426,-0.446508917425615,0.975,1,1
"Mrps28",0.00344139796630557,0.480105561907504,0.68,0.6,1
"Zfyve27",0.00349955443195092,-0.279482783505905,0.587,0.857,1
"Susd4",0.00354267758597747,-0.476013485966443,0.932,0.943,1
"Rcor1",0.0035797258054343,-0.313626059765486,0.381,0.657,1
"Timm50",0.00365718944835309,0.450041898237266,0.58,0.514,1
"Mrpl44",0.00367998872022693,0.491275532334278,0.523,0.429,1
"Rangap1",0.00370824125172466,-0.415014437063831,0.986,1,1
"Hpcal1",0.00376323583364245,-0.617759167520345,0.423,0.714,1
"Dnajb6",0.00376532173724436,0.307291321989092,1,1,1
"Ccdc148",0.0037816977604313,-0.360986326135443,0.395,0.686,1
"Prelid3a",0.00383007691420577,-0.531475725078106,0.434,0.714,1
"Galnt7",0.00387047161910746,-0.434092065155826,0.053,0.229,1
