"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Btg2",0.0692870412498497,-0.342829611270675,0.607,0.686,1
"Ptpdc1",0.0693281763493187,0.267035745136509,0.37,0.314,1
"Fam84a",0.0718950321196076,0.308522013156006,0.32,0.245,1
"Swt1",0.0759880413386397,-0.303097848185334,0.53,0.614,1
"Fam120b",0.0762805532778352,0.258427986990528,0.653,0.611,1
"Rorb",0.0767301730369483,0.313853653261655,0.457,0.435,1
"Hist4h4",0.0807264493328583,0.288147176625167,0.37,0.288,1
"1700019D03Rik",0.0840439701223008,-0.253778520127274,0.301,0.379,1
"Patl1",0.0843142910918534,0.255407217995291,0.274,0.222,1
"Tmem91",0.0857959291291508,-0.266387567986386,0.534,0.592,1
"Gnb4",0.087095138576375,0.278893402221389,0.635,0.552,1
"Setd4",0.0898335397932283,0.282885911427967,0.215,0.173,1
"Naga",0.101048121336616,0.25592847895587,0.151,0.111,1
"Phka2",0.108498960878047,0.25854447223585,0.525,0.451,1
"Nrep",0.109750717686934,-0.285414585888916,0.47,0.556,1
"Slc7a4",0.109804404847756,0.259182757527646,0.685,0.654,1
"Mfn1",0.11513395939227,0.320466153810357,0.388,0.392,1
"Scn7a",0.118548478818353,0.340568199438541,0.164,0.131,1
"Gm10827",0.123161189768046,-0.442634606384758,0.201,0.255,1
"Thsd7a",0.145755704692831,0.284769986610868,0.187,0.131,1
"P2rx4",0.148639019456432,-0.482935922244213,0.219,0.291,1
"Ints1",0.158363200211126,0.281975512645262,0.566,0.493,1
"Adcyap1",0.176781417006772,0.347052131758217,0.297,0.252,1
"Pcdhb9",0.184408112358546,0.257963296015596,0.119,0.082,1
"Bdnf",0.195255412374866,-0.253645095640681,0.635,0.703,1
"Gm43517",0.196461492564655,0.261546101973583,0.151,0.114,1
"Sulf1",0.220011297853171,0.271546218037697,0.388,0.324,1
"Cwc25",0.238160215643774,-0.339759623352988,0.475,0.542,1
"AC160336.1",0.301200475290141,-0.312677154682302,0.416,0.464,1
"Gadd45b",0.308509391133726,-0.362482002229681,0.457,0.507,1
"S100a6",0.446586223653312,0.328559331083955,0.347,0.304,1
"Npy",0.688196112810309,0.477499449784891,0.201,0.183,1
"Ptgs2",0.764093198547645,-0.449628816004641,0.347,0.33,1
