"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mmd",3.75521361769747e-15,0.899356650697828,0.982,1,6.56261131828809e-11
"Hs6st2",4.07093629389805e-15,-1.18988133461414,0.703,0.98,7.11436826721623e-11
"Camk2n1",4.19351607395598e-15,1.21276478415151,0.991,1,7.32858869084547e-11
"Sncb",4.21756495849758e-15,0.730955675207744,0.991,1,7.37061652147037e-11
"Agap1",4.88904908882131e-15,-1.12328744851291,0.685,0.961,8.54410218762412e-11
"Scg3",5.12228363405868e-15,-1.1867889663187,0.566,0.961,8.95170287888095e-11
"Cdh6",5.1717304528494e-15,-1.3623269210586,0.119,0.686,9.03811613939961e-11
"Ptma",5.76820942612622e-15,-0.765459801979747,0.995,1,1.00805227930982e-10
"Klf9",5.90379404434051e-15,-0.923231464250891,0.959,1,1.03174704718895e-10
"Ahi1",5.97965780928292e-15,-1.03318164943182,1,1,1.04500499875028e-10
"Fhl1",6.08592217443206e-15,1.54440645587366,0.744,0.255,1.06357575920375e-10
"Dgkz",6.78837682253434e-15,0.889091950319025,0.977,0.98,1.1863367335061e-10
"Sebox",6.94056855615193e-15,-1.3026190552437,0.032,0.49,1.21293376087311e-10
"Clvs2",7.08247764712708e-15,-1.15877288705614,0.498,0.922,1.23773379361193e-10
"Ociad1",8.07229447336004e-15,-0.883155192249058,0.954,1,1.4107141821644e-10
"Cox8a",8.55984080047861e-15,0.655538878156953,0.991,1,1.49591777829164e-10
"Necab1",9.12139110713409e-15,1.3744603600842,0.886,0.725,1.59405430988275e-10
"Taldo1",9.43896191831345e-15,-1.22475269174448,0.589,0.863,1.64955298484446e-10
"Pitpnc1",9.45913402678736e-15,-1.40218958871,0.269,0.863,1.65307826252136e-10
"Cpne6",9.56384349993811e-15,1.44705412675253,0.79,0.49,1.67137729004918e-10
"Cfap36",9.65349650178004e-15,-0.858552781044627,0.9,0.98,1.68704504865108e-10
"R3hdm1",1.05312857915288e-14,1.20969282103882,0.995,1,1.84044750492757e-10
"Dnaja1",1.0987598710528e-14,-0.807284108071195,1,1,1.92019275065187e-10
"Unc5c",1.14915806920774e-14,1.57392719275467,0.749,0.176,2.00826864174744e-10
"Pgbd5",1.15176576119905e-14,0.96227039591409,0.982,0.98,2.01282584427146e-10
"Psmb6",1.2247542403941e-14,-1.13996303288316,0.845,0.941,2.14038051051273e-10
"Psmc4",1.27636210625487e-14,-1.16682028356942,0.594,0.922,2.23057041689101e-10
"mt-Nd3",1.45622808003456e-14,0.831132265706104,1,1,2.54490419266839e-10
"Nr2f1",1.75732465668055e-14,1.34103823290248,0.954,0.961,3.07110057001492e-10
"Med10",1.77228082218081e-14,-1.0218907345415,0.671,0.98,3.09723796484319e-10
"Col12a1",1.81272190475861e-14,-1.35430602002216,0.142,0.706,3.16791280075614e-10
"Tubb4b",1.91592957477903e-14,-1.35502152708249,0.904,0.961,3.34827852488384e-10
