"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Stmn4",1.29238854731264e-44,0.818418101066512,1,0.993,2.25857822528357e-40
"Mmd",1.62437549360151e-44,-0.832829939504144,0.993,1,2.838758612618e-40
"Csnk2b",1.62998808589545e-44,1.08942269903733,0.954,0.745,2.84856717891089e-40
"Fam110b",2.31360699417492e-44,1.30258764707559,0.879,0.516,4.04325958302008e-40
"Cst3",5.72657283806344e-44,0.873930381426212,0.996,0.948,1.00077586917997e-39
"Dnm3",5.96265894642434e-44,0.862646619109759,1,0.958,1.04203427747712e-39
"Arxes1",7.37600371527112e-44,1.28465013476607,0.826,0.314,1.28903040928078e-39
"Elmod1",8.41784147459744e-44,0.717466181469915,1,0.98,1.47110197610065e-39
"Atp6v1e1",8.58222138606164e-44,0.613627501845867,1,1,1.49982900942813e-39
"Man1c1",9.82508613258598e-44,-1.1244998282556,0.004,0.431,1.71703205253073e-39
"Dscaml1",1.46484852789799e-43,1.17320115082208,0.765,0.209,2.55996928735452e-39
"Sorbs2",2.05910390718961e-43,-0.952933543690849,0.982,0.997,3.59848998820457e-39
"Psmd4",2.33138908374819e-43,0.961210256103962,0.975,0.892,4.07433556275833e-39
"Fat3",2.53299506475215e-43,-1.35544396281689,0.584,0.719,4.42666217516086e-39
"Adcyap1r1",3.57889207528907e-43,-1.56138043443795,0.242,0.719,6.25447179077518e-39
"Atp6v1d",3.75677065878513e-43,0.685922947153389,1,1,6.5653324032929e-39
"Bhlhe40",3.78995873281355e-43,-1.61441515012532,0.178,0.68,6.62333188146496e-39
"Fras1",5.27974044332729e-43,-1.43814662480696,0.064,0.569,9.22687439875877e-39
"Cpne4",6.05655237899998e-43,-2.04277554484177,0.178,0.644,1.05844309375404e-38
"Atp6v1f",1.13173380958519e-42,0.650613995505442,1,0.993,1.97781800563107e-38
"Thsd7b",1.16964969539089e-42,1.14199465896743,0.584,0.075,2.04407980766511e-38
"Prdx5",1.4278976371395e-42,0.815957348911451,1,0.984,2.49539391066499e-38
"Dynll1",1.71440539330445e-42,0.558687396327788,1,1,2.99609486533885e-38
"Thrb",2.57946211522583e-42,-1.14615516856219,0.715,0.879,4.50786799256866e-38
"Scube1",3.02853252725433e-42,-1.53784781912741,0.089,0.572,5.29266344462967e-38
"Hprt",3.34348023390568e-42,0.817504167623201,0.989,0.977,5.84306605677357e-38
"Chmp2a",3.40091553435709e-42,0.935218412841388,0.989,0.859,5.94343998784245e-38
"Arpc1a",3.44325086576837e-42,0.899081611425086,0.996,0.951,6.0174252130168e-38
"Spcs1",3.48622389767013e-42,0.859547754800575,0.996,0.899,6.09252488356832e-38
"Fdps",3.87112008838657e-42,1.25968033988574,0.947,0.725,6.76516946646437e-38
"Psma2",5.26779273234235e-42,0.960318665632779,0.989,0.922,9.2059945790415e-38
"Ndufs8",9.54469227751736e-42,0.949035064611098,0.968,0.768,1.66803042241893e-37
