"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mgat4c",3.20461785275378e-05,0.363000087000042,0.922,0.76,0.560039015947251
"Rab5a",3.26341652843225e-05,-0.279924290674613,0.982,0.979,0.57031467250882
"Amph",3.27486899154498e-05,-0.373649706713223,0.979,0.979,0.5723161049624
"Atxn1",3.31952508881216e-05,-0.510697022235025,0.904,0.969,0.580120204520813
"Rab6b",3.32286286206857e-05,-0.31180969886818,1,1,0.580703513775103
"Grin3a",3.32892701124893e-05,-0.616439685771878,0.05,0.208,0.581763284485863
"Luzp1",3.36341263616336e-05,-0.587765109718734,0.456,0.635,0.587789992295909
"Ramp1",3.37039656922869e-05,0.435481967072425,0.975,0.917,0.589010504438406
"Psmb7",3.46498267566371e-05,0.377341864356348,0.979,0.906,0.60554037239899
"Kcnb1",3.47654911357953e-05,-0.438758866640604,0.968,1,0.607561723089159
"Mgrn1",3.56809456921567e-05,-0.364988418434253,0.769,0.948,0.623560206916131
"Dusp18",3.64538538558384e-05,-0.537433783857225,0.463,0.708,0.637067549984632
"Rwdd2a",3.81238656562946e-05,0.273202949686442,0.943,0.771,0.666252676209405
"Tcf4",3.81266239002637e-05,-0.421795703998159,1,1,0.666300879281008
"Ndufs7",3.81643783491849e-05,0.343785133217464,0.993,0.958,0.666960676030355
"Cux2",3.83656357642162e-05,-0.999840032037518,0.014,0.125,0.670477850615443
"Fbxw7",3.86345174786733e-05,-0.480322780715825,0.989,1,0.675176827457295
"Klhdc8a",3.91181103310186e-05,-0.573024192617165,0.068,0.24,0.683628096144881
"Ckmt1",4.05233138486908e-05,0.297072308346239,0.979,0.854,0.708185432819721
"Nptn",4.08534100322502e-05,0.257991079256305,1,1,0.713954193723604
"Prkaa2",4.18978038985537e-05,-0.514810470997247,0.726,0.875,0.732206020931125
"Trak1",4.21028576212793e-05,-0.328771735365139,0.708,0.917,0.735789539789478
"Prmt8",4.23692316246632e-05,-0.47965121033974,0.484,0.74,0.740444691872614
"Cdh18",4.30708920637009e-05,0.267165008052313,0.399,0.375,0.752706909705236
"Rraga",4.35243309980025e-05,0.304078089369306,0.996,0.948,0.760631208521092
"Unc5a",4.43408157861905e-05,-0.577729919907596,0.616,0.792,0.774900096679464
"Stk32c",4.4387787624345e-05,0.263870301259478,1,0.969,0.775720976523054
"Cacng2",4.44713816955835e-05,-0.502338101027514,0.829,0.885,0.777181866512017
"Fam126b",4.52337059771673e-05,-0.501782354994059,0.979,0.99,0.790504245656975
"Cbx6",4.52396724284951e-05,-0.385698503203473,0.979,0.979,0.790608515360381
"St3gal2",4.6262891908582e-05,-0.414785530186688,0.577,0.812,0.808490298994379
"Hp1bp3",4.67091586863025e-05,-0.327713858238404,0.989,1,0.816289257201823
"Psma5",4.70196123365729e-05,0.369446450917836,0.979,0.927,0.821714745193947
"Paics",4.73836586982018e-05,-0.377397190501142,0.609,0.844,0.828076819409775
"Dnajc5",4.80912529580914e-05,-0.383210926553991,0.993,0.99,0.840442736695605
"Cox4i1",4.909512566394e-05,0.251732816424495,1,1,0.857986416103016
"Utrn",4.91240792527927e-05,-0.681332247980557,0.025,0.156,0.858492409021805
"Kctd1",4.98753253408165e-05,0.443245758727119,0.893,0.698,0.871621185656109
"Hnrnpa2b1",5.10400039784833e-05,0.261315644890233,1,1,0.891975109527974
"Tnrc6b",5.11851303721351e-05,-0.344706908366089,0.968,0.979,0.894511338383434
"Nkiras1",5.15472193800872e-05,0.27484857107954,1,0.969,0.900839205886403
"Pcsk2",5.16288106292932e-05,-0.345144843042458,0.996,1,0.902265094557528
"Nos1",5.19582819671893e-05,-1.13580536641183,0.238,0.396,0.9080229356586
"Fam174b",5.29811530511076e-05,-0.388194303407861,0.534,0.781,0.925898630721157
"Sh3bgrl2",5.31786743205802e-05,-0.311793949222232,0.075,0.25,0.929350512426459
"Slc4a3",5.3376794117036e-05,-0.624592314447254,0.555,0.677,0.932812853989321
"Ptov1",5.46169629114784e-05,0.364054153319325,0.989,0.979,0.954486043840997
"Krt12",5.51713066690799e-05,-0.67832502969908,0.057,0.208,0.964173755348841
"Tubb4a",5.853558718015e-05,-0.361826557463296,0.979,0.979,1
"Rap1gap2",5.92063412860669e-05,-0.444850464284555,0.922,0.958,1
"Zdhhc21",6.03059409391483e-05,-0.444658526433302,0.762,0.917,1
"Sorl1",6.04712488657398e-05,-0.571995278519382,0.957,0.979,1
"Snrpd1",6.04784179728279e-05,0.324796485829853,0.996,0.958,1
"Mpped1",6.05160342090204e-05,-0.36332478657697,0.975,0.99,1
"Sebox",6.05203900724812e-05,0.59235531954791,0.669,0.448,1
"Fam161a",6.12575486404695e-05,-0.271516115807285,0.028,0.167,1
"Dcp1a",6.2047511485718e-05,-0.310489635350214,0.214,0.438,1
"Pam",6.25113209312903e-05,-0.557494348790774,0.466,0.719,1
"Sorcs2",6.31472124401676e-05,-0.374480455740812,0.238,0.479,1
"Plch2",6.32045168181241e-05,-0.520962196187379,0.128,0.333,1
"Sccpdh",6.46066000200302e-05,-0.592294962685536,0.569,0.688,1
"Cntnap5a",6.5069577137526e-05,-0.674601594286398,0.093,0.281,1
"Nebl",6.58030812227114e-05,-0.590649969560081,0.221,0.417,1
"Phactr3",6.64121841621279e-05,-0.523432017977386,0.605,0.802,1
"Mcts1",6.81021963477858e-05,0.428178743015359,0.95,0.865,1
"Trbc2",6.86075609370668e-05,0.399879481129841,0.957,0.906,1
"Synpr",6.87434296162312e-05,-0.944796901962709,0.039,0.104,1
"Coro1c",6.9364133364501e-05,-0.383865836594207,0.769,0.927,1
"Slc26a4",6.96545296480607e-05,-0.400244891297252,0.018,0.135,1
"Pcsk1n",6.99173265052412e-05,0.262148137613637,1,1,1
"Lrp8",6.997293820269e-05,-0.535278289778567,0.512,0.719,1
"Pip4k2c",7.01654180680096e-05,-0.470306222074981,0.751,0.844,1
"Cxxc1",7.15942328346223e-05,-0.395797843807495,0.359,0.615,1
"Tob1",7.2228527230124e-05,0.459278650445766,0.904,0.854,1
"Rilpl1",7.24654481282793e-05,-0.510372596404408,0.26,0.49,1
"Dynlrb1",7.33316660622526e-05,0.305010794507656,1,0.99,1
"Nrxn2",7.36077144231362e-05,-0.3537947996632,0.996,1,1
"Dag1",7.51452860728434e-05,-0.48509751713061,0.569,0.792,1
"Gcnt2",7.61436271388912e-05,-0.351672457336218,0.018,0.135,1
"Sobp",7.6328247244971e-05,-0.335188821319313,0.989,1,1
"Doc2a",7.66694556615658e-05,-0.448598338704325,0.502,0.75,1
"Cacna2d1",7.77064346798169e-05,-0.388493398450012,0.982,1,1
"Zfp941",7.88379715820507e-05,-0.546798668955321,0.114,0.271,1
"Hars",7.97865926750007e-05,0.370641157917178,0.915,0.844,1
"Iars",8.3462017272838e-05,-0.252858685377943,0.441,0.677,1
"Slc6a17",8.35138222942307e-05,-0.527845282967259,0.986,0.99,1
"Ncdn",8.54534265001087e-05,-0.276056234842978,1,1,1
"Prkacb",8.7216344189341e-05,-0.273178836299912,1,1,1
"Vat1l",8.80678301878037e-05,-0.544447466793517,0.181,0.396,1
"Snx27",8.80846473190466e-05,-0.37606248463141,0.829,0.885,1
"Marcksl1",8.83803817737152e-05,-1.37981693738278,0.089,0.198,1
"Dnajc21",8.86751640329973e-05,-0.688251277849028,0.605,0.729,1
"Rab26",8.91675420683138e-05,0.303018089444572,0.989,0.948,1
