"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zfp106",0.000127702942534777,-0.558010793142127,0.852,0.971,1
"Kif1b",0.000129917092469292,-0.378827707776585,1,1,1
"Srgap3",0.000130416517099291,-1.02487949797881,0.381,0.743,1
"Golga3",0.000138749258332495,-0.535372685183209,0.528,0.886,1
"Nedd8",0.000144368879546949,0.338336259345382,1,1,1
"Rprm",0.000148493123433538,0.918551872840875,0.881,0.8,1
"Tmem43",0.000150161808147113,-0.296498328374347,0.352,0.686,1
"Ddx23",0.000157162941381753,-0.447333767492012,0.278,0.629,1
"Zfpl1",0.000158093299829044,0.774447072485334,0.625,0.371,1
"Cox5b",0.000162662179473922,0.378570870509153,1,1,1
"Npdc1",0.00016481898841503,0.432995934501363,0.994,1,1
"Psd3",0.000172783570601392,-0.543670277470914,1,1,1
"Ift46",0.000175746261275331,0.361354806402925,0.642,0.714,1
"Cog5",0.000178043639826504,-0.638722356801912,0.46,0.829,1
"Dnajc5",0.000178498147123934,-0.4580896109805,0.989,1,1
"Btf3",0.000182192277898279,0.532708740708641,0.989,1,1
"Fam84b",0.000182736879651546,-0.591570906827559,0.136,0.457,1
"Ckb",0.00018456097519244,0.57705012183512,0.994,1,1
"Hcn3",0.000188925262462433,-0.491062143892756,0.102,0.4,1
"Pcdh7",0.000192471271573956,-0.643435139250232,0.801,1,1
"Pdzd2",0.000193496418289461,-0.665248061809548,0.574,0.886,1
"Zfp637",0.000195131996925872,0.264118380834112,0.847,0.971,1
"Ly6e",0.00019917408041086,0.664781233835539,0.909,0.857,1
"Cryab",0.000199482353666349,1.43703411950831,0.568,0.2,1
"Npr3",0.000202266304938966,-1.00027963182213,0.318,0.657,1
"Gprc5b",0.000211096428660332,-0.766980742532003,0.153,0.486,1
"Rtn4rl1",0.000214700298312846,-1.08643725953941,0.125,0.429,1
"Klhdc1",0.000215519077032542,-0.327795622555729,0.426,0.771,1
"Grin2b",0.000215649445445326,-0.508398661901403,1,1,1
"Tcerg1",0.000225706930565938,-0.564844623583321,0.699,0.971,1
"Crip2",0.000227162542813011,0.59770174225563,0.983,1,1
"Snrpd1",0.00022728333403561,0.487357457739354,1,1,1
"Psmb4",0.00022819971715601,0.557552850295465,0.983,0.943,1
"Zfp593",0.000233505978447331,0.619748146842944,0.494,0.314,1
"Nudc",0.000233725959240723,0.479029341754119,0.989,0.971,1
"Gng7",0.000238658584022135,-0.66227325896313,0.176,0.514,1
"Mllt6",0.000239067480155011,-0.477220787620755,0.403,0.771,1
"Prkar2a",0.000241294459993915,-0.622630450455483,0.852,1,1
"Ssr2",0.00024199911685495,0.660018251494769,0.886,0.629,1
"E2f1",0.000247323378930796,-0.332885122604162,0.375,0.714,1
"Nek10",0.000248592401724287,-0.436803701954765,0.091,0.371,1
"Mapk8ip2",0.000248926426471833,-0.469474618612643,0.977,1,1
"Gucy1b1",0.000251293012448517,-0.548285610220593,0.886,1,1
"Flrt1",0.000251777258040632,-0.637029859843183,0.699,0.943,1
"Akap9",0.000260170606795394,-0.54500078952621,0.955,0.971,1
"Wnt4",0.00026498392644278,-0.616081636283896,0.136,0.457,1
"Psmb1",0.00026636868083267,0.515408497917491,0.989,0.943,1
"Glg1",0.000270272616564395,-0.509068409040409,0.858,1,1
"Osbp2",0.000271925224770795,-0.654354599826146,0.54,0.857,1
"Pcyox1l",0.000272174104964358,-0.430180626499827,0.358,0.714,1
"Txlng",0.000274089156070346,-0.311702572659443,0.335,0.657,1
"Ryr3",0.000288862520415312,-0.529749987325878,0.71,0.971,1
"Trbc2",0.000289430276473089,0.94935066681152,0.773,0.543,1
"Gcc2",0.00029088826767622,-0.570412300517501,0.864,0.943,1
"Dner",0.000291543026943012,-0.913955542537803,0.347,0.714,1
"Psma2",0.000293000660096938,0.489109672317511,0.966,0.971,1
"Wars",0.000294149964929796,-0.54322774301574,0.705,0.914,1
"Asic1",0.000301647962739803,-0.407594519135303,0.517,0.857,1
"Rimbp2",0.00030236438001539,-0.558529964226079,0.557,0.886,1
"Mfhas1",0.000306928693810943,-0.536246299966671,0.642,0.943,1
"Kmt2c",0.000307767345356245,-0.521270671530567,0.818,1,1
"Mef2c",0.000314382095638761,-0.681243020405822,1,1,1
"Gpbp1l1",0.000318262422159765,-0.265707282585245,0.455,0.771,1
"Pcsk1n",0.000331626059114248,0.450944615533284,1,1,1
"Park7",0.000336218851441739,0.494605116355027,0.989,0.971,1
"Tmem91",0.000338119902536916,-0.301156722718204,0.557,0.886,1
"Rabep1",0.000339531455415685,-0.596933731827582,0.858,1,1
"Styx",0.000341886539712379,-0.337221233757178,0.261,0.571,1
"Rtl4",0.000344427576351585,-0.375469370242055,0.028,0.229,1
"Cdc40",0.000346646227020628,-0.289274552551978,0.693,0.971,1
"Cant1",0.000356620257314757,-0.489571137607542,0.551,0.886,1
"Zdhhc21",0.000358267864841416,-0.453246688527517,0.795,1,1
"Epha10",0.000359911976899458,-0.916834167297986,0.273,0.6,1
"Fkbp3",0.000365015322847756,0.362681478235814,0.983,1,1
"Sez6l",0.000367070950100186,-0.52852558612241,0.943,0.971,1
"Nexmif",0.000374552144448734,-0.552507900257721,0.824,0.971,1
"Arpc3",0.000376990193285479,0.543976347305227,0.994,1,1
"Bex1",0.000382554735950961,0.438035418750799,0.994,1,1
"Slc22a23",0.000385120675557493,-0.601703731227409,0.489,0.829,1
"Cd81",0.000393489579112998,0.507569668707342,0.989,0.971,1
"Psmb3",0.000400975890562535,0.693136802676847,0.915,0.8,1
"Enoph1",0.00040484374895805,-0.269601820189803,0.699,0.971,1
"Map1a",0.000404931517343586,-0.481577367351689,0.983,1,1
"Plxna3",0.00040673034355248,-0.447749857682048,0.097,0.371,1
"Dars",0.000414221200188745,-0.257861981925637,0.545,0.857,1
"Tmem38b",0.000419757954842295,-0.366763502412323,0.233,0.543,1
"Prdx5",0.000425650643853831,0.400948413906239,0.994,1,1
"Bcl11b",0.000425921953364164,-0.644078558818262,0.983,1,1
"Lonrf1",0.000449253428786785,-0.783452714875116,0.449,0.743,1
"Tsen34",0.000449856275532785,0.395916412046682,0.841,0.914,1
"Tmem201",0.000450931988820654,-0.350590669345906,0.494,0.829,1
"Atp1a3",0.000451274271725276,-0.45120893803152,1,1,1
"Usp34",0.000456105086998477,-0.458778310483082,0.96,1,1
"Tox2",0.000465532249582689,-0.496008814569674,0.364,0.714,1
"Aagab",0.00046562560931378,-0.463875194868326,0.557,0.886,1
"Slc25a39",0.00046967534356847,-0.362040803726451,0.415,0.743,1
"Adam22",0.000471611051275354,-0.465012751843202,0.972,0.971,1
"B9d2",0.000478902257587238,0.536735629596875,0.676,0.743,1
"Pebp1",0.00048232008208862,0.38188028230017,1,1,1
"Ubb",0.000487282135036405,0.451207045680412,1,1,1
"Rrp1",0.00048773000805932,0.493404731814774,0.989,1,1
"Zfand3",0.000496756716307242,-0.343144650093145,0.648,0.943,1
"Klhl11",0.000498525940537455,-0.406904064921158,0.182,0.486,1
"Tmx4",0.000501028415560037,-0.392527777457875,0.994,1,1
"Cpne7",0.000508397446278692,-1.12498288634645,0.17,0.486,1
"Ankrd10",0.000517699941182885,-0.26433910045383,0.625,0.914,1
"Ap2b1",0.000527343438839594,-0.517578778359243,0.955,1,1
"Tecpr2",0.000529364659096034,-0.489789962618615,0.602,0.914,1
"Lypd1",0.00054060500919913,-1.23854222083176,0.79,0.886,1
"Mboat7",0.000568775145221512,-0.454653664542489,0.864,1,1
"Mt1",0.000584796285782464,0.287524416992092,0.716,0.857,1
"Fam171b",0.000590242757562319,-0.359214627006662,1,1,1
"Mrpl55",0.000590633772520155,0.60687385144848,0.898,0.743,1
"Mgst3",0.000599868859035196,0.549284324154137,0.977,0.971,1
"Bend7",0.000602792151891641,-0.678539881690917,0.08,0.343,1
"Enc1",0.000604706774370885,-0.569141566010138,1,1,1
"Mif",0.000613462600545986,0.368357485371363,1,1,1
"Usp29",0.000613954174264807,-0.520817875550981,0.631,0.914,1
"Dynll1",0.00061836888783168,0.272373683510184,1,1,1
"Dvl3",0.000627600623989194,-0.319289637363049,0.347,0.657,1
"5730455P16Rik",0.000628482264433578,-0.617234779723081,0.801,0.943,1
"Brf2",0.00063752277394737,-0.399627543375903,0.278,0.6,1
"Ube2h",0.000638790156187162,-0.323267022431982,0.784,1,1
"Rhou",0.000642749457651004,-0.71990943306657,0.562,0.829,1
"Slc16a11",0.000644886789980752,-0.258591668991881,0.415,0.714,1
"Kcna2",0.000651838508941033,-0.652191839513781,0.818,0.914,1
"Clta",0.000654111751886521,0.418040008577464,0.994,1,1
"Ttc3",0.000665586040746644,-0.273155361388859,1,1,1
"Cox7a2",0.000668671196074577,0.305566684848453,1,1,1
"Napa",0.000690140123148147,0.43093957254738,0.994,1,1
"Ankrd34b",0.000695173835219981,-0.658421079800041,0.216,0.543,1
"Aldh3a2",0.000696244805082805,-0.522167358249568,0.585,0.886,1
"Ppfia2",0.000701056255478676,-0.709838371764114,0.733,0.943,1
"Qpct",0.000702110457422312,0.712799698689801,0.432,0.286,1
"Uhmk1",0.000710479104712701,-0.483238035073162,0.932,1,1
"Snca",0.000712709583150207,0.326937798715559,1,1,1
"Rab8b",0.000714608222338545,-0.49068164849059,0.568,0.886,1
"Grm1",0.000715769436017465,-0.561654090689124,0.619,0.914,1
"Rtbdn",0.000719836096314042,-0.399746486090385,0.057,0.286,1
"Amer3",0.0007352869457204,-0.359700007304776,0.244,0.543,1
"Ptprf",0.000740069218421945,-0.599203775175653,0.716,0.943,1
"Tnfrsf19",0.000740185860426645,-0.493183728616145,0.159,0.457,1
"Cdv3",0.000746216126517891,-0.351717591478262,0.784,1,1
"Kit",0.000746683450586494,0.857375837437715,0.506,0.171,1
"Agpat1",0.00074827325160477,-0.496625940642623,0.614,0.914,1
"Spock2",0.000756077113146698,-0.393585116989659,0.994,1,1
"Unc5a",0.000781933723254822,-0.471795201481303,0.625,0.914,1
"Sugp2",0.000793324060384495,-0.493935325916258,0.574,0.886,1
"Baz2a",0.000802035836385635,-0.281500095277258,0.591,0.886,1
"Phf6",0.000803023978864406,-0.388850411972953,0.54,0.857,1
"Irs2",0.000805658133403819,-0.505340796789715,0.54,0.857,1
"Mysm1",0.000806560999479593,-0.452072332959387,0.812,1,1
"Fam102b",0.00080737568186493,-0.444272762692036,0.614,0.914,1
"Pcm1",0.00080751986312415,-0.445653218194898,0.807,1,1
"H3f3b",0.000819568880753133,0.346209948849683,0.994,1,1
"Kcng1",0.000821129063968492,-0.964335230210112,0.261,0.543,1
"Bri3bp",0.000824496787041851,-0.569046715722977,0.79,0.943,1
"Dcaf8",0.000835658514450532,-0.398316951154214,0.886,1,1
"Mpp5",0.000836260380277375,-0.63374347740378,0.54,0.829,1
"Eif3i",0.000839675083138722,0.388600438669139,0.955,1,1
"Tcaf1",0.000847130439189292,-0.498154844289323,0.989,1,1
"Fancm",0.000847902364370723,-0.614674925132373,0.136,0.429,1
"Esco1",0.000849367441356667,-0.413525654157934,0.358,0.686,1
"Mrps18a",0.000849645052306825,0.597267953389637,0.966,0.914,1
"Mlec",0.000867494754695008,-0.34100355483249,0.619,0.914,1
"Tnpo2",0.000881010763142836,-0.519643701727885,0.705,0.943,1
"Dcaf17",0.000889118862940621,-0.478700086481442,0.432,0.771,1
"Brinp3",0.000894630344922381,-0.535809411898478,0.142,0.429,1
"Atp5f1",0.000896243907999397,0.377526669982811,1,1,1
"Aimp1",0.000904391874304498,0.318603992663526,0.949,1,1
"Gprin3",0.000909521025809296,-0.858566318520567,0.273,0.543,1
"Eif3a",0.000912401916842914,-0.434030876142251,0.932,1,1
"Rps10",0.000913584516562412,0.325991689114138,1,1,1
"Ndrg1",0.000913710809085848,-0.983394888915336,0.312,0.6,1
"Lpcat1",0.000914560398754643,0.275473864368727,0.494,0.543,1
"Edf1",0.000918080467534147,0.345515753075419,1,0.971,1
"Unc5b",0.00092510814049116,-0.480900986117405,0.011,0.171,1
"Dcdc2a",0.000933875194041598,-0.438895289221514,0.17,0.457,1
"Supt7l",0.000938677681492788,-0.460668243124551,0.182,0.486,1
"Ndufa7",0.000943326129919441,0.450300412719697,1,1,1
"Cpne4",0.000952491370620676,-0.659122044795762,0.318,0.657,1
"AU022252",0.00095776606275407,-0.507720678542204,0.324,0.657,1
"Bex2",0.000962938306257756,0.30344817343021,1,1,1
"Syngr3",0.000963789074717837,-0.431576790750053,0.96,1,1
"Klhdc10",0.000968563264559158,-0.571905590012717,0.733,0.943,1
"Zfp711",0.00097660299761929,-0.264241987063104,0.295,0.571,1
"Smarcd1",0.000986774212509842,-0.482195084655218,0.915,1,1
"Fam76b",0.000989028190544826,-0.393728981553295,0.364,0.686,1
"Ndufs4",0.000993999199873756,0.378649776959318,0.977,1,1
"Myh10",0.00099597117048754,-0.407492896392076,0.858,1,1
"Gnb2",0.00100445671979279,0.513259367890487,0.994,1,1
"Aurkaip1",0.00100490183214737,0.434737218837841,0.983,0.971,1
"Nsmce4a",0.00100498833259777,0.666775237195445,0.812,0.543,1
"Narfl",0.00103091307658982,-0.568041117176379,0.375,0.714,1
"Usf3",0.00103321905302175,-0.424667476854892,0.506,0.829,1
"Ndufc2",0.00103607102253919,0.356003092631416,0.994,1,1
"Prdx1",0.00104266212672422,0.616975592794304,0.977,0.914,1
"Xrcc5",0.0010447479087983,-0.378810505005783,0.244,0.543,1
"Peli1",0.00104513068159554,-0.402064079681069,0.807,1,1
"Tenm2",0.00104831886601415,-0.808162584396131,0.812,0.943,1
"St3gal3",0.00107137436648888,-0.322411536905581,0.273,0.571,1
"Ubxn2a",0.00107647788683557,-0.568396881116646,0.597,0.857,1
"Brd3",0.00108332138277469,-0.558918838539855,0.812,0.971,1
"Cacna2d3",0.0010843804660987,-0.59178601541594,0.21,0.514,1
"Tmem214",0.00108459421644752,-0.329609100870571,0.545,0.857,1
"Myl6b",0.00108545917411412,-0.256625593577468,0.131,0.343,1
"Magi3",0.0010880521502622,-0.566036032861335,0.295,0.629,1
"Lhfpl4",0.00109120263485286,-0.531251237506882,0.739,0.943,1
"Dscr3",0.00109552877466333,-0.410826779745471,0.261,0.571,1
"Trank1",0.00109758510819925,-0.371834252816391,0.841,1,1
"March1",0.00109835545979786,0.466935760619146,0.659,0.657,1
"Gdi1",0.00109989842374068,-0.353391859950967,0.977,1,1
"Tango2",0.0011123639841762,0.33406466690471,0.915,0.971,1
"Kif21b",0.00111440086089925,-0.604000919470457,0.534,0.8,1
"Fos",0.00112943890411183,0.282470495827913,0.909,0.971,1
"Zzef1",0.00113632386865968,-0.534357385762774,0.602,0.886,1
"Dbpht2",0.00113667784549832,-0.614575123064942,0.932,1,1
"Mex3b",0.00114825453236289,-0.485658932311958,0.25,0.571,1
"Cds2",0.0011489156807182,-0.456557894550494,0.983,1,1
"Amer1",0.00115099349315386,-0.477890127837099,0.142,0.429,1
"Smarcc1",0.00115175798631163,-0.403955385364255,0.869,1,1
"Resp18",0.00116091907651555,0.706406492513101,0.909,0.857,1
"Rhbdl3",0.00118272164003252,-0.65122347028332,0.108,0.371,1
"Chd2",0.00118385162283873,-0.30832128832952,0.631,0.914,1
"Cuedc2",0.00120253531024983,0.542352701666804,0.977,0.943,1
"St6galnac5",0.00120610413243407,-0.991651117241712,0.801,0.886,1
"Mfsd4b4",0.0012268091377228,-0.366133998256021,0.045,0.257,1
"Snx19",0.00123780724395439,-0.401117537286297,0.426,0.743,1
"Rap2a",0.00124922491050252,-0.473236867370686,0.989,1,1
"Trim8",0.00125184783523449,-0.388636473796427,0.625,0.914,1
"Rspo3",0.00125955770530521,-0.801347871912959,0.528,0.829,1
"Kantr",0.00126033965415921,-0.490102509436095,0.812,0.943,1
"Acvr1b",0.00126165184040796,-0.569561204645948,0.739,0.943,1
"Slc12a6",0.00126384001612129,-0.391616710741671,0.739,0.971,1
"Rab6b",0.00126623827380324,-0.345949191448609,1,1,1
"Raver2",0.00127301616204928,-0.368299757421519,0.085,0.314,1
"Dync1i1",0.00127606166570255,-0.374987764325667,0.96,1,1
"Ptpre",0.00129498974587022,-0.442256199497508,0.682,0.943,1
"Zfp207",0.00131030218166468,0.590578308048692,0.824,0.771,1
"Tmem161a",0.00131408475950483,0.717401910449671,0.432,0.143,1
"Neurl1b",0.00133976820861718,-0.53313022218355,0.443,0.771,1
"Atp5h",0.00134194175798785,0.316658782496743,1,1,1
"Sertm1",0.00134308890528808,-0.405005607068955,0.097,0.343,1
"Trio",0.00134344179749907,-0.493658095380749,0.898,1,1
"Rprd1a",0.0013674631821355,-0.548852003890497,0.869,0.971,1
"D130043K22Rik",0.00137467625758137,-0.619343137730503,0.494,0.8,1
"Scamp5",0.00137997673286978,-0.393456863212061,0.983,1,1
"Rangap1",0.00138055143646668,-0.467205920545032,0.966,1,1
"Sh3glb2",0.00139266799069894,0.438363425711299,0.949,0.971,1
"Ncdn",0.00139285995823205,-0.346924348935116,1,1,1
"Mtch2",0.00139836641092096,0.280549515907257,0.926,1,1
"Rab11fip4",0.00141319805633772,-0.477940402583655,0.949,1,1
"Gm2694",0.00142471422193119,-0.321464678517687,0.409,0.714,1
"Kcnk2",0.00142858517589815,0.893927135751709,0.517,0.229,1
"Camk1g",0.00143914986367979,-0.596455758132614,0.108,0.371,1
"Ctxn1",0.00144018513306965,0.397449791768321,1,1,1
"Pou3f1",0.00144316380267951,-0.820030789709019,0.199,0.486,1
"Smim14",0.00144977720059286,0.391721432961362,0.994,1,1
"Eef1akmt2",0.00148164240371311,0.539599752963112,0.636,0.543,1
