"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Leo1",0.00320068558409649,-0.377918174845542,0.283,0.51,1
"Gabrg2",0.00321787771139814,0.467737063797824,0.929,0.902,1
"Tm2d2",0.00322320111822009,-0.426196679832324,0.867,0.961,1
"Rreb1",0.00323600214045382,0.463588527782399,0.157,0.02,1
"Hpgds",0.0032420960102762,0.316589692223785,0.214,0.157,1
"Ftl1",0.00324472957616794,-0.283631875007586,0.993,1,1
"Faap100",0.00325757646656027,0.392761222145653,0.318,0.255,1
"Cetn3",0.00327396862771374,0.288777527227645,0.955,1,1
"Ccdc126",0.00328791542467064,-0.329662070439668,0.253,0.471,1
"Htatsf1",0.00329537349626633,-0.395092810318229,0.798,0.941,1
"Lmna",0.00331718123047422,-0.566808424512701,0.658,0.824,1
"P3h1",0.0033199915438939,0.369397111682643,0.141,0.02,1
"Socs7",0.00332683429810894,-0.299027661050375,0.887,0.98,1
"Mafg",0.0033337537549757,-0.278791180901806,0.889,1,1
"Macf1",0.00333825880544986,-0.300107152247813,0.956,1,1
"Sez6l2",0.00336829090872829,0.376533320713517,0.907,0.922,1
"Zfp329",0.00339394864458755,0.34379176307268,0.832,0.863,1
"Ubxn1",0.0034049941718819,-0.380476728385248,0.8,0.941,1
"Ecsit",0.00340508790820537,-0.461520250579669,0.507,0.725,1
"Pcsk2",0.00340702351403146,0.353520338188539,0.998,1,1
"Rpain",0.00344340504443124,-0.319950937209457,0.423,0.647,1
"Srrt",0.00344990459277428,-0.308880390666265,0.625,0.843,1
"Tle2",0.00346653534318008,0.460774506328256,0.352,0.275,1
"Nudc",0.00347498011538751,-0.301312715292579,0.958,1,1
"Uba6",0.003481031837449,0.385487872077076,0.591,0.569,1
"Trappc4",0.00348634841689606,-0.296773815523211,0.86,0.98,1
"Atp5d",0.00352708357031274,-0.326764930628484,0.978,1,1
"Tmod1",0.00354326243476573,-0.329750681398685,0.793,0.941,1
"Klhl3",0.00355243008388592,-0.310685740068434,0.848,0.98,1
"Zfp652",0.00355483358421518,0.362086063497434,0.557,0.49,1
"Matn2",0.00356376480645936,0.406144684156811,0.301,0.333,1
"Adra2c",0.00359820779796594,0.503308834835919,0.35,0.235,1
"A830009L08Rik",0.00359987947442026,0.600740519759876,0.204,0.059,1
"Mmp16",0.00362941241867492,-0.392607536700967,0.87,0.961,1
"Pmepa1",0.00363789712539151,0.372594870568354,0.811,0.863,1
"Pcnx",0.00364526051255877,0.308931439886153,0.783,0.804,1
"Rab8a",0.00364574863969543,0.333886458007988,0.552,0.51,1
"Gadd45gip1",0.00364709454268264,-0.422892576982323,0.677,0.863,1
"D430041D05Rik",0.00365015669741453,0.430559170308176,0.949,0.961,1
"Cdh22",0.00367059719046958,0.468955267393963,0.18,0.039,1
"Ndufa2",0.00371211952889093,0.273819017536317,0.99,1,1
"Atp8a1",0.00372618618367441,0.401865636113826,0.988,1,1
"Hist1h2bh",0.0037344584894705,0.617574504900515,0.237,0.059,1
"Gars",0.00374333738977879,-0.48664371200252,0.633,0.804,1
"Atp2b2",0.00375107105229444,-0.253318238889216,0.998,1,1
"Trpc6",0.00375348150079387,0.481209214030932,0.155,0.02,1
"Ten1",0.00379397665683211,-0.397916812590507,0.704,0.863,1
"Igsf3",0.00383020826119524,0.693304364804116,0.227,0.098,1
"Gm14295",0.00383898774149147,0.486192881259374,0.556,0.431,1
"Dhx33",0.00385410025744827,0.337733288516341,0.332,0.314,1
"Fam219b",0.00386742238545742,0.346142427476731,0.428,0.392,1
"Asxl3",0.00386892964234417,0.285239864343347,0.342,0.314,1
"Rpl8",0.00388551013855522,0.256611731968579,0.997,1,1
"Enpp5",0.00388806525342311,-0.266383422676399,0.946,1,1
"Unc13c",0.00389125351143932,0.412764885151419,0.14,0.02,1
"Retreg2",0.00389343015603778,0.35698617300135,0.97,0.98,1
"Atr",0.00389666705884936,0.472576652036547,0.439,0.333,1
"Ndufb4",0.00390780867340579,-0.322680493737115,0.973,1,1
"Cc2d2a",0.00393733212896058,0.256685958299047,0.296,0.294,1
"Nap1l2",0.00396122985407909,-0.326130260736317,0.822,0.961,1
"Paf1",0.00397589792884216,-0.365009345324123,0.488,0.725,1
"Smim14",0.00398380834059715,-0.271700402389873,0.971,1,1
"Dusp23",0.00398461751586517,0.265851918900081,0.283,0.255,1
"5930430L01Rik",0.00398607823541086,0.390350790493716,0.14,0.02,1
"Med30",0.00399393899438234,-0.365090174510592,0.746,0.902,1
"Pqlc1",0.00400647537592692,-0.254226560659113,0.322,0.529,1
"Esf1",0.00402079708996817,-0.256263123247315,0.732,0.922,1
"Dusp28",0.00403633416549953,0.436221933502943,0.535,0.451,1
"Fbln2",0.00403895238976382,0.459201730136043,0.153,0.039,1
"Pop7",0.00405839530425704,-0.311994519436529,0.684,0.882,1
"Neo1",0.00406612507091604,0.364004615790809,0.709,0.706,1
"Akap12",0.00408504163522012,-0.267344205331123,0.081,0.235,1
"Miat",0.0040941855795556,0.295838465854651,0.916,0.98,1
"Rnf144b",0.0041022549801406,0.426224367108836,0.187,0.039,1
"Lemd1",0.00411416439390307,0.505485663610971,0.222,0.059,1
"Lekr1",0.00413772316062714,0.323982829335445,0.443,0.431,1
"Nrip2",0.00415284624608932,-0.379440747869029,0.114,0.294,1
"Rnf11",0.00416158522534471,0.296128857371223,0.995,1,1
"P2ry14",0.00417030271456444,0.260659574598514,0.222,0.216,1
"Zzz3",0.00419084915766424,0.332508949425184,0.719,0.686,1
"Unc119b",0.00423886400189339,0.370106620042028,0.328,0.235,1
"Homer2",0.00427824056315122,0.295147449346046,0.589,0.647,1
"Eml2",0.00428536735529153,-0.406060246869056,0.645,0.824,1
"Fstl4",0.00429829578627275,0.408955873202016,0.153,0.02,1
"Rpl14",0.00430772271828996,0.266823639923008,0.995,1,1
"Cst3",0.00433901824551457,-0.256141673402026,0.926,0.941,1
"R3hdm2",0.00436109628800892,0.350702862110755,0.939,0.98,1
"Trhde",0.00436125942796265,0.56022170859809,0.288,0.098,1
"Ptk2",0.0043777522241205,-0.288741204766328,0.924,1,1
"Nvl",0.00441807722037554,0.291456558599136,0.675,0.706,1
"Derl2",0.00443124281685462,-0.305986012733766,0.372,0.588,1
"Ptchd4",0.0044326715997183,0.57608141503163,0.162,0.039,1
"Ctxn2",0.00444346260029408,0.391127408650656,0.751,0.765,1
"Slc5a5",0.00445755841840047,-0.402758273994883,0.36,0.588,1
"Cd44",0.00447568519261394,0.470251831170883,0.182,0.118,1
"Ubr3",0.00447905005057311,0.299624384996539,0.938,0.961,1
"Ripor2",0.00449117543564295,-0.329903179274291,0.603,0.824,1
"Hcn3",0.00451084335852665,0.518216239387963,0.283,0.118,1
"Gm15706",0.00451975717560627,0.333701741598589,0.269,0.216,1
"Focad",0.00453385109076031,0.267585588498152,0.209,0.196,1
"Chrd",0.00454617978105239,0.45088550517502,0.406,0.353,1
"Smdt1",0.00456872021117089,0.30316769549889,0.992,1,1
"Hcn2",0.00458479299910068,0.36437343476692,0.552,0.51,1
"Cox5b",0.00461431580989894,-0.2838507513675,0.993,1,1
"Pip5k1c",0.00461843639860616,0.37670016887557,0.976,0.961,1
"Gm19410",0.00462471768929576,0.419092077220029,0.338,0.275,1
"Glud1",0.0046252958609047,-0.391913694353447,0.648,0.843,1
"Bcl2l1",0.00463329257716154,0.267072200944112,0.801,0.843,1
"Sh3d19",0.00464081412480622,-0.272718048240852,0.251,0.431,1
"Gnl3l",0.00465707319139418,0.286672459822653,0.978,1,1
"Rps18",0.00466424384851177,0.262599616608512,0.995,1,1
"Ralgps1",0.00467811996262823,0.273313100176391,0.801,0.824,1
"H1f0",0.00468542807504314,-0.252260098681902,0.736,0.922,1
"Dab1",0.00470262760060209,-0.255194508738793,0.707,0.902,1
"4930532G15Rik",0.00473369877848581,0.418828410528249,0.325,0.196,1
"Kdelr1",0.00474352491095533,-0.345188496671701,0.631,0.843,1
"Yae1d1",0.0047673352727824,0.314822397647742,0.778,0.745,1
"Rgs2",0.00477288827371422,0.682295188845826,0.827,0.745,1
"Klhl40",0.0047775889156703,0.272800897845024,0.16,0.157,1
"Gpr88",0.00478133808635303,0.869921625163892,0.293,0.118,1
"Adcy7",0.00481195486840357,0.558673607444066,0.232,0.078,1
"Maoa",0.00482413294084982,0.318053550198115,0.493,0.49,1
"Chgb",0.00483609757135713,-0.36144678083448,0.958,1,1
"Srp68",0.00483965836967826,-0.273128941930218,0.631,0.843,1
"Sort1",0.00484100629933521,0.398287361479318,0.901,0.922,1
"Glrb",0.00484121026786235,0.359849017053729,0.97,0.98,1
"Tmem198",0.00484682839251772,0.329972983241995,0.667,0.686,1
"Snx30",0.00485622949647855,-0.335035332474128,0.559,0.784,1
"Amz1",0.00487429432581836,0.342596036531763,0.195,0.137,1
"2610021A01Rik",0.00491382920986407,0.301343124465212,0.231,0.196,1
"Plagl1",0.00491679240407051,0.412259695966151,0.168,0.059,1
"Pdrg1",0.00493573969920175,-0.256400876986441,0.633,0.843,1
"Zfand2b",0.00497035435931226,0.264761532555929,0.493,0.51,1
"Glt8d1",0.00500117702158662,0.296352064590088,0.458,0.471,1
"Lrrn3",0.00506340074795163,-0.29342613259836,0.63,0.843,1
"Rbm4b",0.00508106241289354,0.38834770023891,0.887,0.922,1
"Mycn",0.00511034389962097,0.302170448370426,0.133,0.039,1
"Sh3bp4",0.00512206650361228,-0.267579745863309,0.113,0.255,1
"Strn",0.00512287647378164,0.269270281268885,0.678,0.706,1
"Lars",0.00514205728530182,-0.31118418986901,0.438,0.667,1
