"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gprc5b",2.85119419809406e-06,-1.22946510958971,0.05,0.486,0.0498274698058918
"Elmod1",3.0683060222853e-06,-0.876205276296912,0.983,1,0.053621716045458
"mt-Nd2",3.07870014773655e-06,0.563744579165939,1,1,0.0538033637818439
"Calm1",3.15104263441324e-06,-0.694334769982413,1,1,0.0550676210790058
"Tle3",3.15452321711576e-06,1.22571847661794,0.683,0.229,0.055128447742315
"Dscaml1",3.16744697374169e-06,-0.967900207552344,0.467,0.914,0.0553543033131098
"Ndrg3",3.23596805339091e-06,-0.687524994494804,1,1,0.0565517777010595
"3110035E14Rik",3.25532500236292e-06,-1.11690939726779,0.917,1,0.0568900597412944
"Nck1",3.44902696583753e-06,-0.690600485181058,0.183,0.686,0.0602751952549767
"Npy2r",3.50232873499578e-06,1.59770457719428,0.35,0,0.0612066969727862
"Adcy2",3.54195530497194e-06,-0.741153937089199,0.35,0.857,0.0618992109096895
"Wnt4",3.6391770143079e-06,1.35872814587602,0.683,0.457,0.0635982575020448
"Slc39a10",3.79896558415625e-06,0.852811490038642,0.967,0.971,0.0663907225487146
"Rprml",3.87417975863914e-06,-1.054465841013,0.9,1,0.0677051654619775
"Slc25a5",3.89685467555764e-06,-1.19089176253647,0.667,0.971,0.0681014323100454
"Sbk1",3.95390570096712e-06,-0.906386939134482,0.067,0.514,0.0690984560301013
"Arhgef3",4.25644044149422e-06,-0.647022926388581,0.25,0.743,0.074385553155553
"Usp47",4.30827864015625e-06,0.332274022614371,0.7,0.914,0.0752914775153705
"Gdpd5",4.3546876964362e-06,-1.22914226256708,0.217,0.686,0.076102522182919
"Nrbp2",4.37955666605368e-06,0.358315183026893,0.633,0.857,0.0765371322959541
"Pea15a",4.6610236873117e-06,0.801125098679417,1,1,0.0814560499594592
"Serpini1",4.78539031001472e-06,-0.829421183445918,1,1,0.0836294810578173
"Brinp2",4.80875766689746e-06,0.955070815072917,0.933,0.629,0.0840378489867
"Tbr1",5.03768896067137e-06,-1.04973584295996,0.783,0.971,0.0880386522766929
"Gm40518",5.07340711421251e-06,-1.48788326213704,0,0.286,0.0886628627279779
"Sebox",5.07340711421268e-06,-0.814542554771788,0,0.286,0.0886628627279809
"D630045J12Rik",5.12747767319307e-06,1.01330529241862,0.667,0.457,0.089607799816722
"Tmem108",5.34667568283822e-06,1.15204971433327,0.85,0.571,0.0934385042332807
"Atp2b2",5.39707330556791e-06,-0.744523312670976,0.967,1,0.0943192530881048
"Pou3f1",5.41553018685015e-06,-2.15795545810004,0.167,0.486,0.0946418055453932
"Dpysl4",5.47275145958149e-06,-0.674620819523488,0.4,0.886,0.0956418045076461
"Rab39b",5.51592212343087e-06,-0.354972119493228,0.633,1,0.0963962550290778
"Ifi27",5.64662727431247e-06,-1.58500274301587,0.217,0.686,0.0986804582458848
"Nrp1",5.73087953064467e-06,-0.903744792496142,0.167,0.657,0.100152850677546
"Rell1",5.82049555201606e-06,-1.19005980382186,0.05,0.457,0.101718980267033
"Synpr",6.02522409928391e-06,2.41858949811682,0.467,0.057,0.105296816359086
"Kctd4",6.12084213408174e-06,1.23565940249602,0.9,0.543,0.106967837135213
"Ralyl",6.13313694181638e-06,-0.719748744551103,0.883,1,0.107182701195183
"Nyap2",6.255457179759e-06,0.876772422869097,0.733,0.714,0.109320369673468
"Gm26917",6.30347760775475e-06,1.01281342834803,1,0.829,0.110159574673122
"Setd7",6.42414461118069e-06,-0.488652511142625,0.55,0.971,0.112268351224994
"Pmepa1",6.76422394523129e-06,0.770734581494193,0.733,0.8,0.118211577666862
"Vangl2",6.78818179209861e-06,-0.806848327930175,0.033,0.429,0.118630264998715
"Dock4",7.28013205572086e-06,1.12489905545625,0.783,0.686,0.127227587805778
"Rab8b",7.33786161671752e-06,-0.843029010745135,0.4,0.886,0.128236469613755
"Ogt",7.73375226671032e-06,0.590800972562296,1,1,0.13515505461303
"Nrxn3",7.8502043774722e-06,-0.914264006799328,0.933,0.971,0.137190171700704
"Zmiz1",7.86745452207519e-06,0.835427618386458,0.917,0.943,0.137491635227786
"Fam49a",8.39379468057997e-06,-0.666472520815222,0.933,1,0.146689955837816
"Adamts18",8.45453375559444e-06,1.78655394440499,0.583,0.143,0.147751431912768
