"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Lypd1",3.21521203910664e-12,-1.85422515618462,0.178,0.8,5.61890455954276e-08
"Rraga",3.24290647916931e-12,-1.12061647018203,0.868,0.943,5.66730336299629e-08
"Zcchc18",3.31179968048087e-12,-0.875524714083949,0.991,1,5.78770112160836e-08
"Lrrc55",3.35057925601232e-12,-0.972485329026817,0.123,0.714,5.85547230780713e-08
"Rtn4rl1",3.64011977580786e-12,1.68906225250117,0.744,0.114,6.36147332020182e-08
"Gpn3",4.16656778542117e-12,-1.16308320895231,0.201,0.8,7.28149386180204e-08
"Ckmt1",4.71870611811497e-12,-1.1510912982204,0.776,1,8.24641081201772e-08
"Cuedc2",4.92097921645763e-12,-1.18264263692812,0.772,0.943,8.59990327868135e-08
"Nfib",5.62223700005783e-12,-1.17776683770814,0.941,1,9.82542138130106e-08
"Psmb5",5.88789783568253e-12,-1.12373645152366,0.877,0.943,1.02896902576388e-07
"Prmt1",6.08018239468583e-12,-1.20218371263737,0.521,0.914,1.0625726752953e-07
"Jup",6.54947940130235e-12,-1.32725049266167,0.301,0.857,1.1445870201716e-07
"Pitpnc1",6.92661766294375e-12,-1.44354363784603,0.269,0.886,1.21049570277605e-07
"Gm40518",8.77396594101397e-12,-1.45292761020232,0.014,0.429,1.5333382878516e-07
"3110035E14Rik",1.01252377687714e-11,-0.98752434631142,0.982,1,1.7694865524705e-07
"Tubb4b",1.23890824922076e-11,-1.23243611603233,0.904,0.886,2.16511605633821e-07
"Slc30a3",1.26485353440025e-11,2.21119998942385,0.662,0.057,2.21045803671788e-07
"Cmip",1.44944924535254e-11,-1.2026669387851,0.763,0.886,2.53305750117809e-07
"Lingo1",1.45381988386544e-11,0.900482916847297,0.995,1,2.54069562904324e-07
"Ogfrl1",1.78977110492836e-11,-0.89131158837167,0.991,1,3.12780398297281e-07
"Cntnap4",1.84051646268582e-11,-1.32946515409838,0.466,0.857,3.21648657018974e-07
"Ptprk",1.95687629379471e-11,1.7244705850391,0.772,0.2,3.41983701103563e-07
"Pdzrn4",2.03176884619518e-11,-1.27619884177779,0.274,0.857,3.5507192356107e-07
"Atp1b1",2.20050692606583e-11,-0.564068150059898,0.995,1,3.84560590399264e-07
"Gde1",2.48160567824607e-11,-0.88730271157546,0.986,1,4.33685408330284e-07
"Pcp4",2.60010230558175e-11,-1.53638190084151,0.726,0.971,4.54393878923466e-07
"Arc",2.77836814098314e-11,-1.59817297829388,0.671,0.971,4.85547616318213e-07
"Dnaja1",2.92668287404148e-11,-0.847146353964416,1,1,5.11467099067489e-07
"Ccnd2",3.23987589026169e-11,-1.41540979632418,0.347,0.914,5.66200710582132e-07
"Eif3i",3.68274815178636e-11,-1.01315307612961,0.767,1,6.43597067006184e-07
"6430548M08Rik",3.97404264688468e-11,1.33635623556755,0.927,0.743,6.94503692969567e-07
"Unc5d",4.1343586940208e-11,1.69072493829889,0.594,0.029,7.22520525367075e-07
"Cadps2",4.26113894142836e-11,-0.665439701552247,0.374,0.943,7.4467664140402e-07
"Morf4l1",4.57155014263485e-11,-0.508930998188213,1,1,7.98924102926867e-07
"Pgbd5",4.60627486080862e-11,0.923346248285517,0.982,1,8.04992594674915e-07
"Igfbp6",4.86386622980986e-11,2.2553273330155,0.74,0.229,8.50009262321572e-07
"Tenm4",4.86581216054445e-11,1.23602503009605,0.941,0.8,8.50349333176748e-07
"Tceal5",4.902778407775e-11,-0.946818189336879,0.9,1,8.5680955454276e-07
"Unc5c",5.77056740098635e-11,1.61402569986264,0.749,0.171,1.00846435899637e-06
"Slc2a13",5.82352197211664e-11,1.52851097609963,0.831,0.514,1.0177186998471e-06
"D10Jhu81e",6.04544747566395e-11,-1.05824760547727,0.516,0.857,1.05650240084703e-06
"Psmc2",6.06658906037749e-11,-1.35519657307586,0.607,0.857,1.06019710419157e-06
"Gm26917",6.5148406042855e-11,1.36341270472408,0.982,0.886,1.13853354400493e-06
"Psmd4",7.22606311559445e-11,-0.985388965057028,0.845,1,1.26282679008129e-06
"Hsp90b1",7.4556367843989e-11,-0.938715883426273,0.973,1,1.30294708444155e-06
"Lsp1",7.97801210078969e-11,-1.17583951507484,0.068,0.571,1.39423739473401e-06
"Clu",8.05381896083089e-11,-1.11170529192358,0.621,1,1.40748540159481e-06
"Basp1",8.59248596314413e-11,-0.563461235097314,1,1,1.50162284691907e-06
"Fdps",8.6328169785822e-11,-1.20392860972526,0.758,0.886,1.50867109517703e-06
"Ncald",8.66954982733801e-11,-0.974515798723774,0.991,1,1.51509052782559e-06
"Reep1",8.97018171731109e-11,-0.846107024234496,0.909,1,1.56762895691729e-06
"Gm10600",1.14563513100627e-10,-1.10064707636795,0.525,0.971,2.00211195494656e-06
"Ppa1",1.17971850704725e-10,-1.14429133607238,0.763,0.914,2.06167606291577e-06
"Rapgef5",1.23145503095934e-10,1.02125363680686,0.927,0.571,2.15209081210454e-06
"Itm2c",1.32694222064324e-10,-0.884756024187665,0.995,1,2.31896422479612e-06
"Rtn4r",1.35235450770692e-10,1.48671890679095,0.826,0.371,2.36337473766862e-06
"Slc4a3",1.35958736090869e-10,1.16213846400261,0.922,0.686,2.37601487192403e-06
"Spsb1",1.37572761625366e-10,-0.9642434573042,0.192,0.771,2.4042215821649e-06
"Sept3",1.41080988219693e-10,-0.755336759402782,0.982,1,2.46553135012735e-06
"Nrsn1",1.43823739472575e-10,1.59050466733312,0.963,1,2.51346367102271e-06
"Mdh2",1.44595509622172e-10,-1.14911274242911,0.932,0.971,2.52695112615708e-06
"Plekhb1",1.54324796042149e-10,-0.929339638486569,0.073,0.571,2.6969801356326e-06
"Rwdd1",1.54763259596907e-10,-0.834983022504117,0.868,1,2.70464272471554e-06
"Col12a1",1.64856625995142e-10,-1.46405193459685,0.142,0.686,2.8810343958911e-06
"Padi6",1.85325833220181e-10,-0.80832344875119,0.005,0.343,3.23875426135588e-06
"B3galt5",2.0505259078729e-10,-1.00251924100335,0.023,0.429,3.58349907659868e-06
"Fut9",2.11396952844453e-10,-0.91595548338094,0.991,1,3.69437314790965e-06
"Clta",2.19027024496145e-10,-0.820107530846446,0.982,1,3.82771628009463e-06
"Tmem178b",2.3610625294426e-10,1.30166181004094,0.895,0.6,4.12619287645388e-06
"Hagh",2.50101302632198e-10,-0.999246311961902,0.813,0.943,4.3707703648003e-06
"Syt17",2.572501180695e-10,1.5686723621484,0.79,0.229,4.49570306338259e-06
"Tspan33",2.58875409146112e-10,-1.0799783149118,0.356,0.914,4.52410665023746e-06
"Fhl1",2.65770926652178e-10,1.48983617351433,0.744,0.2,4.64461271417346e-06
"Cntn4",2.77944610195905e-10,1.59931390754041,0.717,0.143,4.85736000778363e-06
"Uqcrc2",2.90774127425471e-10,-1.12085794997195,0.84,0.971,5.08156865088754e-06
"Vangl2",3.07435104746416e-10,-0.798676623800093,0.055,0.514,5.37273589054836e-06
"Ctsl",3.20060511763535e-10,-1.29637715023829,0.507,0.829,5.59337750357955e-06
"Ahi1",3.61548304346119e-10,-0.890532365552586,1,1,6.31841816675277e-06
"Psmd7",3.75362318503602e-10,-0.988947605165754,0.932,1,6.55983187816894e-06
"Mgst3",3.80185473887045e-10,-1.09889507044479,0.858,0.971,6.64412134165e-06
"Rab14",3.89814654447035e-10,-0.660073323669351,0.991,1,6.81240090111639e-06
"Camk2n1",3.9708492447194e-10,1.09300902552766,0.991,1,6.93945614007162e-06
"Mn1",4.0699783221414e-10,1.2694095379059,0.653,0.086,7.1126941157743e-06
"Cacng3",4.14137163004726e-10,1.05061282594271,0.909,0.771,7.2374610606706e-06
"Rala",5.1356404284158e-10,-1.00220591567952,0.79,0.971,8.97504521269945e-06
"Masp1",5.96432034246043e-10,-0.910887961627843,0.068,0.543,1.04232462304839e-05
"Nfe2l3",6.16496898701772e-10,-0.980432881736685,0.046,0.486,1.07738998017122e-05
"Bcl2",6.23554126502064e-10,-1.1390363665943,0.475,0.914,1.08972319147501e-05
"Vsnl1",6.46113329836512e-10,-0.739919968769211,0.991,1,1.12914765522229e-05
"Nipal3",6.90971770968484e-10,-0.909386564551377,0.671,1,1.20754226694452e-05
"Gpm6b",6.93794900765356e-10,0.777364483620082,0.995,1,1.21247596857754e-05
"Gpr22",7.05154594936811e-10,1.30555606647962,0.945,0.8,1.23232817011157e-05
"Txnl1",7.11332520323034e-10,-0.93511812019136,0.9,0.943,1.24312471251653e-05
"Stmn2",7.27833724518718e-10,-0.599381233791902,1,1,1.27196221696891e-05
"Lrrtm2",7.56348313467467e-10,-0.906258738179546,0.872,1,1.32179431261575e-05
"Aamp",7.93972126109089e-10,-0.908913264037666,0.849,1,1.38754568758824e-05
"Htr2a",7.949598449728e-10,1.55022176143368,0.548,0.029,1.38927182507447e-05
"Sema5b",8.41665061213857e-10,-1.0212379217265,0.151,0.686,1.47089386097734e-05
"Psmb2",8.48751746051256e-10,-1.09881490702487,0.621,0.914,1.48327855139918e-05
"Garnl3",8.85305344015888e-10,-1.21036086286288,0.466,0.943,1.54715961920217e-05
"Arl6ip1",9.20628781905543e-10,-0.733510478173479,0.995,1,1.60889085925813e-05
"Aldh2",9.34943649666414e-10,-1.20944007658662,0.247,0.771,1.63390752215702e-05
"Sugt1",1.03858177693888e-09,-0.793885529117264,0.913,1,1.81502551337839e-05
"Pcdh10",1.13941285543963e-09,0.800624115015811,1,0.971,1.99123790616629e-05
"Arpc5",1.19455955081951e-09,-0.794847214697345,0.909,1,2.08761227101217e-05
"Wnt2",1.25761002436437e-09,-1.10877750296279,0.064,0.514,2.19779927857917e-05
"Gnb5",1.33008576236657e-09,-0.944281145190039,0.845,0.971,2.32445787831181e-05
"Prnp",1.36471706256295e-09,-0.494700654235587,1,1,2.384979538535e-05
"Eif3c",1.40996606221492e-09,-0.934271376937332,0.89,1,2.46405669032679e-05
"Gnb2",1.48347596431857e-09,-0.825345616766775,0.991,1,2.59252259524313e-05
"Sez6",1.54706576079708e-09,-0.887608321103907,0.913,1,2.70365212356898e-05
"Ncl",1.55023007987099e-09,-0.858450605944178,0.963,0.971,2.70918208758254e-05
"Rab3b",1.6277246359902e-09,-1.5848502716246,0.324,0.829,2.84461157385647e-05
"Psma6",1.66606810046445e-09,-1.16263603091484,0.731,0.943,2.91162061237167e-05
"Gm13391",1.69863893256189e-09,-0.528348339185553,0,0.257,2.96854139854516e-05
"Adgra1",1.70390004731595e-09,-0.928181451146751,0.726,1,2.97773572268935e-05
"Uchl3",1.78690515106633e-09,-1.04135850323898,0.566,0.914,3.12279544200351e-05
"Tubb2a",1.79565789526157e-09,-1.3545672054042,0.986,0.971,3.13809173775912e-05
"Hspa8",2.04713486366871e-09,-1.23092771777608,0.995,1,3.57757288774744e-05
"Fstl1",2.11099967990013e-09,-1.20607463011999,0.388,0.771,3.68918304059348e-05
"Arhgap15",2.11590485734219e-09,1.54149564249375,0.63,0.143,3.69775532869121e-05
