"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ptprn",0.079601275152178,0.283738971247736,0.993,1,1
"Kdm7a",0.0800505610764321,0.37939685974544,0.801,0.743,1
"Tab2",0.0802144851207105,0.299190688039037,0.71,0.686,1
"Pde4dip",0.080353524931038,0.309843807642503,0.818,0.829,1
"Brinp2",0.080415085582341,0.404208085458871,0.859,0.829,1
"Ptprg",0.0804275536210662,-0.251779024600999,0.623,0.8,1
"Zfp560",0.0807027199875846,0.250238582718591,0.648,0.657,1
"Rbmxl1",0.08075282125414,-0.414806858598439,0.68,0.771,1
"Gm43674",0.0808959789580966,0.250822673189401,0.123,0.057,1
"Plscr3",0.0810899155537838,0.257066134450995,0.242,0.2,1
"Sept5",0.0811387034854649,0.258533626497631,0.323,0.257,1
"Frg2f1",0.081151480957235,0.288560832150333,0.175,0.086,1
"Hmbox1",0.0811751313678367,0.31625352357409,0.52,0.486,1
"Hdgfl2",0.081490301474869,0.270275977252831,0.643,0.629,1
"Thsd4",0.0815013780871507,0.434484829494403,0.187,0.057,1
"Gm28151",0.0815225720090671,0.29093404040326,0.178,0.143,1
"Ccne1",0.0815402381014794,-0.294222052609933,0.116,0.257,1
"Zfyve9",0.0816058250501514,-0.312535651967657,0.753,0.886,1
"Ydjc",0.0816779757855875,0.267860185272687,0.517,0.514,1
"Zfp608",0.0818346400548749,0.301098986623853,0.182,0.114,1
"Stard8",0.0818860494968728,0.359208456838625,0.104,0.029,1
"Eif3d",0.0822168598578934,-0.292902086329449,0.588,0.771,1
"Chmp7",0.0823758512902479,-0.288696858089908,0.719,0.857,1
"Rims2",0.0824447381742032,-0.281634743776294,0.909,0.971,1
"Gm29325",0.0834422550959221,0.334194965341842,0.175,0.057,1
"Zfp800",0.0834646362363794,0.439394985213458,0.577,0.486,1
"Tob1",0.0835414886528863,0.253911669534386,0.828,0.886,1
"Srgap1",0.0837826936880767,0.437955793404142,0.241,0.114,1
"Sh2d5",0.0839046398279148,-0.283263856966066,0.621,0.8,1
