"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Calb1",0,2.375098025584,0.969,0.134,0,"L2/3-Calb1","Calb1"
"Nectin3",0,2.09492065903424,0.936,0.13,0,"L2/3-Calb1","Nectin3"
"Cux2",0,1.71379074859226,0.919,0.088,0,"L2/3-Calb1","Cux2"
"Evc2",0,1.2132177892668,0.627,0.027,0,"L2/3-Calb1","Evc2"
"Otof",0,1.19842437413663,0.569,0.029,0,"L2/3-Calb1","Otof"
"Igfbp2",0,1.18769405881932,0.524,0.009,0,"L2/3-Calb1","Igfbp2"
"Ccbe1",0,1.00186312058186,0.552,0.037,0,"L2/3-Calb1","Ccbe1"
"Aldh1a3",0,0.921429804586934,0.44,0.023,0,"L2/3-Calb1","Aldh1a3"
"Lpl",1.34308303256e-305,1.55952331804948,0.717,0.093,2.60477523334687e-301,"L2/3-Calb1","Lpl"
"Car4",5.43826833595016e-298,1.34759697999434,0.784,0.124,1.05469776107417e-293,"L2/3-Calb1","Car4"
"Gpr88",8.54005936588733e-290,1.35792824100581,0.815,0.128,1.65625911342019e-285,"L2/3-Calb1","Gpr88"
"Pdyn",5.78544470425082e-286,0.932807766877315,0.406,0.026,1.1220291459424e-281,"L2/3-Calb1","Pdyn"
"Lamp5",2.41503374735139e-284,1.58968182594402,0.846,0.16,4.68371644961329e-280,"L2/3-Calb1","Lamp5"
"Fam84a",5.92042565959238e-271,1.32470476804856,0.815,0.147,1.14820735242135e-266,"L2/3-Calb1","Fam84a"
"Smoc2",2.00005173787335e-269,1.38461352603765,0.793,0.142,3.87890034043158e-265,"L2/3-Calb1","Smoc2"
"Bhlhe22",6.22540842291257e-262,1.95346978596909,0.93,0.249,1.20735570953966e-257,"L2/3-Calb1","Bhlhe22"
"Synpr",1.43994290391012e-259,1.13135112972621,0.854,0.145,2.79262526784328e-255,"L2/3-Calb1","Synpr"
"Myh14",1.63729936093938e-258,1.24351439142052,0.633,0.086,3.17537838060583e-254,"L2/3-Calb1","Myh14"
"Fbxl7",7.49215831954133e-254,0.678050655399596,0.328,0.018,1.45302918449184e-249,"L2/3-Calb1","Fbxl7"
"Pcdh8",8.40518518920531e-231,1.30945148273355,0.77,0.154,1.63010161559448e-226,"L2/3-Calb1","Pcdh8"
"Arhgef26",1.07250708188734e-229,0.90051691826896,0.401,0.034,2.0800202346123e-225,"L2/3-Calb1","Arhgef26"
"Stard8",5.41353077905202e-221,0.810227957010973,0.392,0.034,1.04990015928935e-216,"L2/3-Calb1","Stard8"
"Trpc6",1.16241268430074e-213,1.02433593833776,0.51,0.065,2.25438315993286e-209,"L2/3-Calb1","Trpc6"
"Zfhx4",1.29137376854247e-213,0.74675671689755,0.339,0.025,2.50449028671126e-209,"L2/3-Calb1","Zfhx4"
"Pcdh20",2.28879044396495e-209,0.914015257600838,0.465,0.053,4.43888018702562e-205,"L2/3-Calb1","Pcdh20"
"Fkbp1a",5.45651974325967e-202,0.818544107959173,1,0.997,1.05823743900778e-197,"L2/3-Calb1","Fkbp1a"
"Igfbp6",9.76904385225748e-199,1.57680866787475,0.969,0.369,1.89460836470682e-194,"L2/3-Calb1","Igfbp6"
"Wfs1",1.02402674850738e-198,1.77216630679307,0.885,0.325,1.98599747605522e-194,"L2/3-Calb1","Wfs1"
"Mgp",9.99496079406751e-198,0.8750420249208,0.317,0.024,1.93842269640145e-193,"L2/3-Calb1","Mgp"
"Necab2",9.81926216627643e-197,1.42361013609162,0.72,0.168,1.90434770452765e-192,"L2/3-Calb1","Necab2"
"Gm12371",1.37389744487945e-192,0.731280219474788,0.37,0.035,2.66453670459921e-188,"L2/3-Calb1","Gm12371"
"S100a6",1.08963869994944e-189,1.56051008265015,0.625,0.112,2.11324529468194e-185,"L2/3-Calb1","S100a6"
"Myh7",1.78487862180048e-187,1.46591311347469,0.717,0.176,3.46159359911986e-183,"L2/3-Calb1","Myh7"
"Acvr1c",6.27949920200925e-186,1.36587589442516,0.885,0.288,1.21784607523767e-181,"L2/3-Calb1","Acvr1c"
"Gabra2",1.44625119312825e-180,1.41964362497123,0.994,0.589,2.80485956395294e-176,"L2/3-Calb1","Gabra2"
"Rilpl1",1.34735799859843e-171,1.27315293192568,0.916,0.396,2.61306610248179e-167,"L2/3-Calb1","Rilpl1"
"Gucy1a1",2.68434088545253e-170,1.24899584589591,0.955,0.419,5.20601071324663e-166,"L2/3-Calb1","Gucy1a1"
"Prag1",6.93564025013523e-170,1.02831209606431,0.667,0.148,1.34509807011123e-165,"L2/3-Calb1","Prag1"
"Rasgrf2",8.15794524296008e-169,1.34253370265587,0.952,0.419,1.58215190041968e-164,"L2/3-Calb1","Rasgrf2"
"Btbd3",1.56411907708094e-168,1.29103088024884,0.854,0.315,3.03345253809077e-164,"L2/3-Calb1","Btbd3"
"Tle1",1.38578891135141e-167,1.04394604812861,0.697,0.172,2.68759901467493e-163,"L2/3-Calb1","Tle1"
"Alcam",9.48086004764217e-167,1.37475023278675,0.992,0.622,1.83871799763972e-162,"L2/3-Calb1","Alcam"
"Prex1",1.14654340930815e-166,1.10706532607972,0.748,0.208,2.22360628801223e-162,"L2/3-Calb1","Prex1"
"2900055J20Rik",3.65744001593638e-166,1.25885428497634,0.986,0.643,7.09323916690702e-162,"L2/3-Calb1","2900055J20Rik"
"Itpka",1.6435712287879e-164,1.1051187441996,0.997,0.852,3.18754204111124e-160,"L2/3-Calb1","Itpka"
"Palmd",9.06407755989744e-158,1.1003196221397,0.734,0.205,1.75788720196651e-153,"L2/3-Calb1","Palmd"
"Gstm7",2.31014646093844e-157,1.04941991352781,0.569,0.113,4.48029804634402e-153,"L2/3-Calb1","Gstm7"
"Ngb",3.82727308609561e-156,0.988477350277881,0.518,0.09,7.42261342317382e-152,"L2/3-Calb1","Ngb"
"Plk5",2.74004134401525e-155,0.955418395983171,0.431,0.064,5.31403618258317e-151,"L2/3-Calb1","Plk5"
"Stxbp6",6.74290637146185e-155,0.886401432579251,0.689,0.148,1.30771926168131e-150,"L2/3-Calb1","Stxbp6"
"Pea15a",9.52559372952535e-155,0.948525894779298,0.994,0.967,1.84739364790415e-150,"L2/3-Calb1","Pea15a"
"Camk2n1",3.07068873447031e-151,0.960454149392278,1,0.993,5.95529373163172e-147,"L2/3-Calb1","Camk2n1"
"Ptprk",1.69733319550597e-148,1.09546638055641,0.91,0.338,3.29180799936429e-144,"L2/3-Calb1","Ptprk"
"Tesc",6.22016220231034e-147,1.26990685725675,0.972,0.642,1.20633825751607e-142,"L2/3-Calb1","Tesc"
"Itpkb",8.01673280698446e-147,0.546476708423681,0.258,0.021,1.55476516058657e-142,"L2/3-Calb1","Itpkb"
"Ube2e3",1.19158774488839e-143,1.05166976142124,0.983,0.781,2.31096527243654e-139,"L2/3-Calb1","Ube2e3"
"Cpne6",1.1325734032957e-142,1.08086476071409,0.958,0.461,2.19651285835168e-138,"L2/3-Calb1","Cpne6"
"Grp",5.22197254845634e-142,1.20117598560054,0.868,0.307,1.01274935604762e-137,"L2/3-Calb1","Grp"
"Kctd1",1.17281949062814e-141,1.09979215305066,0.964,0.62,2.27456612012421e-137,"L2/3-Calb1","Kctd1"
"Enpp2",1.595227171769e-141,1.1349994301939,0.762,0.243,3.0937835769288e-137,"L2/3-Calb1","Enpp2"
"Ablim2",3.18278635076494e-140,1.11845204937209,0.969,0.72,6.17269584867353e-136,"L2/3-Calb1","Ablim2"
"Cdh7",6.21094089806443e-139,0.988838513372947,0.669,0.183,1.20454987777062e-134,"L2/3-Calb1","Cdh7"
"BC030499",8.85197859958601e-139,1.13459149033541,0.84,0.317,1.71675272960371e-134,"L2/3-Calb1","BC030499"
"Itga8",9.80796875035679e-136,0.74470048755276,0.457,0.079,1.9021574594442e-131,"L2/3-Calb1","Itga8"
"Edil3",1.36885018747383e-135,1.07063246543273,0.966,0.487,2.65474805358675e-131,"L2/3-Calb1","Edil3"
"Kctd4",7.5802632387259e-132,1.06614184882482,0.933,0.428,1.4701162525185e-127,"L2/3-Calb1","Kctd4"
"Lhx2",1.56227946821277e-130,0.931994652014076,0.714,0.197,3.02988480065185e-126,"L2/3-Calb1","Lhx2"
"Smarca2",9.24438469981478e-126,0.729783468945915,0.997,0.969,1.79285596868208e-121,"L2/3-Calb1","Smarca2"
"Ppp3ca",1.97236357382631e-124,0.49373444995966,1,0.999,3.82520191507875e-120,"L2/3-Calb1","Ppp3ca"
"Ppp1r1a",1.51107195165591e-123,0.928790014852911,0.986,0.847,2.93057294304148e-119,"L2/3-Calb1","Ppp1r1a"
"Cdh4",3.33154497184204e-123,0.855450052062175,0.58,0.14,6.46119831839046e-119,"L2/3-Calb1","Cdh4"
"Rasl10a",3.85317585313181e-123,1.02825141618134,0.986,0.684,7.47284924956383e-119,"L2/3-Calb1","Rasl10a"
"Ajap1",9.9618796011373e-122,0.946366457070132,0.888,0.346,1.93200692984457e-117,"L2/3-Calb1","Ajap1"
"Fam19a2",4.87918711230097e-121,0.914630199738109,0.566,0.137,9.46269548559651e-117,"L2/3-Calb1","Fam19a2"
"Man1a",6.61992029899667e-119,1.00552202233193,0.835,0.342,1.28386734278741e-114,"L2/3-Calb1","Man1a"
"Sub1",1.92511512220411e-117,0.534350495633295,0.997,0.993,3.73356826800266e-113,"L2/3-Calb1","Sub1"
"Trp53i11",6.24828927996815e-117,0.855569308295455,0.91,0.359,1.21179322295702e-112,"L2/3-Calb1","Trp53i11"
"Jsrp1",2.49890604930927e-115,1.12640496719776,0.706,0.239,4.8463783920304e-111,"L2/3-Calb1","Jsrp1"
"Rplp1",2.74006987586273e-114,0.372154080551942,1,0.997,5.31409151724819e-110,"L2/3-Calb1","Rplp1"
"Rtn4rl1",2.89186929544828e-114,0.912651556567015,0.807,0.298,5.60849131159239e-110,"L2/3-Calb1","Rtn4rl1"
"Pam",5.74772451710334e-114,0.976955258583761,0.947,0.6,1.11471369284702e-109,"L2/3-Calb1","Pam"
"Arhgap31",1.09398858049308e-113,0.695042707933032,0.417,0.076,2.12168145300828e-109,"L2/3-Calb1","Arhgap31"
"Lingo2",3.35962346609424e-113,0.898850807976625,0.944,0.55,6.51565375014318e-109,"L2/3-Calb1","Lingo2"
"Neurod1",9.28982697899159e-113,0.846025658785737,0.591,0.159,1.80166904430563e-108,"L2/3-Calb1","Neurod1"
"Kctd12",2.2379783660958e-112,0.99227194389384,0.737,0.276,4.34033524320619e-108,"L2/3-Calb1","Kctd12"
"Kcnip2",4.9965237575543e-112,0.989594567103688,0.86,0.413,9.69025817540081e-108,"L2/3-Calb1","Kcnip2"
"Fam19a1",1.19798382460911e-111,0.898527511745528,0.779,0.24,2.32336982944691e-107,"L2/3-Calb1","Fam19a1"
"Matn2",3.28745651363825e-111,0.996898954438519,0.683,0.234,6.37569316255003e-107,"L2/3-Calb1","Matn2"
"Tcerg1l",1.22726505824484e-110,0.657751229833993,0.403,0.072,2.38015785396004e-106,"L2/3-Calb1","Tcerg1l"
"Prdm8",1.29157320335953e-108,0.748084123382463,0.555,0.134,2.50487707059548e-104,"L2/3-Calb1","Prdm8"
"Lrfn5",5.14472867823851e-108,0.714119209213465,0.997,0.918,9.97768679857577e-104,"L2/3-Calb1","Lrfn5"
"Limch1",1.49265455822305e-107,0.845407442801025,0.739,0.276,2.89485425021778e-103,"L2/3-Calb1","Limch1"
"Gucy1b1",8.73096105265445e-107,0.722741603809448,0.997,0.913,1.6932825865518e-102,"L2/3-Calb1","Gucy1b1"
"Lypd1",8.82015559157356e-107,1.17520389236191,0.913,0.557,1.71058097542978e-102,"L2/3-Calb1","Lypd1"
"Cdk2ap1",6.67500654919478e-105,0.949418526199896,0.891,0.488,1.29455077015084e-100,"L2/3-Calb1","Cdk2ap1"
"Cacng3",6.47380435074825e-104,0.859562286910851,0.944,0.679,1.25552961578412e-99,"L2/3-Calb1","Cacng3"
"Luzp2",1.14051104778648e-103,0.858402127163165,0.513,0.121,2.21190712607711e-99,"L2/3-Calb1","Luzp2"
"Npy1r",1.1612709073269e-103,0.885771956218095,0.812,0.352,2.25216879766978e-99,"L2/3-Calb1","Npy1r"
"Nectin1",5.31453161956884e-103,0.790608741105236,0.653,0.203,1.03070026229918e-98,"L2/3-Calb1","Nectin1"
"Epop",8.339911396958e-103,0.9029498514701,0.933,0.672,1.61744241632603e-98,"L2/3-Calb1","Epop"
"Pou3f1",1.55175850515461e-102,0.585524474430375,0.401,0.072,3.00948044489686e-98,"L2/3-Calb1","Pou3f1"
"Smad3",5.85649310928545e-102,0.895075103648204,0.773,0.333,1.13580827361482e-97,"L2/3-Calb1","Smad3"
"Lhfpl2",5.81636326484028e-101,0.581045203608222,0.322,0.051,1.12802549158312e-96,"L2/3-Calb1","Lhfpl2"
"Krt77",4.23577719731493e-100,0.703170753563409,0.389,0.078,8.21486629647257e-96,"L2/3-Calb1","Krt77"
"Fstl4",7.81857999689497e-100,0.613371181393535,0.367,0.068,1.51633540459781e-95,"L2/3-Calb1","Fstl4"
"Slc30a3",2.49446997177065e-99,0.81025291334419,0.854,0.311,4.83777506325199e-95,"L2/3-Calb1","Slc30a3"
"Cacna2d1",2.70183745719236e-99,0.604466282687329,0.997,0.968,5.23994356447886e-95,"L2/3-Calb1","Cacna2d1"
"Zfp462",5.34303879697144e-98,0.89159052810889,0.608,0.201,1.03622894428464e-93,"L2/3-Calb1","Zfp462"
"Pop5",2.56588742020659e-97,0.69286089030604,0.994,0.941,4.97628206274866e-93,"L2/3-Calb1","Pop5"
"Prkg2",2.44534714416237e-96,0.653300280577055,0.384,0.076,4.7425062513885e-92,"L2/3-Calb1","Prkg2"
"Myo1b",1.28013547658268e-95,0.677167430983557,0.434,0.097,2.48269474328444e-91,"L2/3-Calb1","Myo1b"
"Syt17",1.60494909960457e-95,0.75205490765789,0.874,0.339,3.11263828377309e-91,"L2/3-Calb1","Syt17"
"Pkig",3.91056947391063e-95,0.565141926750806,0.994,0.967,7.58415843770228e-91,"L2/3-Calb1","Pkig"
"Nov",1.55870922990954e-94,0.843859641127004,0.966,0.665,3.02296068048657e-90,"L2/3-Calb1","Nov"
"Plppr3",2.4359695012231e-93,0.763506983398624,0.681,0.24,4.72431925067208e-89,"L2/3-Calb1","Plppr3"
"Chn1",2.94757311061403e-93,0.422164707539449,1,0.999,5.71652329072485e-89,"L2/3-Calb1","Chn1"
"Etnk2",6.91984029067753e-93,0.78926246117308,0.457,0.111,1.342033825974e-88,"L2/3-Calb1","Etnk2"
"Cpne5",1.92724827252722e-92,0.807393269813672,0.896,0.42,3.7377052997393e-88,"L2/3-Calb1","Cpne5"
"Bhlhe40",6.3715806104382e-92,0.897173541917135,0.787,0.335,1.23570434358839e-87,"L2/3-Calb1","Bhlhe40"
"Dusp18",6.72247212089125e-92,0.885268010605273,0.868,0.516,1.30375624312565e-87,"L2/3-Calb1","Dusp18"
"Psd",8.97375585810461e-92,0.537105664136376,0.997,0.977,1.74037021112081e-87,"L2/3-Calb1","Psd"
"Ube2l6",2.68803344710918e-91,0.617111709729983,0.331,0.06,5.21317206732354e-87,"L2/3-Calb1","Ube2l6"
"Tsc22d1",5.30686839773585e-91,0.513933789519521,1,0.989,1.02921405705689e-86,"L2/3-Calb1","Tsc22d1"
"Rbm24",6.03902682027783e-91,0.842544577136988,0.697,0.284,1.17120886152468e-86,"L2/3-Calb1","Rbm24"
"Cplx2",9.77004216077874e-91,0.764130580052677,0.994,0.891,1.89480197666143e-86,"L2/3-Calb1","Cplx2"
"Auts2",1.0540185913359e-90,0.74794688100848,0.978,0.792,2.04416365603684e-86,"L2/3-Calb1","Auts2"
"Mapk4",1.49908404075733e-90,0.842521230009948,0.56,0.176,2.90732358864476e-86,"L2/3-Calb1","Mapk4"
"Kcnh3",1.94536661907396e-90,0.805787745897055,0.916,0.631,3.77284402103204e-86,"L2/3-Calb1","Kcnh3"
"Megf9",2.44848498500993e-90,0.748185683942505,0.969,0.809,4.74859177992826e-86,"L2/3-Calb1","Megf9"
"Cdh22",1.17037841932713e-89,0.70442528506268,0.426,0.1,2.26983190644304e-85,"L2/3-Calb1","Cdh22"
"Meis2",5.39876217659358e-89,0.694648087448073,0.989,0.835,1.04703593652856e-84,"L2/3-Calb1","Meis2"
"Ankrd6",1.14866684977013e-88,0.773179199342835,0.538,0.169,2.22772448844419e-84,"L2/3-Calb1","Ankrd6"
"Mxra7",1.14273927337651e-87,0.52616971204732,0.263,0.039,2.2162285467864e-83,"L2/3-Calb1","Mxra7"
"Ccdc3",2.35270952965158e-87,0.621104594192809,0.569,0.158,4.56284486180628e-83,"L2/3-Calb1","Ccdc3"
"Dact2",5.23861636835374e-86,0.8017410436908,0.672,0.265,1.01597725847852e-81,"L2/3-Calb1","Dact2"
"Cck",6.86061906845206e-86,0.832265067375613,1,0.639,1.33054846213559e-81,"L2/3-Calb1","Cck"
"Mapk1",1.0689574642256e-85,0.404946724781738,1,0.996,2.07313610611912e-81,"L2/3-Calb1","Mapk1"
"Spats2l",6.07319886693321e-85,0.758921431964736,0.605,0.203,1.17783618825303e-80,"L2/3-Calb1","Spats2l"
"2010300C02Rik",4.25079428933485e-84,0.690062745073422,0.966,0.809,8.24399044473601e-80,"L2/3-Calb1","2010300C02Rik"
"Chst1",7.37815449502617e-84,0.548043297360527,0.994,0.962,1.43091928276538e-79,"L2/3-Calb1","Chst1"
"Nptxr",2.72314409973572e-83,0.80173565271192,1,0.711,5.28126566702745e-79,"L2/3-Calb1","Nptxr"
"Wnt10a",5.34354961638622e-83,0.604003358063389,0.37,0.079,1.03632801260194e-78,"L2/3-Calb1","Wnt10a"
"Fam19a5",1.26310073286515e-82,0.749784289776436,0.896,0.596,2.44965756131866e-78,"L2/3-Calb1","Fam19a5"
"March1",2.02198448658122e-82,0.767834472973566,0.922,0.682,3.92143671327562e-78,"L2/3-Calb1","March1"
"Nos1",4.22562901609436e-82,0.818065352908222,0.739,0.305,8.1951849138134e-78,"L2/3-Calb1","Nos1"
"Wipf3",3.32528759955966e-81,0.732434697539952,0.927,0.659,6.44906277058601e-77,"L2/3-Calb1","Wipf3"
"Itgb8",3.68722008499349e-80,0.826272322843706,0.653,0.264,7.15099463283637e-76,"L2/3-Calb1","Itgb8"
"Camkk1",7.45697504380434e-80,0.778469093419708,0.91,0.641,1.44620573999541e-75,"L2/3-Calb1","Camkk1"
"Pnmal2",6.00794426307809e-79,0.540592773747927,1,0.979,1.16518071038136e-74,"L2/3-Calb1","Pnmal2"
"Mpc2",1.41611944740673e-78,0.5408397122843,0.997,0.984,2.74642205630061e-74,"L2/3-Calb1","Mpc2"
"Kcnip4",1.72629132800042e-78,0.703500644455652,0.941,0.589,3.34796940152402e-74,"L2/3-Calb1","Kcnip4"
"Sowaha",4.4077468301001e-78,0.823714500815405,0.885,0.618,8.54838420229614e-74,"L2/3-Calb1","Sowaha"
"Camk2d",6.85958776514493e-78,0.722494338017216,0.952,0.554,1.33034845117221e-73,"L2/3-Calb1","Camk2d"
"Grm1",1.8341845617325e-77,0.775922354716116,0.896,0.579,3.557217539024e-73,"L2/3-Calb1","Grm1"
"Arpp21",2.30712214899617e-77,0.476990155994228,1,0.997,4.47443269576318e-73,"L2/3-Calb1","Arpp21"
"Slc16a2",2.7060669913545e-77,0.76433858247236,0.765,0.36,5.24814632303292e-73,"L2/3-Calb1","Slc16a2"
"Slc24a4",2.79146914976627e-77,0.614477828251864,0.457,0.126,5.41377526905671e-73,"L2/3-Calb1","Slc24a4"
"Tmem47",4.07350613922592e-77,0.79880456641587,0.644,0.263,7.90015780641474e-73,"L2/3-Calb1","Tmem47"
"Rragd",1.11856941402512e-76,0.794481959507469,0.874,0.645,2.16935352156032e-72,"L2/3-Calb1","Rragd"
"Cox8a",1.26372844361679e-75,0.294878964781262,1,0.996,2.4508749435504e-71,"L2/3-Calb1","Cox8a"
"Cnksr2",1.32629375444018e-75,0.514797131469356,0.997,0.952,2.57221410736129e-71,"L2/3-Calb1","Cnksr2"
"Ptms",1.96141480483176e-75,0.333393231547095,1,0.995,3.80396787249072e-71,"L2/3-Calb1","Ptms"
"Zbtb18",2.24661759550784e-75,0.515601118454366,1,0.964,4.35709016472791e-71,"L2/3-Calb1","Zbtb18"
"Tpm1",2.98569990040487e-75,0.48997180020973,0.994,0.967,5.7904663868452e-71,"L2/3-Calb1","Tpm1"
"Rfx3",5.90799231940978e-75,0.93054710101778,0.784,0.486,1.14579603042633e-70,"L2/3-Calb1","Rfx3"
"Epha4",6.83568613303605e-75,0.571872087665525,1,0.819,1.32571296864101e-70,"L2/3-Calb1","Epha4"
"R3hdm4",1.38400365102297e-74,0.515877216905666,0.989,0.96,2.68413668079394e-70,"L2/3-Calb1","R3hdm4"
"Slc39a10",5.7268885769155e-74,0.599071585597981,0.992,0.959,1.11067277060699e-69,"L2/3-Calb1","Slc39a10"
"Man1a2",4.29347406160694e-73,0.637453133196508,0.969,0.871,8.32676359508049e-69,"L2/3-Calb1","Man1a2"
"Pitpnm2",1.30775790660799e-72,0.688799886660529,0.916,0.712,2.53626568407553e-68,"L2/3-Calb1","Pitpnm2"
"Clec18a",2.12439583425222e-72,0.650713446049096,0.272,0.05,4.12005328094875e-68,"L2/3-Calb1","Clec18a"
"Il1rapl1",3.19342379300231e-72,0.760983610539308,0.81,0.489,6.19332610414868e-68,"L2/3-Calb1","Il1rapl1"
"Ncdn",5.06612300331423e-72,0.433591877614066,1,0.99,9.82523895262762e-68,"L2/3-Calb1","Ncdn"
"C2cd2l",1.40167529108303e-71,0.642432926140272,0.955,0.791,2.71840905952644e-67,"L2/3-Calb1","C2cd2l"
"Tmem158",1.67186901561002e-71,0.610122642294385,0.972,0.843,3.24242276887407e-67,"L2/3-Calb1","Tmem158"
"Prcd",6.20997574249898e-71,0.756669384992842,0.527,0.184,1.20436269550025e-66,"L2/3-Calb1","Prcd"
"Sorbs2",5.49333875831989e-70,0.519955935542059,0.992,0.959,1.06537811878856e-65,"L2/3-Calb1","Sorbs2"
"Exph5",9.16106261466822e-70,0.631192305050463,0.42,0.118,1.77669648348876e-65,"L2/3-Calb1","Exph5"
"Arhgap32",1.64816525933771e-69,0.532356162108309,0.989,0.949,3.19645170395955e-65,"L2/3-Calb1","Arhgap32"
"Ryr1",6.33339819186506e-69,0.508249547789359,0.272,0.052,1.22829924533031e-64,"L2/3-Calb1","Ryr1"
"Grm5",1.8169832321443e-68,0.469969970647237,1,0.965,3.52385728042066e-64,"L2/3-Calb1","Grm5"
"Efcab1",2.01257855369694e-68,0.588011184858486,0.373,0.097,3.90319484703985e-64,"L2/3-Calb1","Efcab1"
"Camk2a",6.38178598923454e-68,0.508599372512182,1,0.982,1.23768357475215e-63,"L2/3-Calb1","Camk2a"
"Rgl1",7.25729438203085e-67,0.675301924083146,0.882,0.686,1.40747967245106e-62,"L2/3-Calb1","Rgl1"
"Nrxn2",8.62860486645099e-67,0.412431565382022,1,0.992,1.67343162779951e-62,"L2/3-Calb1","Nrxn2"
"Ppfia2",1.04944085958287e-66,0.675858738135411,0.91,0.708,2.03528560307502e-62,"L2/3-Calb1","Ppfia2"
"Greb1l",1.24237834711049e-66,0.60066101667511,0.384,0.104,2.40946856638609e-62,"L2/3-Calb1","Greb1l"
"Lzts3",2.6660063723593e-66,0.686803417318356,0.863,0.613,5.17045275855362e-62,"L2/3-Calb1","Lzts3"
"Dock4",2.7646498313505e-66,0.617435324422309,0.927,0.704,5.36176188292116e-62,"L2/3-Calb1","Dock4"
"Hmbs",8.33290885233696e-65,0.944445994458542,0.93,0.754,1.61608434282223e-60,"L2/3-Calb1","Hmbs"
"Rnf207",1.09237701388758e-64,0.554173834542087,0.3,0.067,2.11855598073358e-60,"L2/3-Calb1","Rnf207"
"Fgf13",2.56086456750844e-64,0.642322875049261,0.941,0.797,4.96654074222587e-60,"L2/3-Calb1","Fgf13"
"Abr",8.65084019194778e-64,0.504491235476904,0.989,0.94,1.67774394682635e-59,"L2/3-Calb1","Abr"
"Nwd2",1.17415417129632e-63,0.704020413598955,0.894,0.555,2.27715459981208e-59,"L2/3-Calb1","Nwd2"
"Ddn",3.33455647767671e-63,0.555555370680635,0.98,0.886,6.46703883280621e-59,"L2/3-Calb1","Ddn"
"Pnisr",3.54731091972288e-63,0.396575333381433,1,0.993,6.87965479771056e-59,"L2/3-Calb1","Pnisr"
"Zfp608",4.42969247841355e-63,0.59688984623099,0.37,0.103,8.59094559263525e-59,"L2/3-Calb1","Zfp608"
"Ppp1r12a",3.26647636571002e-62,0.525480365595929,0.983,0.917,6.33500426365802e-58,"L2/3-Calb1","Ppp1r12a"
"Aplp1",3.66127067506403e-62,0.329340157106738,0.997,0.995,7.10066834721917e-58,"L2/3-Calb1","Aplp1"
"Gabrd",4.64018085800209e-62,0.720041806100288,0.616,0.289,8.99916675600925e-58,"L2/3-Calb1","Gabrd"
"Gm12027",1.07482575200484e-61,0.660454829838029,0.625,0.268,2.08451706343819e-57,"L2/3-Calb1","Gm12027"
"Actn1",1.16271460571578e-61,0.606842899804686,0.896,0.717,2.25496870632519e-57,"L2/3-Calb1","Actn1"
"Slc4a4",2.21571519121993e-61,0.620958567106927,0.42,0.129,4.29715804185192e-57,"L2/3-Calb1","Slc4a4"
"Mgat5",7.0638278714918e-61,0.616880105432057,0.868,0.516,1.36995877739712e-56,"L2/3-Calb1","Mgat5"
"Slc4a3",7.34061109118551e-61,0.602320203134655,0.902,0.647,1.42363811502452e-56,"L2/3-Calb1","Slc4a3"
"Psrc1",1.29466301948914e-60,0.667186044700596,0.524,0.205,2.51086945999723e-56,"L2/3-Calb1","Psrc1"
"Elk1",1.41620796758422e-60,0.69066704542716,0.877,0.662,2.74659373233283e-56,"L2/3-Calb1","Elk1"
"Srgap3",1.72929805535594e-60,0.582332512222008,0.933,0.544,3.3538006485573e-56,"L2/3-Calb1","Srgap3"
"Spag5",3.93805472498244e-60,0.564040904331356,0.359,0.097,7.63746333363095e-56,"L2/3-Calb1","Spag5"
"Dbpht2",6.20978714481829e-60,0.602758617969405,0.972,0.869,1.20432611886606e-55,"L2/3-Calb1","Dbpht2"
"Pcdh11x",8.36650834833646e-60,0.833441904008762,0.557,0.23,1.62260062907637e-55,"L2/3-Calb1","Pcdh11x"
"Mapk3",9.00648977029563e-60,0.620298373492007,0.978,0.787,1.74671862605113e-55,"L2/3-Calb1","Mapk3"
"Slitrk3",9.6348865480574e-60,0.669145232981125,0.675,0.342,1.86858989713025e-55,"L2/3-Calb1","Slitrk3"
"Mef2c",2.24484729743334e-59,0.386058245431791,1,0.999,4.35365684864223e-55,"L2/3-Calb1","Mef2c"
"Vstm2l",3.02399123733108e-59,0.497674152493369,0.748,0.32,5.8647286056799e-55,"L2/3-Calb1","Vstm2l"
"Tubgcp2",6.10230719966433e-59,0.700566550232851,0.669,0.341,1.1834814583029e-54,"L2/3-Calb1","Tubgcp2"
"C1ql3",7.61049823723403e-59,0.528830058136049,0.997,0.51,1.47598002812917e-54,"L2/3-Calb1","C1ql3"
"Stum",1.12925790040634e-58,0.517514041465916,0.896,0.403,2.19008277204806e-54,"L2/3-Calb1","Stum"
"Casp3",1.29336041678438e-58,0.602124612439791,0.415,0.134,2.50834319231163e-54,"L2/3-Calb1","Casp3"
"Kitl",1.35758414502412e-58,0.692543207009503,0.717,0.377,2.63289869085977e-54,"L2/3-Calb1","Kitl"
"Atp1a2",1.9005695465895e-58,0.638906254489153,0.482,0.174,3.68596457865569e-54,"L2/3-Calb1","Atp1a2"
"Med21",4.18538508451574e-58,0.615943526921769,0.933,0.808,8.11713583290983e-54,"L2/3-Calb1","Med21"
"Sipa1l1",4.45832725372289e-58,0.447714421807101,0.992,0.961,8.64647987587017e-54,"L2/3-Calb1","Sipa1l1"
"Banp",4.86467283766376e-58,0.712797170013863,0.714,0.398,9.43454650136509e-54,"L2/3-Calb1","Banp"
