"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pradc1",4.0899807838933e-25,0.435040632986895,0.579,0.389,7.93006374189073e-21,"L2/3-Rorb","Pradc1"
"Fibin",4.35186691352493e-25,0.348460533190575,0.135,0.034,8.43783475863349e-21,"L2/3-Rorb","Fibin"
"Gm12371",6.95543155106556e-25,0.415236398536695,0.141,0.04,1.3485886234361e-20,"L2/3-Rorb","Gm12371"
"Bhlhe41",8.306309669025e-25,0.458041929772686,0.534,0.343,1.61051038172726e-20,"L2/3-Rorb","Bhlhe41"
"Strbp",1.00065216187554e-24,0.281015134050347,0.996,0.988,1.94016447666048e-20,"L2/3-Rorb","Strbp"
"Mapk6",1.09031140098682e-24,0.439414245245512,0.595,0.43,2.11400477537335e-20,"L2/3-Rorb","Mapk6"
"C1qtnf12",1.0982222740751e-24,0.42380033273094,0.438,0.256,2.12934316720422e-20,"L2/3-Rorb","C1qtnf12"
"Rnf115",1.16863869737971e-24,0.369646859270796,0.891,0.804,2.26587357034953e-20,"L2/3-Rorb","Rnf115"
"Msi2",1.18104427880683e-24,0.414032446851018,0.743,0.61,2.28992675217856e-20,"L2/3-Rorb","Msi2"
"Scn2b",1.32566080012496e-24,0.276549001310948,0.991,0.982,2.57032372536229e-20,"L2/3-Rorb","Scn2b"
"Zfp451",1.43003921690351e-24,0.350617627784365,0.903,0.8,2.77270303765421e-20,"L2/3-Rorb","Zfp451"
"AI115009",1.7048074010397e-24,0.323422741033367,0.149,0.045,3.30545106987587e-20,"L2/3-Rorb","AI115009"
"Ldlrad4",1.73601621749413e-24,0.424093855826583,0.499,0.315,3.36596184409938e-20,"L2/3-Rorb","Ldlrad4"
"B230334C09Rik",1.78610290792626e-24,0.286177512038873,0.988,0.97,3.46307492817823e-20,"L2/3-Rorb","B230334C09Rik"
"Kdm7a",1.85985003592335e-24,0.384906490741079,0.83,0.696,3.60606323465179e-20,"L2/3-Rorb","Kdm7a"
"Mgea5",2.11813560484504e-24,0.290695439413406,0.959,0.932,4.10685312423405e-20,"L2/3-Rorb","Mgea5"
"Hunk",2.41403241590079e-24,0.407830850716122,0.313,0.151,4.68056745119004e-20,"L2/3-Rorb","Hunk"
"Pnmal1",2.69363460920422e-24,0.305671350161091,0.974,0.933,5.22268814378606e-20,"L2/3-Rorb","Pnmal1"
"Zfp57",2.90127689088912e-24,0.364714864882866,0.231,0.091,5.62528576374491e-20,"L2/3-Rorb","Zfp57"
"Ubn2",2.96346951683835e-24,0.312481984289586,0.943,0.902,5.74587104619788e-20,"L2/3-Rorb","Ubn2"
"Tlk1",3.08461141299958e-24,0.332656101533469,0.923,0.82,5.98075306866489e-20,"L2/3-Rorb","Tlk1"
"Ccnjl",3.98119926464317e-24,0.37638179416696,0.199,0.081,7.71914725421663e-20,"L2/3-Rorb","Ccnjl"
"Fbxo33",5.1426194533852e-24,0.403008162044808,0.911,0.813,9.97102485816856e-20,"L2/3-Rorb","Fbxo33"
"Adgrl1",6.15939941506473e-24,0.265137666992239,0.993,0.99,1.1942459525869e-19,"L2/3-Rorb","Adgrl1"
"Tbl1xr1",9.48256002925776e-24,0.349660746108836,0.874,0.783,1.83857356407279e-19,"L2/3-Rorb","Tbl1xr1"
"Agrn",1.17320744089247e-23,0.419729922803331,0.676,0.518,2.27473190714641e-19,"L2/3-Rorb","Agrn"
"St6gal2",1.36154584263394e-23,0.403421578533056,0.792,0.659,2.63990123428294e-19,"L2/3-Rorb","St6gal2"
"Tnrc18",1.63727404249569e-23,0.433746381623926,0.647,0.492,3.17451064099489e-19,"L2/3-Rorb","Tnrc18"
"A930012L18Rik",1.72180152572484e-23,0.363354971011029,0.231,0.096,3.3384009782279e-19,"L2/3-Rorb","A930012L18Rik"
"Neb",1.76313515509013e-23,0.263132067013357,0.131,0.033,3.41854275220425e-19,"L2/3-Rorb","Neb"
"Dusp3",2.00675241359574e-23,0.300123292496994,0.978,0.949,3.89089225472077e-19,"L2/3-Rorb","Dusp3"
"Sgsm2",2.02342312451825e-23,0.424729760757436,0.71,0.544,3.92321509612843e-19,"L2/3-Rorb","Sgsm2"
"Tmem131",2.04082016517659e-23,0.373179022680058,0.736,0.607,3.95694621826088e-19,"L2/3-Rorb","Tmem131"
"C130026L21Rik",2.04534978020034e-23,0.418816451547493,0.321,0.172,3.96572868883044e-19,"L2/3-Rorb","C130026L21Rik"
"Rnf207",2.73662491728282e-23,0.35889101495154,0.189,0.067,5.30604205211966e-19,"L2/3-Rorb","Rnf207"
"Acyp2",2.86249101609621e-23,0.394693251308617,0.697,0.552,5.55008383110895e-19,"L2/3-Rorb","Acyp2"
"Asph",3.13728787013957e-23,0.348683888466641,0.91,0.832,6.0828874514136e-19,"L2/3-Rorb","Asph"
"Spint2",3.64716184331194e-23,0.426581048279844,0.66,0.493,7.07148209799751e-19,"L2/3-Rorb","Spint2"
"Gm3667",3.99773625624394e-23,0.29347899633007,0.154,0.047,7.75121082723138e-19,"L2/3-Rorb","Gm3667"
"Sorcs2",5.02700855044444e-23,0.407945419210636,0.469,0.281,9.74686687845673e-19,"L2/3-Rorb","Sorcs2"
"Palmd",5.07445156673539e-23,0.290915221238097,0.382,0.212,9.83885414274324e-19,"L2/3-Rorb","Palmd"
"Dmtn",5.08272566502352e-23,0.2805894874018,0.975,0.952,9.8548967919141e-19,"L2/3-Rorb","Dmtn"
"Casp3",5.09117049656737e-23,0.361446853016418,0.287,0.133,9.87127047579447e-19,"L2/3-Rorb","Casp3"
"Cd83",5.33276275155147e-23,0.345267713058801,0.562,0.364,1.03396936989831e-18,"L2/3-Rorb","Cd83"
"Gpbp1",5.89849914477099e-23,0.296055337401802,0.974,0.935,1.14365999917965e-18,"L2/3-Rorb","Gpbp1"
"Thbs3",7.04609549933722e-23,0.328737784463457,0.208,0.08,1.36616745636649e-18,"L2/3-Rorb","Thbs3"
"Ankrd33b",7.48553844609963e-23,0.323164394252196,0.907,0.775,1.45137104931426e-18,"L2/3-Rorb","Ankrd33b"
"Hmgcr",7.61701707983097e-23,0.324141683501538,0.964,0.914,1.47686344160843e-18,"L2/3-Rorb","Hmgcr"
"Gm15688",7.72717963182136e-23,0.263123992342156,0.118,0.028,1.49822285881384e-18,"L2/3-Rorb","Gm15688"
"Srpk1",7.96133890970734e-23,0.350318533416667,0.877,0.806,1.54362400120316e-18,"L2/3-Rorb","Srpk1"
"Hivep2",8.32906966719008e-23,0.299493299921591,0.956,0.922,1.61492331777149e-18,"L2/3-Rorb","Hivep2"
"Arvcf",9.62864201121147e-23,0.404242989906534,0.388,0.222,1.86689739955379e-18,"L2/3-Rorb","Arvcf"
"Dr1",1.1520704328948e-22,0.392324108908455,0.71,0.587,2.23374936233972e-18,"L2/3-Rorb","Dr1"
"Gm13205",1.63522403441047e-22,0.441128604627134,0.559,0.387,3.17053588031846e-18,"L2/3-Rorb","Gm13205"
"Cenpx",1.67377571651384e-22,0.381538860402639,0.711,0.558,3.24528373674869e-18,"L2/3-Rorb","Cenpx"
"Arhgap5",1.79907986578933e-22,0.305532048287395,0.959,0.903,3.48823595177893e-18,"L2/3-Rorb","Arhgap5"
"Pitpnm1",1.85459777404617e-22,0.394232911954635,0.643,0.524,3.59587962409811e-18,"L2/3-Rorb","Pitpnm1"
"Actr3b",1.91722620338224e-22,0.33530799719985,0.89,0.798,3.71730988573783e-18,"L2/3-Rorb","Actr3b"
"Arid1a",1.92493010920017e-22,0.324352338080102,0.919,0.829,3.7322469887282e-18,"L2/3-Rorb","Arid1a"
"Tln1",2.09038203616251e-22,0.352246911802864,0.878,0.792,4.05304172991548e-18,"L2/3-Rorb","Tln1"
"Btbd3",2.22855031083017e-22,0.464121220574066,0.502,0.323,4.32093619766861e-18,"L2/3-Rorb","Btbd3"
"Wwc1",2.2835216705445e-22,0.396710857021545,0.73,0.592,4.42752016701872e-18,"L2/3-Rorb","Wwc1"
"Ttc7b",2.347515223215e-22,0.293476757741374,0.94,0.897,4.55159726629156e-18,"L2/3-Rorb","Ttc7b"
"Bcl7c",3.30050958435074e-22,0.388433863880954,0.665,0.5,6.39935803309765e-18,"L2/3-Rorb","Bcl7c"
"Add2",3.51013954104676e-22,0.313431804558572,0.94,0.898,6.80580955613557e-18,"L2/3-Rorb","Add2"
"Sprn",4.23251538276209e-22,0.305917672910966,0.948,0.895,8.20642407563741e-18,"L2/3-Rorb","Sprn"
"Cask",5.22665298970069e-22,0.310937166063798,0.916,0.831,1.01339574817307e-17,"L2/3-Rorb","Cask"
"L3mbtl3",5.23260107840221e-22,0.418193280219835,0.607,0.45,1.0145490230914e-17,"L2/3-Rorb","L3mbtl3"
"Trim2",5.55769156518417e-22,0.259741428249284,0.997,0.989,1.07758081757356e-17,"L2/3-Rorb","Trim2"
"Tmem218",5.92454624585639e-22,0.405064036976962,0.521,0.39,1.14871027160909e-17,"L2/3-Rorb","Tmem218"
"9330159F19Rik",5.98304997855982e-22,0.329169384653815,0.929,0.856,1.16005356034296e-17,"L2/3-Rorb","9330159F19Rik"
"Wnk2",6.16824856386705e-22,0.34629638285701,0.79,0.696,1.19596171404818e-17,"L2/3-Rorb","Wnk2"
"Gm47423",7.00478176857401e-22,0.414196168013203,0.434,0.254,1.35815713710881e-17,"L2/3-Rorb","Gm47423"
"Arhgef9",7.94124363083934e-22,0.255048024719356,0.994,0.983,1.53972772758344e-17,"L2/3-Rorb","Arhgef9"
"Tgm3",9.70770963592672e-22,0.265137518423275,0.135,0.038,1.88222782130983e-17,"L2/3-Rorb","Tgm3"
"Ift20",1.09047368490357e-21,0.290663634317525,0.977,0.945,2.11431942765954e-17,"L2/3-Rorb","Ift20"
"Evi5",1.15697088599668e-21,0.341475762868925,0.829,0.747,2.24325085085897e-17,"L2/3-Rorb","Evi5"
"Asap1",1.16397870893466e-21,0.282653409967967,0.974,0.934,2.2568383187534e-17,"L2/3-Rorb","Asap1"
"Chst2",1.21668140134577e-21,0.458579451760693,0.64,0.488,2.35902356906931e-17,"L2/3-Rorb","Chst2"
"Tacc1",1.24167348460043e-21,0.253269156043611,0.99,0.972,2.40748071929177e-17,"L2/3-Rorb","Tacc1"
"Pigt",1.42386827759451e-21,0.33092655132956,0.807,0.714,2.76073820342799e-17,"L2/3-Rorb","Pigt"
"Tmem63b",1.4718655119886e-21,0.296748206614874,0.942,0.887,2.8538000411947e-17,"L2/3-Rorb","Tmem63b"
"Gm3294",1.71847167844563e-21,0.330938437719349,0.186,0.069,3.33194473733823e-17,"L2/3-Rorb","Gm3294"
"Vgf",1.76683298132674e-21,0.400912185674379,0.848,0.713,3.42571246749441e-17,"L2/3-Rorb","Vgf"
"Brd1",1.99444210560204e-21,0.343639937968161,0.83,0.717,3.86702379855179e-17,"L2/3-Rorb","Brd1"
"Ccdc157",2.01722812481948e-21,0.388569688692357,0.369,0.226,3.91120361121249e-17,"L2/3-Rorb","Ccdc157"
"Pak6",2.04020983638629e-21,0.404633359200177,0.626,0.453,3.95576285176938e-17,"L2/3-Rorb","Pak6"
"Nanos1",2.05643899918161e-21,0.39494038552207,0.647,0.497,3.98722957551322e-17,"L2/3-Rorb","Nanos1"
"Ppm1m",2.22404292509249e-21,0.403962367865281,0.324,0.169,4.31219682746184e-17,"L2/3-Rorb","Ppm1m"
"Riiad1",2.25117677006435e-21,0.416567641360342,0.351,0.201,4.36480663947777e-17,"L2/3-Rorb","Riiad1"
"Naa50",2.25593999995512e-21,0.291706584981267,0.945,0.904,4.37404206591298e-17,"L2/3-Rorb","Naa50"
"Ptpn21",2.33546776302996e-21,0.352663942689789,0.21,0.086,4.52823844573879e-17,"L2/3-Rorb","Ptpn21"
"Tmem232",2.50417704031586e-21,0.322034637329423,0.142,0.046,4.85534886346843e-17,"L2/3-Rorb","Tmem232"
"Gcnt4",2.81759338013617e-21,0.275968335890531,0.151,0.048,5.46303180474602e-17,"L2/3-Rorb","Gcnt4"
"Sbno1",2.81837700223639e-21,0.267317789990961,0.961,0.935,5.46455116963614e-17,"L2/3-Rorb","Sbno1"
"Umad1",2.99469950724053e-21,0.305589460429927,0.903,0.825,5.80642287458867e-17,"L2/3-Rorb","Umad1"
"Sms",3.01678640159482e-21,0.269128638292978,0.981,0.945,5.84924715405219e-17,"L2/3-Rorb","Sms"
"Osbpl5",3.14108350407852e-21,0.392229192550743,0.386,0.231,6.09024680605784e-17,"L2/3-Rorb","Osbpl5"
"Plpp3",3.49168477294265e-21,0.349393578469696,0.155,0.05,6.7700276062585e-17,"L2/3-Rorb","Plpp3"
"Mgat3",3.81802392643386e-21,0.361507589554363,0.798,0.66,7.40276659096261e-17,"L2/3-Rorb","Mgat3"
"Crim1",3.81944038929064e-21,0.310048349781846,0.881,0.741,7.40551297079562e-17,"L2/3-Rorb","Crim1"
"Vipr1",5.17308621404819e-21,0.378203760864129,0.369,0.209,1.0030096860418e-16,"L2/3-Rorb","Vipr1"
"Pitpnb",5.37314761281154e-21,0.338506079307365,0.792,0.691,1.04179959064803e-16,"L2/3-Rorb","Pitpnb"
"Lamb1",7.27097338999308e-21,0.292384608532491,0.187,0.071,1.40976903058576e-16,"L2/3-Rorb","Lamb1"
"Mlec",7.5637279915725e-21,0.359764615693151,0.716,0.591,1.46653122028599e-16,"L2/3-Rorb","Mlec"
"Ugcg",7.58605145716166e-21,0.295403389932896,0.923,0.871,1.47085951702907e-16,"L2/3-Rorb","Ugcg"
"Trp53inp2",7.8742376614492e-21,0.366668192763756,0.746,0.602,1.52673594017838e-16,"L2/3-Rorb","Trp53inp2"
"Sdc3",9.22597011748007e-21,0.32398546363555,0.807,0.66,1.78882334607821e-16,"L2/3-Rorb","Sdc3"
"Col19a1",9.24089702897759e-21,0.268705859640535,0.122,0.034,1.79171752494847e-16,"L2/3-Rorb","Col19a1"
"Mier1",1.03898237683743e-20,0.351316043957726,0.791,0.674,2.01448293045009e-16,"L2/3-Rorb","Mier1"
"Ppfia3",1.06673098962109e-20,0.32532601711284,0.814,0.729,2.06828471577633e-16,"L2/3-Rorb","Ppfia3"
"Nav3",1.28297887620753e-20,0.299877864054983,0.936,0.886,2.48756774307877e-16,"L2/3-Rorb","Nav3"
"Pkig",1.34923076801669e-20,0.267816222765586,0.988,0.966,2.61602353610756e-16,"L2/3-Rorb","Pkig"
"Ppp1r12a",1.35939847263814e-20,0.270745071270272,0.964,0.916,2.63573769859809e-16,"L2/3-Rorb","Ppp1r12a"
"St13",1.41289707101993e-20,0.255229851277768,0.991,0.973,2.73946613100054e-16,"L2/3-Rorb","St13"
"Wnt10a",1.4750086198267e-20,0.385571522426348,0.203,0.081,2.85989421298199e-16,"L2/3-Rorb","Wnt10a"
"Racgap1",1.47912103932824e-20,0.381869375378913,0.356,0.206,2.86786778315352e-16,"L2/3-Rorb","Racgap1"
"Jade1",1.51171271085756e-20,0.355525583026234,0.71,0.557,2.93105977508173e-16,"L2/3-Rorb","Jade1"
"Tlnrd1",1.58100518384356e-20,0.378635282145002,0.691,0.553,3.06541095095429e-16,"L2/3-Rorb","Tlnrd1"
"Zfp532",1.67333350561772e-20,0.403807264957404,0.566,0.427,3.2444263340422e-16,"L2/3-Rorb","Zfp532"
"Cdk5r2",1.73355979431387e-20,0.325665845857664,0.956,0.914,3.36119908519515e-16,"L2/3-Rorb","Cdk5r2"
"Ehmt2",1.76072763586132e-20,0.330959359721443,0.816,0.695,3.41387481317151e-16,"L2/3-Rorb","Ehmt2"
"AC118542.1",1.83659248321485e-20,0.265077477715424,0.135,0.04,3.56096916570527e-16,"L2/3-Rorb","AC118542.1"
"Chrm1",1.87515796716985e-20,0.327417871938958,0.906,0.813,3.63574378254562e-16,"L2/3-Rorb","Chrm1"
"Efna3",2.06218455277564e-20,0.366834951812232,0.731,0.604,3.99836962937668e-16,"L2/3-Rorb","Efna3"
"Gm45441",2.12437637696335e-20,0.35972766112931,0.229,0.099,4.11895335729425e-16,"L2/3-Rorb","Gm45441"
"Cttnbp2",2.22200060150265e-20,0.2632192799235,0.97,0.938,4.30823696625349e-16,"L2/3-Rorb","Cttnbp2"
"Daam1",2.5550410260096e-20,0.387096833398714,0.646,0.507,4.95396904533002e-16,"L2/3-Rorb","Daam1"
"Trpc3",2.5741113233977e-20,0.354160498754043,0.253,0.115,4.99094444493581e-16,"L2/3-Rorb","Trpc3"
"Dbndd2",2.72505800030097e-20,0.350217215683018,0.785,0.688,5.28361495678355e-16,"L2/3-Rorb","Dbndd2"
"Ube2d1",2.77993254724862e-20,0.338201215780185,0.803,0.692,5.39001121586035e-16,"L2/3-Rorb","Ube2d1"
"C230004F18Rik",3.01273223499771e-20,0.315633409549229,0.967,0.948,5.84138653043706e-16,"L2/3-Rorb","C230004F18Rik"
"Cdkn2aip",3.24461638740402e-20,0.387097019048271,0.72,0.577,6.29098671353766e-16,"L2/3-Rorb","Cdkn2aip"
"Mex3b",3.31220294024035e-20,0.411522858305715,0.446,0.298,6.42203028083201e-16,"L2/3-Rorb","Mex3b"
"Pde7a",3.57511509882224e-20,0.364395882464419,0.665,0.515,6.93179066510644e-16,"L2/3-Rorb","Pde7a"
"Dennd4a",3.86441128504991e-20,0.329238141638469,0.862,0.755,7.49270704058326e-16,"L2/3-Rorb","Dennd4a"
"Atf7ip",3.96006372987488e-20,0.344662703543101,0.836,0.746,7.67816756585441e-16,"L2/3-Rorb","Atf7ip"
"Flrt3",4.27538054372295e-20,0.387691170477846,0.747,0.619,8.28953533622443e-16,"L2/3-Rorb","Flrt3"
"Lpin2",4.42483346745595e-20,0.359294071997423,0.843,0.75,8.57930961005034e-16,"L2/3-Rorb","Lpin2"
"Csnk1g2",4.60073483828306e-20,0.323139800389748,0.887,0.776,8.92036477794702e-16,"L2/3-Rorb","Csnk1g2"
"Fam217b",4.66537691375326e-20,0.331723963584607,0.817,0.726,9.0456992980762e-16,"L2/3-Rorb","Fam217b"
"Fabp3",5.30502804122197e-20,0.278831974385642,0.994,0.975,1.02859188691253e-15,"L2/3-Rorb","Fabp3"
"Hcn3",5.69407408052599e-20,0.374747171478526,0.316,0.167,1.10402402347318e-15,"L2/3-Rorb","Hcn3"
"Whrn",6.03811181138922e-20,0.414001384909173,0.356,0.199,1.17072949911026e-15,"L2/3-Rorb","Whrn"
"Pcnx2",6.93198629916207e-20,0.350537765772074,0.736,0.633,1.34404282354453e-15,"L2/3-Rorb","Pcnx2"
"Gnaq",7.25771545184427e-20,0.251089148422436,0.99,0.978,1.40719844895809e-15,"L2/3-Rorb","Gnaq"
"Tesk1",7.449297761186e-20,0.354628920608077,0.755,0.639,1.44434434291635e-15,"L2/3-Rorb","Tesk1"
"Prss22",7.56033509982311e-20,0.433916885130798,0.422,0.264,1.4658733725047e-15,"L2/3-Rorb","Prss22"
"Hif1a",7.61231376567913e-20,0.313429040436835,0.858,0.739,1.47595151602753e-15,"L2/3-Rorb","Hif1a"
"Atg4c",7.70388812939437e-20,0.372447631646814,0.673,0.542,1.49370686940827e-15,"L2/3-Rorb","Atg4c"
"Rhobtb1",8.55076993070652e-20,0.331795048189734,0.197,0.082,1.65790878186469e-15,"L2/3-Rorb","Rhobtb1"
"Adgrl2",8.88740182205138e-20,0.389332170678654,0.807,0.718,1.72317833927754e-15,"L2/3-Rorb","Adgrl2"
"Uxs1",1.01378104951481e-19,0.348006716082589,0.762,0.634,1.96562007690426e-15,"L2/3-Rorb","Uxs1"
"Zcchc2",1.03695152562386e-19,0.393517325051049,0.489,0.336,2.0105453130321e-15,"L2/3-Rorb","Zcchc2"
"Gpr137c",1.08748534964915e-19,0.372866629924233,0.668,0.515,2.10852534443473e-15,"L2/3-Rorb","Gpr137c"
"Gm43674",1.16326731836692e-19,0.296702573689675,0.171,0.063,2.25545900358162e-15,"L2/3-Rorb","Gm43674"
"Tfcp2",1.16991380020007e-19,0.384172649541838,0.454,0.302,2.26834586720792e-15,"L2/3-Rorb","Tfcp2"
"Ptp4a1",1.3495331461901e-19,0.254530591271883,0.984,0.963,2.61660981714799e-15,"L2/3-Rorb","Ptp4a1"
"Reep6",1.40454826606187e-19,0.319792854488654,0.216,0.094,2.72327863306735e-15,"L2/3-Rorb","Reep6"
"Gabrg1",1.45737767379967e-19,0.300283856478242,0.132,0.04,2.82570957173019e-15,"L2/3-Rorb","Gabrg1"
"Pde8b",1.49931713870594e-19,0.377250160554367,0.687,0.535,2.90702600023694e-15,"L2/3-Rorb","Pde8b"
"Chd4",1.77892103273672e-19,0.305843456800681,0.861,0.731,3.44914999037323e-15,"L2/3-Rorb","Chd4"
"Fam241a",1.96710632117052e-19,0.375472829021651,0.305,0.159,3.81402244611751e-15,"L2/3-Rorb","Fam241a"
"Sgcz",2.14437965089318e-19,0.423576632051244,0.367,0.242,4.15773770511679e-15,"L2/3-Rorb","Sgcz"
"Rdh10",2.29545204399566e-19,0.346552823648755,0.255,0.127,4.45065196810319e-15,"L2/3-Rorb","Rdh10"
"Zfp362",2.37653170377425e-19,0.372775034602273,0.337,0.199,4.6078573204479e-15,"L2/3-Rorb","Zfp362"
"Tm6sf1",2.53913809079689e-19,0.393616318458772,0.421,0.29,4.92313484424609e-15,"L2/3-Rorb","Tm6sf1"
"Catsperz",2.61839444280089e-19,0.347676144902733,0.271,0.136,5.07680498514665e-15,"L2/3-Rorb","Catsperz"
"Ppp1r16b",2.83670947521239e-19,0.377589740598847,0.559,0.393,5.5000960014893e-15,"L2/3-Rorb","Ppp1r16b"
"Ube2j2",3.10746468154804e-19,0.331435031459565,0.816,0.721,6.02506327105349e-15,"L2/3-Rorb","Ube2j2"
"Ralgps1",3.25647214153674e-19,0.321393255772308,0.827,0.735,6.31397383522559e-15,"L2/3-Rorb","Ralgps1"
"Foxk2",3.28308854660125e-19,0.351090207143444,0.716,0.594,6.36558038300517e-15,"L2/3-Rorb","Foxk2"
"Ap2b1",3.86859242754853e-19,0.273622508268581,0.983,0.954,7.50081385777384e-15,"L2/3-Rorb","Ap2b1"
"Ergic1",4.69020203002573e-19,0.303991662085092,0.88,0.803,9.09383271601688e-15,"L2/3-Rorb","Ergic1"
"Neurl1a",4.90487237664997e-19,0.338329705339375,0.708,0.605,9.51005705108663e-15,"L2/3-Rorb","Neurl1a"
"Slc24a4",5.22642704455555e-19,0.28717915784361,0.263,0.129,1.01335193966887e-14,"L2/3-Rorb","Slc24a4"
"Smad3",6.42098015548874e-19,0.328867340778775,0.514,0.337,1.24496384234771e-14,"L2/3-Rorb","Smad3"
"Phf10",6.46847920329581e-19,0.337273285125208,0.713,0.595,1.25417343272702e-14,"L2/3-Rorb","Phf10"
"Chst15",6.57939253669707e-19,0.372081676874637,0.496,0.322,1.27567841894019e-14,"L2/3-Rorb","Chst15"
"Rasd1",6.73765335445896e-19,0.254629650571455,0.115,0.032,1.30636360889605e-14,"L2/3-Rorb","Rasd1"
"Atxn7l3",6.96589145508836e-19,0.318012674598245,0.914,0.837,1.35061669422708e-14,"L2/3-Rorb","Atxn7l3"
"Rad51ap2",7.52157337822313e-19,0.402405598157231,0.459,0.296,1.45835786230368e-14,"L2/3-Rorb","Rad51ap2"
"Gstt1",7.98212012938619e-19,0.371495716618476,0.329,0.187,1.54765327188669e-14,"L2/3-Rorb","Gstt1"
"Sfmbt2",8.28408318176024e-19,0.336136947314841,0.226,0.101,1.60620088811149e-14,"L2/3-Rorb","Sfmbt2"
"Bcar1",8.56281614464852e-19,0.390587197067642,0.46,0.321,1.6602444222859e-14,"L2/3-Rorb","Bcar1"
"Aqp11",8.60565405128046e-19,0.371818917627679,0.347,0.204,1.66855026400277e-14,"L2/3-Rorb","Aqp11"
"Unc13b",9.33104620567614e-19,0.374546699441382,0.669,0.526,1.80919654881855e-14,"L2/3-Rorb","Unc13b"
"Lair1",9.56528235407637e-19,0.254317957403052,0.125,0.037,1.85461259563187e-14,"L2/3-Rorb","Lair1"
"Fyn",9.94985106595083e-19,0.31301879612359,0.875,0.779,1.92917662317721e-14,"L2/3-Rorb","Fyn"
"Adgrg6",1.16730785350356e-18,0.260290978837251,0.136,0.044,2.26329319715806e-14,"L2/3-Rorb","Adgrg6"
"A930002C04Rik",1.17178581110696e-18,0.273064171143029,0.119,0.034,2.27197550915529e-14,"L2/3-Rorb","A930002C04Rik"
"Yap1",1.2441827500461e-18,0.353479320850372,0.299,0.162,2.41234593406438e-14,"L2/3-Rorb","Yap1"
"Slc9b2",1.37905019957847e-18,0.315686068085005,0.237,0.109,2.6738404319627e-14,"L2/3-Rorb","Slc9b2"
"Tmem40",1.56222519504271e-18,0.264296085950702,0.138,0.046,3.0289984306683e-14,"L2/3-Rorb","Tmem40"
"Ccng2",1.8849932279302e-18,0.381996115446843,0.589,0.451,3.65481336963387e-14,"L2/3-Rorb","Ccng2"
"Kpna1",2.09590021027832e-18,0.259918420367502,0.962,0.925,4.06374091770864e-14,"L2/3-Rorb","Kpna1"
"Ints6l",2.29500702070002e-18,0.372502198883803,0.57,0.431,4.44978911243527e-14,"L2/3-Rorb","Ints6l"
"Mb21d2",2.35213478594826e-18,0.374239628246763,0.534,0.411,4.56055413647509e-14,"L2/3-Rorb","Mb21d2"
"Gm39822",2.49679331602484e-18,0.251843758949311,0.131,0.044,4.84103256044056e-14,"L2/3-Rorb","Gm39822"
"Dnajc15",2.8613770160068e-18,0.310370431177754,0.904,0.818,5.54792389633557e-14,"L2/3-Rorb","Dnajc15"
"Ccsap",3.07850114067101e-18,0.343635591378535,0.718,0.589,5.96890586164703e-14,"L2/3-Rorb","Ccsap"
"Irf2bp2",3.30463145963512e-18,0.317623209724215,0.826,0.708,6.40734993708653e-14,"L2/3-Rorb","Irf2bp2"
"Dgkd",3.39540974963154e-18,0.347406512922666,0.61,0.46,6.5833599635606e-14,"L2/3-Rorb","Dgkd"
"Il34",3.79452836546693e-18,0.336771105039466,0.713,0.561,7.35721104780383e-14,"L2/3-Rorb","Il34"
"Fam171a1",3.84740622181252e-18,0.344660484183045,0.657,0.507,7.4597359234723e-14,"L2/3-Rorb","Fam171a1"
"Frmd6",3.92428502632873e-18,0.403399403971202,0.544,0.402,7.60879623754878e-14,"L2/3-Rorb","Frmd6"
"Sap30l",3.98627152276638e-18,0.318913996154938,0.816,0.686,7.72898185549173e-14,"L2/3-Rorb","Sap30l"
"Arsj",4.18225590405982e-18,0.332435428746226,0.218,0.097,8.10897597238159e-14,"L2/3-Rorb","Arsj"
"Pdgfa",4.262533332261e-18,0.306727906235755,0.865,0.788,8.26462587792086e-14,"L2/3-Rorb","Pdgfa"
"Pdlim7",4.31513072861519e-18,0.298027218589886,0.939,0.897,8.36660696971199e-14,"L2/3-Rorb","Pdlim7"
"Tecpr1",4.63347685107893e-18,0.284193217588843,0.893,0.84,8.98384826655693e-14,"L2/3-Rorb","Tecpr1"
"Nim1k",4.84490359290569e-18,0.384783184505979,0.694,0.577,9.39378357628485e-14,"L2/3-Rorb","Nim1k"
"Gk",4.88055630204837e-18,0.361995898052473,0.48,0.334,9.46291061404158e-14,"L2/3-Rorb","Gk"
"Zbtb7a",5.093302338762e-18,0.278603871790517,0.967,0.938,9.87540390462564e-14,"L2/3-Rorb","Zbtb7a"
"Per1",5.36952907021079e-18,0.341968847578527,0.702,0.54,1.04109799142317e-13,"L2/3-Rorb","Per1"
"Gm29514",5.45802462146242e-18,0.27333374348983,0.152,0.055,1.05825639385535e-13,"L2/3-Rorb","Gm29514"
"Cacng4",5.50048048910371e-18,0.4035592040568,0.38,0.231,1.06648816203232e-13,"L2/3-Rorb","Cacng4"
"Abcg4",5.52807571196326e-18,0.342349992890957,0.463,0.298,1.07183859979256e-13,"L2/3-Rorb","Abcg4"
"Snx5",5.56463042170232e-18,0.340346636051291,0.74,0.613,1.07892619246386e-13,"L2/3-Rorb","Snx5"
"Fem1c",5.57456999377773e-18,0.377898394892545,0.576,0.444,1.08085337609356e-13,"L2/3-Rorb","Fem1c"
