"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ccdc3",0,1.59411324420961,0.725,0.099,0,"4","Ccdc3"
"Nnat1",0,1.47314607507599,0.965,0.531,0,"4","Nnat"
"Rxfp1",0,1.45956737816018,0.872,0.336,0,"4","Rxfp1"
"Rasl10a",0,1.4322566443349,0.996,0.655,0,"4","Rasl10a"
"Tesc",0,1.39095542002163,0.987,0.61,0,"4","Tesc"
"C1ql31",0,1.38112214383362,1,0.465,0,"4","C1ql3"
"Vegfd",0,1.37627861136803,0.792,0.145,0,"4","Vegfd"
"Galnt14",0,1.3762640504,0.885,0.169,0,"4","Galnt14"
"Npy2r",0,1.33193043658781,0.589,0.024,0,"4","Npy2r"
"Cck1",0,1.31234942916584,1,0.606,0,"4","Cck"
"S100a6",0,1.27674272636843,0.5,0.082,0,"4","S100a6"
"Lpl",0,1.22009732078056,0.573,0.054,0,"4","Lpl"
"Dcn",0,1.19472431282277,0.375,0.008,0,"4","Dcn"
"Dgkb",0,1.19109921420815,0.987,0.54,0,"4","Dgkb"
"Igfbp61",0,1.18874199897483,0.905,0.322,0,"4","Igfbp6"
"Trp53i11",0,1.167640524452,0.919,0.307,0,"4","Trp53i11"
"Gstm1",0,1.16522926784269,0.636,0.099,0,"4","Gstm1"
"Nptxr1",0,1.14475945032258,1,0.684,0,"4","Nptxr"
"Ptprt",0,1.07950156700398,0.97,0.579,0,"4","Ptprt"
"Cdh9",0,1.07170999823467,0.708,0.169,0,"4","Cdh9"
"Sorcs3",0,1.06555797292877,0.817,0.304,0,"4","Sorcs3"
"Ptprk1",0,1.06064378763521,0.889,0.289,0,"4","Ptprk"
"Adcyap1r1",0,1.04412157440315,0.845,0.377,0,"4","Adcyap1r1"
"Sema3c",0,1.01876398251296,0.812,0.287,0,"4","Sema3c"
"Tenm3",0,1.01535465335871,0.791,0.289,0,"4","Tenm3"
"Mgat51",0,1.00423505976095,0.928,0.475,0,"4","Mgat5"
"Sema3e",0,0.99980225523815,0.82,0.301,0,"4","Sema3e"
"Bmp3",0,0.93903020626527,0.951,0.592,0,"4","Bmp3"
"Osr1",0,0.936609843441779,0.468,0.008,0,"4","Osr1"
"Adamts18",0,0.917978258171311,0.576,0.096,0,"4","Adamts18"
"Unc13c",0,0.913507595555355,0.41,0.015,0,"4","Unc13c"
"Stum1",0,0.910351990341381,0.944,0.351,0,"4","Stum"
"Crtac1",0,0.883963501049794,0.682,0.202,0,"4","Crtac1"
"Cdh4",0,0.877692627559843,0.525,0.107,0,"4","Cdh4"
"Slc7a11",0,0.859335932399197,0.41,0.039,0,"4","Slc7a11"
"Sv2c",0,0.844605424776382,0.379,0.045,0,"4","Sv2c"
"Enc1",0,0.829200854177262,1,0.982,0,"4","Enc1"
"Asic4",0,0.819058158416901,0.37,0.009,0,"4","Asic4"
"Tpm1",0,0.736576699180742,0.999,0.964,0,"4","Tpm1"
"Tsc22d11",0,0.7222249834407,0.999,0.989,0,"4","Tsc22d1"
"Col5a2",0,0.690134195741429,0.301,0.011,0,"4","Col5a2"
"Pdlim5",0,0.68941006689293,0.304,0.012,0,"4","Pdlim5"
"Nell2",0,0.684228797155967,0.999,0.977,0,"4","Nell2"
"B3gnt5",0,0.611490622675887,0.267,0.011,0,"4","B3gnt5"
"Olfm1",0,0.603487841263617,1,0.999,0,"4","Olfm1"
"Opcml",0,0.565599428705675,1,0.99,0,"4","Opcml"
"Thra",0,0.476579183595473,1,0.997,0,"4","Thra"
"Wipf3",2.64073636645365e-306,0.965826996455065,0.936,0.633,5.12144410910021e-302,"4","Wipf3"
"Col6a1",3.03084717396593e-306,0.975296274806531,0.911,0.483,5.87802500918952e-302,"4","Col6a1"
"Rgs2",4.65271462539801e-304,1.09693763118137,0.953,0.654,9.02347474449689e-300,"4","Rgs2"
"Sh3bgrl3",1.69812310860286e-303,0.695427702206515,0.999,0.985,3.29333995682438e-299,"4","Sh3bgrl3"
"Rtn4rl11",1.88826240635594e-303,0.846445124085864,0.787,0.253,3.66209611088671e-299,"4","Rtn4rl1"
"Megf11",5.77676333391819e-299,0.740145508358121,0.346,0.04,1.12034548098009e-294,"4","Megf11"
"Blnk",3.47904026970261e-298,1.04408742459446,0.608,0.168,6.74725069906123e-294,"4","Blnk"
"Drd2",3.50521202777472e-298,0.601815786903315,0.26,0.016,6.79800820666629e-294,"4","Drd2"
"Tmsb4x",4.62976747708574e-295,0.350563746326915,1,0.999,8.97897104506009e-291,"4","Tmsb4x"
"Gm10605",1.46852635627661e-293,0.798342381405798,0.35,0.043,2.84806001536286e-289,"4","Gm10605"
"Kctd41",4.72583874610628e-291,0.901585774485811,0.886,0.388,9.16529166419852e-287,"4","Kctd4"
"Rgs12",1.60880508025185e-289,0.899281102060141,0.591,0.152,3.12011657264045e-285,"4","Rgs12"
"Schip1",5.36048048295634e-286,0.858361864915264,0.953,0.631,1.03961158486455e-281,"4","Schip1"
"Camkk1",3.59742904699923e-275,0.906030544144061,0.919,0.614,6.97685389375031e-271,"4","Camkk1"
"Unc5a",4.7890294171685e-271,0.826901587184617,0.926,0.601,9.28784365165658e-267,"4","Unc5a"
"Pitpnm2",5.48973139013934e-269,0.826097271803647,0.944,0.69,1.06467850580362e-264,"4","Pitpnm2"
"Zeb2",9.10548063273111e-265,0.630071671505262,0.995,0.935,1.76591691391187e-260,"4","Zeb2"
"Auts21",7.46041048763912e-263,0.781005801174033,0.983,0.774,1.44687200997273e-258,"4","Auts2"
"Slc26a41",3.50754490785992e-260,0.736679046704127,0.502,0.112,6.80253259430352e-256,"4","Slc26a4"
"Gnb4",2.66764815554148e-257,0.905720520261264,0.814,0.397,5.17363683285715e-253,"4","Gnb4"
"Plxna4",5.02372531795591e-255,0.84096570681482,0.918,0.585,9.7430128816437e-251,"4","Plxna4"
"Rhou",2.04273633686618e-251,0.836754824593716,0.897,0.555,3.96168285171828e-247,"4","Rhou"
"Lipg",4.69606291167269e-248,0.676830602180983,0.33,0.046,9.10754441089801e-244,"4","Lipg"
"Chst11",4.80805873563539e-248,0.907882745574369,0.719,0.311,9.32474911189127e-244,"4","Chst11"
"Plekha2",4.4619512449862e-244,0.725871552606332,0.417,0.081,8.65350824452624e-240,"4","Plekha2"
"Slc30a31",7.76077913670331e-243,0.786901629651996,0.789,0.27,1.50512550577224e-238,"4","Slc30a3"
"Smarca2",1.04303921482882e-242,0.580569471365467,0.997,0.967,2.022870253239e-238,"4","Smarca2"
"Ptgs2",5.69692426514406e-239,1.45484366546204,0.534,0.146,1.10486149198204e-234,"4","Ptgs2"
"Calb1",8.58200929562701e-237,0.503346558020443,0.519,0.118,1.6643948827939e-232,"4","Calb1"
"2010111I01Rik",8.74894817411874e-235,0.833307612200778,0.849,0.515,1.69677100888859e-230,"4","2010111I01Rik"
"D430019H16Rik",1.81474141065764e-234,0.827747740082434,0.792,0.409,3.51950949182942e-230,"4","D430019H16Rik"
"Srgap31",3.21671820488964e-234,0.759495392724927,0.941,0.507,6.23850328656296e-230,"4","Srgap3"
"Clmp",2.28441146810145e-232,0.722408699179399,0.475,0.111,4.43038760123596e-228,"4","Clmp"
"Unc5c1",2.3807468257245e-232,0.800212181398381,0.728,0.283,4.61722039381009e-228,"4","Unc5c"
"Pea15a",2.31700504744997e-226,0.546411932641946,0.996,0.964,4.49359958902448e-222,"4","Pea15a"
"Nav11",1.3701697443954e-225,0.715235615136987,0.97,0.744,2.65730720228044e-221,"4","Nav1"
"Slc20a1",1.87551931351333e-224,0.727853233138051,0.958,0.787,3.63738215662775e-220,"4","Slc20a1"
"Kcnip41",4.52767484419173e-221,0.710238499126437,0.933,0.558,8.78097259282545e-217,"4","Kcnip4"
"Arl15",7.66823812994921e-221,0.761965167457868,0.623,0.227,1.48717810292235e-216,"4","Arl15"
"Mmd",4.77908032549837e-220,0.486424226201867,0.998,0.98,9.26854838327154e-216,"4","Mmd"
"Mapk1",5.53012792481115e-219,0.37218158307483,0.998,0.996,1.07251300973787e-214,"4","Mapk1"
"Unc5d1",3.01245681416519e-218,0.775261050321302,0.587,0.182,5.84235874539197e-214,"4","Unc5d"
"Cpne51",3.91431725964054e-218,0.697021287991656,0.87,0.38,7.59142689334687e-214,"4","Cpne5"
"Ptprz1",7.54331103714816e-216,0.77140556615195,0.391,0.08,1.46294974254451e-211,"4","Ptprz1"
"Amph",1.34933876973497e-214,0.577255874378016,0.994,0.94,2.61690761002401e-210,"4","Amph"
"Gria1",3.66438717305723e-212,0.494766924184063,1,0.982,7.10671248342719e-208,"4","Gria1"
"Ppp1r1a",9.0507350072864e-212,0.624148286562127,0.984,0.834,1.75529954731312e-207,"4","Ppp1r1a"
"Tle31",1.10950572503811e-211,0.68122601536085,0.543,0.159,2.15177540313891e-207,"4","Tle3"
"Nov",2.31076124211812e-211,0.679438885425802,0.943,0.641,4.48149035296388e-207,"4","Nov"
"Man1c11",2.78822283600256e-210,0.680218632805616,0.523,0.149,5.40747936814337e-206,"4","Man1c1"
"Nwd21",4.67879517018341e-209,0.751198513978818,0.911,0.522,9.07405535305372e-205,"4","Nwd2"
"Gng2",2.76613411652489e-206,0.453843545095588,0.995,0.977,5.36464050558837e-202,"4","Gng2"
"Whrn1",4.18973174814222e-206,0.794224055504806,0.526,0.168,8.12556575234703e-202,"4","Whrn"
"Cflar1",1.23498444232547e-205,0.768779336382552,0.602,0.214,2.39512882744601e-201,"4","Cflar"
"Cdh131",7.31296893963988e-205,0.724031635985422,0.972,0.667,1.41827719615376e-200,"4","Cdh13"
"Cnr11",9.02242863299326e-205,0.639406388379969,0.959,0.462,1.74980980908271e-200,"4","Cnr1"
"Ptprs1",4.029729191612e-203,0.463838970377596,0.999,0.983,7.81525679421231e-199,"4","Ptprs"
"Syt171",2.6128455145741e-201,0.786088751983666,0.766,0.304,5.06735259096502e-197,"4","Syt17"
"Cpne61",3.87282201581836e-201,0.697136870023227,0.838,0.431,7.51095101747812e-197,"4","Cpne6"
"Cygb",3.80862621895083e-198,0.73868908233889,0.897,0.592,7.38644968903325e-194,"4","Cygb"
"Angpt1",1.45399949924144e-197,0.672894878692154,0.479,0.137,2.81988662882886e-193,"4","Angpt1"
"Atp2b4",2.8954069050944e-195,0.541512947416496,1,0.952,5.61535215174008e-191,"4","Atp2b4"
"Cacna1g1",5.49781086327126e-195,0.678595237551078,0.718,0.301,1.06624543882283e-190,"4","Cacna1g"
"Acvr1c",1.87495547700211e-194,0.853147964377948,0.659,0.264,3.6362886520979e-190,"4","Acvr1c"
"Gpr221",6.28218554716537e-194,0.63013341430181,0.966,0.792,1.21836706501725e-189,"4","Gpr22"
"Bok1",7.55436632856889e-193,0.748081217058545,0.809,0.402,1.46509380576265e-188,"4","Bok"
"Ptpre",4.56795442869905e-192,0.746909234486622,0.886,0.626,8.85909081901894e-188,"4","Ptpre"
"Rps6ka5",2.28947905576218e-191,0.808816666709793,0.636,0.279,4.44021568074518e-187,"4","Rps6ka5"
"Ngb",4.37036991088609e-189,0.643128004425749,0.357,0.072,8.47589540517248e-185,"4","Ngb"
"Prcd",1.30306535715943e-187,0.691002746889979,0.5,0.156,2.527164953675e-183,"4","Prcd"
"Sntb2",1.60311783467183e-187,0.778228208611233,0.71,0.341,3.10908672856254e-183,"4","Sntb2"
"Grm1",1.84289015372798e-187,0.728007739061877,0.856,0.555,3.57410116414005e-183,"4","Grm1"
"Adgrb2",3.57369187927158e-186,0.462425471914488,0.997,0.96,6.93081803065931e-182,"4","Adgrb2"
"Ccdc80",2.25208656567104e-184,0.718966150670301,0.52,0.173,4.36769668546241e-180,"4","Ccdc80"
"Rasgrf21",1.80417187690905e-183,0.658843302337045,0.821,0.388,3.49901093807741e-179,"4","Rasgrf2"
"1110032F04Rik",4.88105210840161e-183,0.733062071787628,0.782,0.437,9.46631245903409e-179,"4","1110032F04Rik"
"Fbln2",2.04799723363207e-182,0.550682712923772,0.314,0.058,3.97188583490603e-178,"4","Fbln2"
"Htr2a1",2.90866564091707e-182,0.646374282625034,0.49,0.138,5.64106614399457e-178,"4","Htr2a"
"Kcnq51",1.21422709036974e-181,0.655475635187041,0.857,0.536,2.35487201906308e-177,"4","Kcnq5"
"Slc24a4",4.76205369785099e-181,0.605621018750878,0.407,0.103,9.2355269416122e-177,"4","Slc24a4"
"Syn21",2.36857636193608e-180,0.358737403467489,1,0.996,4.59361699633883e-176,"4","Syn2"
"Arl6ip5",9.61935691994105e-179,0.5558013950839,0.968,0.87,1.86557808105337e-174,"4","Arl6ip5"
"Tspan12",1.08592853731154e-175,0.588828379678434,0.38,0.095,2.106049805262e-171,"4","Tspan12"
"Fam84a",4.98508221128854e-174,0.629671250679235,0.469,0.133,9.66806844057299e-170,"4","Fam84a"
"Pgbd51",3.01155062946747e-173,0.542352172841192,0.966,0.846,5.84060129078922e-169,"4","Pgbd5"
"Tenm41",4.26235414526368e-173,0.621311759537791,0.938,0.677,8.26640962932439e-169,"4","Tenm4"
"Rimbp21",1.19712206268508e-172,0.634204704617364,0.925,0.631,2.32169852837144e-168,"4","Rimbp2"
"Ntm1",1.82670539512354e-172,0.626461966840361,0.977,0.708,3.5427124433026e-168,"4","Ntm"
"Ak51",1.75994801149724e-171,0.539540275536232,0.965,0.868,3.41324317349774e-167,"4","Ak5"
"Necab11",7.21272082611892e-171,0.565189467415358,0.959,0.674,1.3988350770175e-166,"4","Necab1"
"Pcdh151",4.02263014492101e-170,0.644924795323389,0.801,0.393,7.80148890305981e-166,"4","Pcdh15"
"Prkca",1.12691370992755e-169,0.665895491808167,0.869,0.634,2.18553644903349e-165,"4","Prkca"
"Vstm2b",2.54283917568646e-169,0.647644882381089,0.755,0.369,4.93158229732632e-165,"4","Vstm2b"
"Apaf1",5.59669514983053e-169,0.722854303526957,0.563,0.225,1.08542305735813e-164,"4","Apaf1"
"Banp",1.34820732271049e-168,0.682009844961969,0.71,0.37,2.61471328166472e-164,"4","Banp"
"Susd4",2.21109936202796e-168,0.549321539004775,0.965,0.867,4.28820610271703e-164,"4","Susd4"
"Clstn2",3.83802110028941e-168,0.655693791531678,0.936,0.752,7.44345812190128e-164,"4","Clstn2"
"Magi3",8.86709974530686e-168,0.659820334648367,0.725,0.367,1.71968532460481e-163,"4","Magi3"
"Camk2n11",4.4792901160661e-167,0.45693484385081,1,0.993,8.6871352510986e-163,"4","Camk2n1"
"Pnmal2",3.37789188736993e-162,0.438408711567004,0.998,0.977,6.55108352636524e-158,"4","Pnmal2"
"Prtg",6.59947595619863e-162,0.480999563171473,0.292,0.056,1.27990236694516e-157,"4","Prtg"
"Nos1",1.72158762383994e-158,0.729915463940783,0.64,0.278,3.33884703767517e-154,"4","Nos1"
"Fgf10",1.74616474511577e-158,0.672056535545751,0.687,0.334,3.38651190667752e-154,"4","Fgf10"
"App",1.79159232927979e-158,0.287152613718851,1,0.999,3.47461416340523e-154,"4","App"
"Wscd1",1.96398261718229e-157,0.666788866305992,0.793,0.44,3.80894788776334e-153,"4","Wscd1"
"Dock6",2.4227259810947e-157,0.501805396343407,0.301,0.062,4.69863476773506e-153,"4","Dock6"
"Hopx",1.45775933660776e-156,0.634260386369382,0.355,0.091,2.82717845741709e-152,"4","Hopx"
"Phlda3",1.57546297476187e-155,0.622880986024263,0.863,0.591,3.05545289325317e-151,"4","Phlda3"
"Etv61",2.9437823267018e-154,0.590315961215444,0.593,0.239,5.70917144440547e-150,"4","Etv6"
"Slc39a101",2.96762576207798e-154,0.444616078290482,0.996,0.956,5.75541340297403e-150,"4","Slc39a10"
"Rgs7bp",3.24489673548509e-154,0.435567560490456,0.997,0.986,6.29315272879978e-150,"4","Rgs7bp"
"Rtn4r1",5.43636065658694e-154,0.5879796578398,0.859,0.481,1.05432778573847e-149,"4","Rtn4r"
"Vav3",9.69571762701545e-154,0.451749262979083,0.272,0.051,1.88038747658338e-149,"4","Vav3"
"Grin3a1",1.98997450682567e-153,0.747903956799767,0.571,0.216,3.8593565585377e-149,"4","Grin3a"
"Abr",2.48295097974872e-153,0.455949421433709,0.989,0.935,4.81543513012466e-149,"4","Abr"
"Nr3c2",2.71973874481655e-153,0.575115220188224,0.434,0.135,5.27466132169723e-149,"4","Nr3c2"
"Dusp181",5.12270811299005e-153,0.618430925013472,0.801,0.492,9.9349801143329e-149,"4","Dusp18"
"Cplx21",2.35786865573211e-152,0.695876934145249,0.963,0.886,4.57285047092686e-148,"4","Cplx2"
"Chrm2",4.01854682821964e-152,0.558608148796631,0.418,0.122,7.79356971864918e-148,"4","Chrm2"
"Camk1d",7.15777799742057e-152,0.553648257388537,0.961,0.86,1.38817946481974e-147,"4","Camk1d"
"Inhba",1.25914636257278e-151,0.720294660507677,0.293,0.061,2.44198845557366e-147,"4","Inhba"
"Smad3",9.86675751183711e-151,0.627665916753418,0.651,0.309,1.91355895184569e-146,"4","Smad3"
"Dgkg",3.11040158831157e-150,0.560618307276739,0.95,0.797,6.03231284037145e-146,"4","Dgkg"
"Gm120271",3.77107737262406e-150,0.588173412201396,0.598,0.239,7.3136274564671e-146,"4","Gm12027"
"Rasgef1a",8.15806581642111e-150,0.361820529095454,0.999,0.992,1.58217528443671e-145,"4","Rasgef1a"
"Rapgef51",5.19018912106574e-149,0.560890589072234,0.89,0.555,1.00658527813949e-144,"4","Rapgef5"
"BC0304991",3.41549635127823e-148,0.580298053077126,0.659,0.294,6.62401362366901e-144,"4","BC030499"
"Ptms",5.50669530695622e-148,0.263348465025013,1,0.994,1.06796848783109e-143,"4","Ptms"
"Lingo11",1.36265946105055e-147,0.440335296344336,0.997,0.962,2.64274175876143e-143,"4","Lingo1"
"Acot1",1.20791236387139e-146,0.52827254868406,0.287,0.061,2.34262523849217e-142,"4","Acot1"
"Rapgef2",1.80864178838038e-146,0.505459724447669,0.948,0.84,3.50767988438491e-142,"4","Rapgef2"
"Foxg1",4.27157719637486e-145,0.470550329104098,0.972,0.899,8.28429681464941e-141,"4","Foxg1"
"Amz1",5.03412074692528e-142,0.513124223953076,0.363,0.101,9.76317377658689e-138,"4","Amz1"
"Epha3",2.09335273009437e-141,0.544561592666765,0.369,0.103,4.05984828474503e-137,"4","Epha3"
"Dner",7.11285504069692e-141,0.647234832929104,0.781,0.419,1.37946710659276e-136,"4","Dner"
"Matn2",1.42351265264128e-139,0.670250650129436,0.527,0.214,2.7607604385325e-135,"4","Matn2"
"Mapk3",1.05841401312212e-138,0.588126088037016,0.93,0.776,2.05268813704903e-134,"4","Mapk3"
"Mdm1",1.15827476177251e-137,0.495053932404031,0.32,0.081,2.24635807298161e-133,"4","Mdm1"
"Rspo2",1.71819594961015e-137,0.607598411339642,0.772,0.464,3.33226922467392e-133,"4","Rspo2"
"Ncdn",3.50898719231006e-137,0.350460271445452,0.999,0.99,6.80532976076613e-133,"4","Ncdn"
"Chn1",5.5388164693949e-136,0.303077343079502,1,0.999,1.07419806607445e-131,"4","Chn1"
"Gpm6b",2.43210339937103e-135,0.337139536268116,1,0.986,4.71682133274017e-131,"4","Gpm6b"
"Gm13889",4.56537992418011e-135,1.2069942352136,0.618,0.299,8.8540978249549e-131,"4","Gm13889"
"Itgb8",6.20403073105049e-135,0.552393709063684,0.569,0.239,1.20320971997993e-130,"4","Itgb8"
"Slc16a21",7.30269390103534e-134,0.565778006531002,0.677,0.334,1.41628445516679e-129,"4","Slc16a2"
"Arhgap31",2.66476009118005e-133,0.734297402106348,0.28,0.063,5.16803572083459e-129,"4","Arhgap31"
"Phka2",6.02183060502638e-133,0.605838162694432,0.645,0.338,1.16787382753882e-128,"4","Phka2"
"Slc41a1",6.32830028303601e-133,0.620656321070269,0.53,0.234,1.227310556892e-128,"4","Slc41a1"
"Nrn11",6.36692966979402e-133,0.461902717009925,0.987,0.686,1.23480234015985e-128,"4","Nrn1"
"Sorbs21",2.17219267108206e-132,0.374599638855142,0.994,0.955,4.21275046629655e-128,"4","Sorbs2"
"Rasd2",2.99315530230327e-132,0.641916303723461,0.602,0.298,5.80492539328696e-128,"4","Rasd2"
"Grk3",4.76932736008021e-131,0.533405598728441,0.904,0.737,9.24963348213955e-127,"4","Grk3"
"Cacna1e",2.10361020099136e-130,0.377754584651114,0.995,0.959,4.07974162380264e-126,"4","Cacna1e"
"Galnt16",5.48036898669092e-129,0.56764221381766,0.893,0.747,1.06286276127884e-124,"4","Galnt16"
"Fbxo21",1.69194585143972e-128,0.544751596246936,0.887,0.748,3.2813597842822e-124,"4","Fbxo21"
"Esr1",4.39823044858366e-128,0.612598425932837,0.443,0.167,8.52992813198314e-124,"4","Esr1"
"Bsn",1.18096272029508e-127,0.417269953829925,0.99,0.959,2.29035909974028e-123,"4","Bsn"
"Gse1",6.38220545552937e-127,0.57348719666094,0.742,0.472,1.23776492604537e-122,"4","Gse1"
"Uqcr11",1.76797728578328e-126,0.285282442676421,0.998,0.989,3.42881514804809e-122,"4","Uqcr11"
"Mgat4b",2.72038243945299e-126,0.568660635070976,0.784,0.539,5.27590970307513e-122,"4","Mgat4b"
"Cnnm11",4.13994698415886e-126,0.504825949335396,0.915,0.742,8.0290131810777e-122,"4","Cnnm1"
"Pcdh10",6.62619306304085e-125,0.360624722975119,0.997,0.971,1.28508388264614e-120,"4","Pcdh10"
"Fosl2",9.91680689002202e-125,0.77950845923658,0.569,0.256,1.92326552825087e-120,"4","Fosl2"
"Chpt1",1.50558916289788e-123,0.58948277715138,0.819,0.602,2.91993962252415e-119,"4","Chpt1"
"Il12a",2.82019969185624e-123,0.510612491081781,0.315,0.085,5.46949528238599e-119,"4","Il12a"
"Anxa111",1.7281211061107e-122,0.586689925040639,0.528,0.235,3.35151807319109e-118,"4","Anxa11"
"Erc2",1.56824559117713e-121,0.470012017321301,0.948,0.867,3.04145549952893e-117,"4","Erc2"
"Hspa2",1.88370979257514e-121,0.594726485692643,0.629,0.327,3.65326677172023e-117,"4","Hspa2"
"Ddn",3.27357071981151e-121,0.419483312028703,0.958,0.881,6.34876305400244e-117,"4","Ddn"
"Gucy1a1",8.65992251460432e-121,0.503025242474016,0.75,0.398,1.67950537248236e-116,"4","Gucy1a1"
"Nsf1",6.02244899803998e-119,0.301147154743572,1,0.997,1.16799375867987e-114,"4","Nsf"
"Tmem178b1",1.9246191675022e-118,0.535394427832023,0.828,0.571,3.73260641345377e-114,"4","Tmem178b"
"Arhgap151",3.15186097053986e-117,0.535862573727069,0.594,0.274,6.11271916626501e-113,"4","Arhgap15"
"Sulf11",3.85947277623386e-117,0.620628727537508,0.755,0.448,7.48506150222794e-113,"4","Sulf1"
"Sec14l2",8.02715185756009e-117,0.511115917158166,0.407,0.148,1.5567858312552e-112,"4","Sec14l2"
"Tom1l2",1.17532898122115e-116,0.476777938440846,0.932,0.82,2.27943302618029e-112,"4","Tom1l2"
"Cadps",1.90099667649413e-116,0.311864597673408,0.998,0.986,3.68679295439272e-112,"4","Cadps"
"Pid1",2.49956804681475e-116,0.598281584914106,0.804,0.55,4.84766226999253e-112,"4","Pid1"
"Slc4a31",6.46670494913413e-116,0.473881504721419,0.885,0.626,1.25415275783507e-111,"4","Slc4a3"
"Drd11",1.04501428948902e-115,0.537741055336568,0.736,0.438,2.026700713035e-111,"4","Drd1"
"Cpne7",3.73497833949261e-115,0.506618328794072,0.568,0.241,7.24361699161196e-111,"4","Cpne7"
"Mgat31",9.61883427687048e-115,0.544633944596296,0.839,0.648,1.86547671965626e-110,"4","Mgat3"
"Camk2a1",1.34409762828149e-114,0.420253862481319,0.999,0.981,2.60674294028913e-110,"4","Camk2a"
"Rasgrf1",3.99069995537477e-114,0.421748484685029,0.979,0.883,7.73956349345382e-110,"4","Rasgrf1"
"Brinp21",1.33364911994251e-113,0.470962276121393,0.911,0.714,2.5864791032165e-109,"4","Brinp2"
"C2cd2l",4.20315865168446e-113,0.43459610982941,0.923,0.78,8.15160588907684e-109,"4","C2cd2l"
"Nabp1",4.63694018024656e-113,0.624474760185237,0.719,0.45,8.99288178557018e-109,"4","Nabp1"
"Dgkz1",4.59057286995643e-112,0.392163122736984,0.982,0.928,8.90295702399349e-108,"4","Dgkz"
"Shisa9",1.05642637959645e-111,0.449316773020363,0.92,0.747,2.04883332058935e-107,"4","Shisa9"
"St6galnac5",2.87902656461162e-111,0.465175277176457,0.928,0.726,5.58358411940778e-107,"4","St6galnac5"
"Bace1",1.43022264293835e-110,0.464054616144486,0.944,0.852,2.77377379371463e-106,"4","Bace1"
"Slit3",4.15032444903033e-109,0.520573484431975,0.51,0.228,8.04913923644941e-105,"4","Slit3"
"Ehd3",1.2685554353802e-108,0.496543861805395,0.88,0.724,2.46023641137637e-104,"4","Ehd3"
"Cacna1b1",1.47750819205227e-108,0.445347127927838,0.894,0.709,2.86547938766617e-104,"4","Cacna1b"
"Smoc21",1.53222331802944e-108,0.428165496243955,0.399,0.135,2.97159390298629e-104,"4","Smoc2"
"Ipo5",1.84573930672908e-108,0.431455302681311,0.925,0.831,3.57962681147038e-104,"4","Ipo5"
"Ldlr",3.54930336327321e-108,0.57286138981233,0.757,0.507,6.88351894273206e-104,"4","Ldlr"
"Sdc3",8.19182417721803e-108,0.485030654972999,0.845,0.647,1.58872238092966e-103,"4","Sdc3"
"Gm2694",1.27440302906428e-107,0.567061849644745,0.682,0.408,2.47157723456726e-103,"4","Gm2694"
"6430548M08Rik1",1.67610684806976e-107,0.483574365475165,0.856,0.622,3.25064162114649e-103,"4","6430548M08Rik"
"D1Ertd622e",1.04875219908522e-106,0.520423856969463,0.865,0.712,2.03395001490587e-102,"4","D1Ertd622e"
"Actn1",2.45241802228834e-106,0.484279864507412,0.868,0.704,4.75621951242601e-102,"4","Actn1"
"Ajap11",9.0338448677161e-106,0.379799250311225,0.713,0.32,1.75202387364486e-101,"4","Ajap1"
"Prag11",1.86343604942761e-104,0.458510926771333,0.392,0.137,3.6139478742599e-100,"4","Prag1"
"Slc24a21",2.36362957503999e-104,0.521095682376609,0.968,0.851,4.58402319783256e-100,"4","Slc24a2"
"Fndc51",8.57872239027682e-104,0.474668235048759,0.67,0.361,1.66375742037029e-99,"4","Fndc5"
"2010300C02Rik1",1.14254086322208e-103,0.418383299894716,0.936,0.799,2.21584375013289e-99,"4","2010300C02Rik"
"Ctxn2",3.39669491437755e-103,0.497228821286276,0.875,0.69,6.58755011694381e-99,"4","Ctxn2"
"Cbx6",6.92257811155859e-103,0.381219553705078,0.992,0.964,1.34256479895567e-98,"4","Cbx6"
"Ablim2",2.87490264945487e-102,0.427676403564286,0.88,0.709,5.57558619835278e-98,"4","Ablim2"
"Tmcc21",4.00275379082324e-102,0.538792455380105,0.664,0.401,7.7629407019226e-98,"4","Tmcc2"
"Ppm1h1",6.86338622632336e-102,0.458182013266693,0.852,0.642,1.33108512473315e-97,"4","Ppm1h"
"2900055J20Rik1",8.23628697993328e-102,0.453929582272132,0.872,0.627,1.59734549688826e-97,"4","2900055J20Rik"
"Stac2",1.87115633586252e-101,0.530963804552054,0.517,0.247,3.62892059777178e-97,"4","Stac2"
"Wbp2",4.42196038415986e-101,0.310027557168076,0.999,0.988,8.57594996903964e-97,"4","Wbp2"
"3110039M20Rik",1.39786544149673e-100,0.586646340178909,0.563,0.301,2.71102023723876e-96,"4","3110039M20Rik"
"Fam126b1",1.43057354127216e-100,0.351948974734771,0.993,0.971,2.77445432594323e-96,"4","Fam126b"
"Zbtb181",5.06384722182796e-100,0.322606732672682,0.992,0.962,9.82082530201314e-96,"4","Zbtb18"
"Adamts13",6.7472566001072e-100,0.555056125507057,0.356,0.128,1.30856294502479e-95,"4","Adamts13"
"Snta1",1.56499743159639e-98,0.549838211014397,0.548,0.292,3.03515601883804e-94,"4","Snta1"
"C130074G19Rik1",3.50862381733773e-98,0.513717155260495,0.427,0.172,6.8046250313448e-94,"4","C130074G19Rik"
