,Selected,vst_mean,vst_variable,vst_variance,vst_variance_expected,vst_variance_standardized,highly_variable,n_cells
Med20,0.0,0.4115942,0,0.44932577,0.4956605,0.90651923,False,3145
Gm20517,0.0,0.072563715,0,0.07310263,0.0882706,0.8281652,False,671
Usp49,0.0,0.13453273,0,0.13963604,0.16034286,0.87085915,False,1192
Tomm6,0.0,0.80749625,0,0.90756077,1.0469092,0.86689544,False,5170
Gm21981,0.0,0.0015992004,0,0.0015968026,0.0017036384,0.9372896,False,14
Tomm6os,0.0,0.050174914,0,0.051660556,0.061015528,0.84667885,False,461
Prickle4,0.0,0.0025987006,0,0.0025922065,0.0028212168,0.9188257,False,26
Frs3,0.0,0.31504247,0,0.32596824,0.3725454,0.87497586,False,2583
Tfeb,0.0,0.009795102,0,0.010499808,0.011297201,0.9294168,False,76
Mdfi,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,3
Foxp4,0.0,0.5996002,0,0.679728,0.74774075,0.90904224,False,4177
Trem3,0.0,0.0035982009,0,0.0035856122,0.0039565233,0.9062532,False,34
Treml4,0.0,0.0015992004,0,0.0015968026,0.0017036384,0.9372896,False,16
Treml2,0.0,0.0009995003,0,0.0009986011,0.0010474215,0.95338994,False,10
B430306N03Rik,0.0,0.0016991504,0,0.002096273,0.0018140359,1.1555852,False,12
Trem2,1.0,0.100949526,1,0.7281129,0.12178359,5.978743,True,257
Treml1,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,10
Nfya,0.0,0.27896053,0,0.33011007,0.3281976,1.0058272,False,2154
Oard1,0.0,0.6974513,0,0.7870037,0.88619334,0.88807225,False,4633
Unc5cl,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,4
Lrfn2,0.0,0.29625186,0,0.31826365,0.34932005,0.91109467,False,2403
Mocs1,0.0,0.04237881,0,0.043185864,0.05142415,0.8397973,False,396
Daam2,1.0,0.011894053,1,0.022549441,0.013878013,1.6248322,True,65
Kif6,0.0,0.017491255,0,0.018386548,0.02082525,0.8828969,False,165
Rftn1,0.0,0.21509245,0,0.28999612,0.25233153,1.1492662,False,1625
Dazl,0.0,0.30414793,0,0.36480185,0.35904807,1.0160252,False,2366
Plcl2,0.0,0.7475262,0,0.9482458,0.9590268,0.9887584,False,4653
Gm7334,0.0,0.07736132,0,0.08117976,0.09406875,0.86298335,False,701
Tbc1d5,0.0,0.56411797,0,0.63895625,0.69885415,0.91429126,False,3980
Satb1,1.0,3.6909544,1,12.390887,7.7708464,1.594535,True,7642
Kcnh8,0.0,0.0015992004,0,0.0017967226,0.0017036384,1.0546385,False,3
Efhb,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,10
Rab5a,0.0,3.7696152,0,6.8078732,8.019285,0.8489377,False,8856
Pp2d1,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,6
Kat2b,0.0,0.061669167,0,0.067667946,0.075035356,0.9018141,False,529
Sgo1,0.0,0.0017991004,0,0.0017960432,0.0019247604,0.93312556,False,18
Slc5a7,1.0,0.0025987006,1,0.004991247,0.0028212168,1.7691823,True,13
St6gal2,0.0,1.3663168,0,2.127194,1.9713932,1.0790308,False,6268
Gm26547,0.0,0.013893054,0,0.013701406,0.016343743,0.8383273,False,133
Pot1b,0.0,0.059270363,0,0.05996128,0.0721179,0.83143413,False,540
Adgre4,0.0,0.0013993003,0,0.001397482,0.0014837629,0.94184995,False,13
Zfp119a,0.0,0.10544728,0,0.10773222,0.12696467,0.84852123,False,962
Zfp959,0.0,0.09715142,0,0.09991691,0.11740491,0.8510455,False,876
Zfp119b,0.0,0.054272864,0,0.054531172,0.06603545,0.82578635,False,507
Ebi3,0.0,0.053673163,0,0.055595513,0.06530259,0.85135233,False,495
Gm16712,0.0,0.004497751,0,0.004477969,0.0049901092,0.8973689,False,43
Ccdc94,0.0,0.03608196,0,0.036382888,0.0436989,0.83258134,False,336
Shd,0.0,0.27706146,0,0.32946676,0.3258943,1.0109621,False,2138
Fsd1,0.0,0.78010994,0,1.0136187,1.0066445,1.0069282,False,4801
Stap2,0.0,0.004897551,0,0.0050739725,0.005451161,0.93080586,False,37
Mpnd,0.0,0.7748126,0,0.9020045,0.9988892,0.9030075,False,4953
Sh3gl1,0.0,0.46636683,0,0.4935958,0.56740785,0.86991364,False,3540
Chaf1a,0.0,0.06646676,0,0.06925226,0.080870494,0.8563353,False,612
Ubxn6,0.0,1.9665167,0,2.7442806,3.1754873,0.8642077,False,7692
Hdgfl2,0.0,1.0448775,0,1.1920081,1.4155456,0.84208393,False,5988
Plin4,0.0,0.0034982509,0,0.0036862816,0.0038423107,0.95939183,False,31
Plin5,0.0,0.0065967017,0,0.0067537604,0.007442877,0.9074126,False,64
Lrg1,0.0,0.004697651,0,0.0046760505,0.0052203992,0.8957266,False,46
Sema6b,0.0,1.1214393,0,1.4293734,1.5424376,0.9266978,False,6090
Tnfaip8l1,0.0,0.25977013,0,0.28827044,0.30508262,0.944893,False,2113
Mydgf,0.0,1.4477761,0,1.6827232,2.1226525,0.7927455,False,7035
Dpp9,0.0,0.9906047,0,1.2008313,1.3284323,0.9039462,False,5730
Fem1a,0.0,0.60489756,0,0.72782487,0.75510883,0.9638675,False,4107
Ticam1,0.0,0.022088956,0,0.023402473,0.026498638,0.8831576,False,198
Plin3,0.0,0.102548726,0,0.121230006,0.12362542,0.98062366,False,866
Uhrf1,0.0,0.0027986006,0,0.0029909676,0.0030473438,0.98149985,False,26
Kdm4b,0.0,0.33393303,0,0.35539082,0.39612946,0.89715827,False,2674
Ptprs,1.0,6.7665167,1,24.8931,19.736763,1.2612555,True,9230
Gm20219,0.0,0.03968016,0,0.040108655,0.04810832,0.83371556,False,370
Safb2,0.0,1.1999,0,1.5380048,1.6757594,0.91779566,False,6245
Safb,0.0,1.511944,0,1.9066197,2.2445195,0.8494556,False,7124
2410015M20Rik,0.0,4.381809,0,7.9335756,10.055251,0.78899825,False,8947
Rpl36,0.0,10.115643,0,26.295603,37.91447,0.6935505,False,9275
Lonp1,0.0,0.6041979,0,0.68678766,0.7541346,0.9106964,False,4184
Catsperd,0.0,0.010294853,0,0.010989567,0.011912361,0.92253476,False,95
Ranbp3,0.0,0.5975013,0,0.65775067,0.7448266,0.8830923,False,4185
Vmac,0.0,0.13093454,0,0.13799238,0.15630476,0.88284177,False,1154
Ndufa11,0.0,6.2832584,0,18.795206,17.552092,1.0708244,False,8963
Nrtn,0.0,0.0032983508,0,0.0032878004,0.003614444,0.9096282,False,33
Dus3l,0.0,0.67746127,0,0.7665101,0.85749054,0.89389926,False,4530
Prr22,0.0,0.023188407,0,0.023452647,0.027854156,0.8419802,False,220
Rfx2,0.0,0.009695153,0,0.0100019565,0.01117435,0.8950817,False,93
1700061G19Rik,0.0,0.022988506,0,0.02506124,0.027607676,0.9077635,False,212
Mllt1,0.0,0.29865068,0,0.32583284,0.35227028,0.92495126,False,2418
Clpp,0.0,1.5329336,0,1.8680927,2.2848673,0.8175935,False,7236
Alkbh7,0.0,0.49005497,0,0.5652,0.59885955,0.94379383,False,3498
Pspn,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,11
Gtf2f1,0.0,0.83018494,0,1.0052463,1.0805811,0.9302831,False,5137
Gm17949,0.0,0.008895552,0,0.009017223,0.010195732,0.88441145,False,84
Khsrp,0.0,0.6886557,0,0.8903601,0.8735359,1.0192599,False,4426
Slc25a23,0.0,2.1478262,0,2.988841,3.578226,0.83528566,False,7980
Crb3,0.0,0.003998001,0,0.004182335,0.004415385,0.9472187,False,37
Dennd1c,0.0,0.0037981009,0,0.0039839735,0.0041855727,0.9518348,False,24
Tubb4a,0.0,5.358721,0,15.7882395,13.686969,1.1535234,False,8977
Gm11110,0.0,0.013893054,0,0.014701006,0.016343743,0.89948833,False,131
Tnfsf9,0.0,0.004797601,0,0.0055747414,0.005335712,1.0447981,False,34
C3,0.0,0.0018990504,0,0.0018956335,0.0020358346,0.93113333,False,15
Gpr108,0.0,0.22758621,0,0.23698382,0.26697615,0.88765913,False,1918
Trip10,0.0,0.026986506,0,0.02945958,0.032540083,0.905332,False,241
Vav1,0.0,0.0064967517,0,0.0076547093,0.007324407,1.0450962,False,29
Adgre1,1.0,0.009295353,1,0.01560731,0.010683943,1.4608195,True,22
Cntnap5c,0.0,0.0034982509,0,0.0034863616,0.0038423107,0.9073607,False,34
Rpl7a-ps5,0.0,0.055972014,0,0.05644299,0.0681079,0.8287289,False,530
Pdzph1,0.0,0.0013993003,0,0.001397482,0.0014837629,0.94184995,False,12
Nudt12,0.0,0.08745627,0,0.09201077,0.106124714,0.86700606,False,791
Efna5,1.0,0.6703648,1,1.7771754,0.8473555,2.0973198,True,3135
Fbxl17,0.0,0.77271366,0,0.8759647,0.99581844,0.87964296,False,4995
Fer,0.0,0.19630185,0,0.21915865,0.23055719,0.95056087,False,1661
Pja2,0.0,13.754622,0,59.22477,63.580505,0.9314926,False,9341
Man2a1,0.0,0.4275862,0,0.5662521,0.5164892,1.0963483,False,2997
Tmem232,0.0,0.060369816,0,0.07852226,0.07345489,1.068986,False,496
Vapa,0.0,7.531434,0,22.694458,23.423538,0.9688741,False,9196
Txndc2,0.0,0.0026986506,0,0.002891557,0.002934228,0.98545754,False,22
Rab31,0.0,0.1602199,0,0.18354334,0.18928514,0.9696658,False,1301
Ppp4r1,0.0,0.24567716,0,0.2629074,0.28831118,0.9118876,False,2012
Ralbp1,0.0,4.0895553,0,8.382623,9.06012,0.9252221,False,8944
Twsg1,0.0,0.41979012,0,0.47569788,0.5063247,0.9395114,False,3126
Ankrd12,0.0,5.7431283,0,16.891428,15.24373,1.1080903,False,9171
Ndufv2,0.0,4.731634,0,11.7435465,11.301942,1.0390733,False,8833
Washc1,0.0,0.43948025,0,0.46187577,0.5320392,0.86812353,False,3372
Ddx11,0.0,0.005597201,0,0.005566429,0.0062645306,0.88856286,False,55
Mtcl1,0.0,0.81609195,0,1.0907246,1.0596259,1.0293489,False,4840
Rab12,0.0,3.8271863,0,6.047002,8.202938,0.7371751,False,8966
Ptprm,1.0,0.09185407,1,0.16659197,0.11126841,1.4972082,True,583
Lama1,0.0,0.0003998001,0,0.0003996802,0.00040641014,0.9834406,False,3
Arhgap28,0.0,0.004197901,0,0.0049803765,0.004645211,1.0721529,False,37
L3mbtl4,0.0,0.018590705,0,0.024044596,0.022183884,1.0838767,False,154
Tmem200c,0.0,0.09085457,0,0.122592285,0.11010422,1.1134204,False,709
Epb41l3,0.0,2.1069465,0,3.3312242,3.485905,0.95562685,False,7823
2410021H03Rik,0.0,0.0008995502,0,0.0008988309,0.0009392283,0.9569887,False,9
Zbtb14,0.0,0.5081459,0,0.56563234,0.6230805,0.90779984,False,3671
A930029G22Rik,0.0,0.030684657,0,0.030745683,0.03708593,0.829039,False,290
C030034I22Rik,0.0,0.2217891,0,0.25458315,0.2601742,0.9785104,False,1818
Akain1,0.0,0.012893553,0,0.016726982,0.015104906,1.1073874,False,105
Dlgap1,1.0,18.877062,1,138.30536,110.07403,1.2564758,True,9352
5031415H12Rik,0.0,0.027186407,0,0.02784939,0.032786377,0.84941953,False,260
Gm20703,0.0,0.0015992004,0,0.0015968026,0.0017036384,0.9372896,False,15
Tgif1,1.0,0.016991504,1,0.034297425,0.020205371,1.697441,True,49
Gm28727,0.0,0.016291855,0,0.016627792,0.01933485,0.8599907,False,155
Myl12b,0.0,8.556622,0,34.407955,28.7982,1.1947954,False,9172
Myl12a,0.0,0.31694153,0,0.36625135,0.37490642,0.97691405,False,2442
Myom1,0.0,0.022988506,0,0.024061639,0.027607676,0.87155616,False,215
Lpin2,0.0,1.7455273,0,3.0162048,2.7078292,1.1138829,False,7089
Emilin2,0.0,0.0020989506,0,0.0022946743,0.0022589706,1.0158052,False,17
Smchd1,0.0,1.1512244,0,1.4208515,1.5926417,0.892135,False,6176
Gm4707,0.0,0.04777611,0,0.048496902,0.05806696,0.8351893,False,442
Ndc80,0.0,0.0014992504,0,0.0014971523,0.0015935529,0.9395058,False,15
Spdya,0.0,0.053373314,0,0.056327336,0.06493591,0.86742973,False,481
Wdr43,0.0,0.46506748,0,0.5432868,0.56569093,0.96039504,False,3382
Togaram2,0.0,0.008595702,0,0.008522668,0.009831529,0.866871,False,81
Clip4,0.0,0.81689155,0,1.0534332,1.0608112,0.993045,False,4944
Alk,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,4
Ypel5,0.0,1.8725637,0,2.5168452,2.9734316,0.8464446,False,7625
Lbh,0.0,0.12283858,0,0.17793196,0.14712407,1.2094008,False,904
Lclat1,0.0,0.68195903,0,0.8012788,0.8639288,0.92748255,False,4508
Galnt14,1.0,0.48735633,1,1.1724961,0.59526134,1.9697164,True,2384
Ehd3,1.0,1.790105,1,3.65506,2.799991,1.3053828,True,6954
Xdh,0.0,0.0019990006,0,0.002395044,0.002147249,1.1154011,False,11
Memo1,0.0,0.30594704,0,0.32192084,0.36127117,0.8910781,False,2488
Dpy30,0.0,2.1775112,0,2.9480948,3.6458328,0.8086204,False,8041
Spast,0.0,1.4258871,0,1.7775185,2.0816152,0.8539131,False,6941
Slc30a6,0.0,0.13213393,0,0.13827658,0.15765277,0.8770959,False,1176
Nlrc4,0.0,0.0063968017,0,0.006556438,0.007206055,0.90985125,False,61
Yipf4,0.0,2.57991,0,4.663271,4.6114016,1.0112481,False,8031
Birc6,0.0,2.7171414,0,4.234457,4.962682,0.85325986,False,8453
Gm26749,0.0,0.013193403,0,0.014020239,0.01547555,0.9059606,False,125
Ttc27,0.0,0.176012,0,0.1912278,0.20739664,0.92203903,False,1502
Ltbp1,0.0,0.021189405,0,0.02913913,0.025389638,1.147678,False,158
Rasgrp3,1.0,0.030084958,1,0.059770536,0.036350038,1.6443046,True,150
Fam98a,0.0,0.45707145,0,0.5148753,0.5551432,0.9274639,False,3381
Crim1,1.0,2.5826087,1,9.361153,4.618198,2.0270143,True,7040
Fez2,0.0,0.6185907,0,0.7309618,0.77422535,0.9441202,False,4148
Gm10093,0.0,0.0014992504,0,0.0014971523,0.0015935529,0.9395058,False,14
Vit,0.0,0.0077961017,0,0.008935616,0.008871089,1.0072739,False,68
Strn,0.0,0.9749125,0,1.2227812,1.3036633,0.9379579,False,5644
Heatr5b,0.0,0.20219891,0,0.21231024,0.23733863,0.8945456,False,1733
Gpatch11,0.0,0.93413293,0,1.1722904,1.239908,0.9454656,False,5488
Eif2ak2,0.0,0.012793603,0,0.01403063,0.014981591,0.9365247,False,98
Sult6b1,0.0,0.00049975014,0,0.0004995503,0.0005116268,0.97639596,False,3
Cebpzos,0.0,2.0022988,0,2.6932175,3.2536187,0.8277606,False,7830
Cebpz,0.0,1.0047976,0,1.290061,1.3509793,0.954908,False,5697
Ndufaf7,0.0,0.87976015,0,1.0696073,1.1556689,0.925531,False,5284
Prkd3,0.0,0.014292854,0,0.018888056,0.016841413,1.1215245,False,66
Qpct,0.0,0.44617692,0,0.6103825,0.54081887,1.1286265,False,2972
Cdc42ep3,1.0,1.0651674,1,2.7782397,1.4488245,1.9175819,True,5089
Gm17315,0.0,0.025387306,0,0.026744464,0.030566903,0.8749485,False,232
Rmdn2,0.0,0.08125937,0,0.08206079,0.09875689,0.8309374,False,744
Cyp1b1,0.0,0.0060969517,0,0.007859665,0.0068517923,1.1470962,False,51
Atl2,0.0,0.96541727,0,1.1251534,1.2887472,0.8730598,False,5679
Hnrnpll,0.0,1.8850574,0,3.186707,3.0000346,1.0622234,False,7435
Galm,0.0,0.020689655,0,0.021063298,0.024773458,0.8502365,False,196
Srsf7,0.0,3.1934032,0,5.2397804,6.2706594,0.83560276,False,8693
Ttc39d,0.0,0.0011994003,0,0.0011980815,0.0012649902,0.9471074,False,11
Gemin6,0.0,0.2829585,0,0.29567617,0.3330578,0.88776237,False,2343
Dhx57,0.0,0.6095952,0,0.69463,0.76165706,0.91199845,False,4194
Morn2,0.0,0.65847075,0,0.7431022,0.8304307,0.8948395,False,4473
Arhgef33,0.0,0.026386807,0,0.027092552,0.03180071,0.851948,False,250
Sos1,0.0,0.8888556,0,1.1010003,1.1697242,0.94124776,False,5337
Cdkl4,0.0,0.3970015,0,0.52909935,0.47671458,1.1098871,False,2829
Map4k3,0.0,1.0417792,0,1.2749437,1.4105012,0.90389407,False,5885
Tmem178,1.0,2.9212394,1,8.810869,5.506731,1.600018,True,7506
Thumpd2,0.0,0.069165416,0,0.07098536,0.08414921,0.84356534,False,635
Slc8a1,0.0,0.20209895,0,0.24103917,0.23722336,1.0160854,False,1634
Pkdcc,0.0,0.08125937,0,0.08346023,0.09875689,0.845108,False,737
Eml4,0.0,0.62398803,0,0.7522434,0.78178513,0.9622125,False,4167
Cox7a2l,0.0,8.64098,0,17.983246,29.262432,0.61455065,False,9252
Kcng3,0.0,0.020989506,0,0.02135068,0.025143176,0.849164,False,198
Mta3,0.0,0.2387806,0,0.25715244,0.2801556,0.91789156,False,1957
Haao,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,5
C430042M11Rik,0.0,0.009495253,0,0.009406033,0.010928922,0.86065507,False,93
Zfp36l2,1.0,0.18310845,1,0.3323216,0.21548589,1.5421966,True,1211
Thada,0.0,0.072463766,0,0.07281725,0.088149525,0.8260651,False,665
Plekhh2,0.0,0.028385807,0,0.03198105,0.034262583,0.93341035,False,248
Dync2li1,0.0,0.4175912,0,0.51992244,0.50346154,1.0326954,False,3012
Lrpprc,0.0,0.7044478,0,0.7647993,0.896294,0.8532906,False,4708
1110020A21Rik,0.0,0.03408296,0,0.0339242,0.041250758,0.8223898,False,326
Ppm1b,0.0,2.757821,0,4.0739903,5.069068,0.80369616,False,8486
Slc3a1,0.0,0.005397301,0,0.0053687072,0.006031049,0.890178,False,53
Prepl,0.0,0.71564215,0,0.94262314,0.9125157,1.0329939,False,4501
Camkmt,0.0,0.035482258,0,0.036625728,0.042964455,0.8524658,False,330
Srbd1,0.0,0.16521738,0,0.17531943,0.19504365,0.8988728,False,1418
Prkce,1.0,13.57991,1,77.48874,62.208405,1.2456315,True,9308
Epas1,1.0,0.03778111,1,0.14991191,0.045780294,3.2745948,True,133
Rhoq,0.0,0.16491754,0,0.1855144,0.1946989,0.95282716,False,1355
Pigf,0.0,0.5024488,0,0.5710906,0.6154374,0.9279426,False,3606
Cript,0.0,2.9172413,0,4.1878724,5.495831,0.76200897,False,8589
Socs5,0.0,1.5054473,0,1.9837018,2.232078,0.88872415,False,6996
Mcfd2,0.0,2.2214892,0,3.5219092,3.746876,0.9399588,False,7952
4833418N02Rik,0.0,0.011994003,0,0.011851331,0.014000127,0.846516,False,109
Ttc7,0.0,0.12553723,0,0.13857709,0.15020357,0.9225952,False,1080
Gm15978,0.0,0.0074962517,0,0.008240482,0.008513208,0.9679645,False,69
Stpg4,0.0,0.0026986506,0,0.002691637,0.002934228,0.91732377,False,26
Calm2,0.0,97.848076,0,2598.233,2481.1765,1.0471778,False,9358
Epcam,0.0,0.0033983008,0,0.003786931,0.003728289,1.015729,False,31
Msh2,0.0,0.39110446,0,0.42369136,0.469077,0.9032448,False,3012
Kcnk12,0.0,0.23608196,0,0.25493547,0.27697226,0.9204368,False,1968
Msh6,0.0,0.09255372,0,0.09459169,0.11208191,0.84395146,False,837
Fbxo11,0.0,2.3641179,0,3.5522308,4.0820017,0.87021786,False,8178
Gm26612,0.0,0.005597201,0,0.005966269,0.0062645306,0.9523889,False,54
Foxn2,0.0,0.13383308,0,0.15291858,0.15955894,0.958383,False,1098
Ppp1r21,0.0,1.1889056,0,1.4441192,1.6568639,0.87159795,False,6352
Ston1,0.0,0.0012993503,0,0.0012977917,0.0013742492,0.9443642,False,11
Gm10184,0.0,0.004297851,0,0.004279807,0.0047601336,0.8990939,False,42
Nrxn1,0.0,14.298051,0,69.290405,67.938354,1.0199012,False,9348
Gm10308,0.0,0.0074962517,0,0.0076407217,0.008513208,0.8975139,False,71
Adcyap1,1.0,0.28675663,1,1.0875945,0.33768854,3.220703,True,1411
Mettl4,0.0,0.08225887,0,0.082097255,0.099955104,0.82134134,False,769
Gm1976,0.0,0.6614693,0,0.84830034,0.8346902,1.0163056,False,4289
Gm26734,0.0,0.051874064,0,0.056585103,0.06310015,0.8967506,False,470
Gm20939,0.0,0.012593703,0,0.012636265,0.014735346,0.85754794,False,120
Gm28587,0.0,0.0014992504,0,0.0014971523,0.0015935529,0.9395058,False,14
Kdm5d,0.0,0.50864565,0,0.5618255,0.6237514,0.9007202,False,3669
Eif2s3y,0.0,1.4732634,0,1.776899,2.1707835,0.8185519,False,7021
Gm29650,0.0,0.055172414,0,0.05613203,0.0671334,0.8361268,False,511
Uty,0.0,0.37371314,0,0.39920896,0.44664392,0.8937969,False,2896
Ddx3y,0.0,1.8312844,0,2.9737313,2.8861353,1.0303506,False,7294
Gm47283,1.0,2.918141,1,7.26469,5.4982824,1.3212652,True,7996
Crem,0.0,0.8561719,0,1.2788916,1.1196401,1.1422346,False,4835
Gm6225,0.0,0.016791604,0,0.016711216,0.01995693,0.83736414,False,163
Cul2,0.0,1.0362818,0,1.2818702,1.4015749,0.9145928,False,5888
Bambi,0.0,0.04837581,0,0.057635557,0.05880458,0.98012024,False,417
Map3k8,0.0,0.025587207,0,0.026534354,0.030813703,0.8611219,False,210
Mtpap,0.0,0.47956023,0,0.49670833,0.5848888,0.8492354,False,3625
Jcad,0.0,1.8084958,0,3.424138,2.8383453,1.2063853,False,6922
Svil,1.0,0.03868066,1,0.062178187,0.046882704,1.3262501,True,262
Gm26682,0.0,0.012193903,0,0.012646176,0.014244564,0.8877896,False,111
Zfp438,0.0,0.04547726,0,0.04601238,0.055237696,0.8329888,False,421
Zeb1,1.0,0.5311344,1,0.8268244,0.65403646,1.2641871,True,3311
Arhgap12,0.0,0.3072464,0,0.36280733,0.36287823,0.9998047,False,2334
Kif5b,0.0,3.2629685,0,6.466326,6.47262,0.99902767,False,8603
Rpl27-ps3,0.0,0.30314842,0,0.31502908,0.35781404,0.8804268,False,2477
Epc1,0.0,0.85347325,0,1.0169125,1.1155553,0.9115751,False,5209
Gm28529,0.0,0.005397301,0,0.0057685473,0.006031049,0.95647496,False,51
Rab18,0.0,3.6683657,0,5.9755735,7.700044,0.7760441,False,8863
Mkx,1.0,0.32023987,1,0.47680444,0.37901264,1.2580172,True,2179
Armc4,0.0,0.0013993003,0,0.001397482,0.0014837629,0.94184995,False,14
Mpp7,0.0,0.036981508,0,0.04201488,0.044800695,0.9378175,False,328
Wac,0.0,3.1096451,0,5.4956737,6.0310493,0.9112301,False,8626
Fzd8,0.0,0.026286857,0,0.027797537,0.031677406,0.87751937,False,239
Gjd4,0.0,0.0019990006,0,0.001995204,0.002147249,0.92919075,False,18
Ccny,0.0,1.5617192,0,2.139458,2.3405712,0.9140752,False,7103
Colec12,0.0,0.0075962017,0,0.007939093,0.008632461,0.91967905,False,68
Thoc1,0.0,0.4347826,0,0.45748657,0.5258912,0.8699263,False,3314
Usp14,0.0,3.3806098,0,5.9986644,6.8200927,0.8795576,False,8749
Rock1,0.0,0.7262369,0,0.9059539,0.92793816,0.97630847,False,4570
Greb1l,0.0,0.12913543,0,0.154254,0.15427811,0.99984366,False,1075
Esco1,0.0,0.53553224,0,0.6256116,0.6599824,0.94792163,False,3762
Snrpd1,0.0,4.178011,0,6.975606,9.356839,0.74550885,False,8902
Abhd3,0.0,0.11474263,0,0.119179875,0.13773075,0.8653106,False,1004
4930563E18Rik,0.0,0.0007996002,0,0.0007990407,0.00083149207,0.96097213,False,8
Mib1,0.0,2.6811595,0,4.470102,4.869448,0.9179894,False,8367
Rbbp8,0.0,0.061269365,0,0.0667175,0.07454903,0.89494795,False,552
Gm6277,0.0,0.03638181,0,0.037260797,0.044066142,0.8455652,False,340
Cables1,0.0,0.11624188,0,0.12233213,0.13948184,0.877047,False,1000
Tmem241,0.0,0.104547724,0,0.10742134,0.125928,0.8530377,False,941
Riok3,0.0,0.8569715,0,1.0326196,1.1208518,0.92128116,False,5190
3110002H16Rik,0.0,0.1878061,0,0.20412958,0.22084215,0.92432344,False,1570
Npc1,0.0,0.4621689,0,0.5474741,0.5618639,0.9743892,False,3289
Gm15956,0.0,0.03608196,0,0.036982648,0.0436989,0.84630615,False,338
Ankrd29,0.0,0.29315343,0,0.34897852,0.3455162,1.0100206,False,2265
Lama3,0.0,0.004597701,0,0.00497686,0.005105205,0.97485995,False,40
Ttc39c,0.0,0.22708645,0,0.24850656,0.26638925,0.9328701,False,1885
Cabyr,0.0,0.0027986006,0,0.0027910476,0.0030473438,0.91589516,False,27
Osbpl1a,0.0,6.9130435,0,22.369287,20.421389,1.0953852,False,9182
Impact,0.0,10.50035,0,44.847588,40.338066,1.1117932,False,9284
Hrh4,0.0,0.0016991504,0,0.0016964328,0.0018140359,0.9351705,False,17
Zfp521,0.0,0.0075962017,0,0.0077391732,0.008632461,0.89651996,False,59
Ss18,0.0,0.20529735,0,0.21234699,0.240919,0.8814041,False,1727
Psma8,0.0,0.00029985007,0,0.00029979012,0.00030216397,0.99214387,False,3
Taf4b,0.0,0.094752625,0,0.103176184,0.114632025,0.9000642,False,845
Kctd1,1.0,1.6353823,1,4.080755,2.4852135,1.6420139,True,5935
Aqp4,1.0,0.012393803,1,0.030634062,0.0144896535,2.1142027,True,59
Chst9,0.0,0.019990005,0,0.023590764,0.023910629,0.9866225,False,177
Gm10036,0.0,0.016691655,0,0.016814524,0.019832619,0.8478217,False,156
Cdh2,0.0,3.9304347,0,9.396799,8.536176,1.1008208,False,8668
Gm15485,0.0,0.0010994503,0,0.0010983513,0.0011560223,0.9501125,False,11
Gm15328,0.0,0.06546727,0,0.0689843,0.07965526,0.8660357,False,597
Dsc3,0.0,0.00059970014,0,0.00059940043,0.0006176261,0.97049075,False,5
Dsc2,0.0,0.03778111,0,0.040155813,0.045780294,0.8771419,False,354
Dsg2,0.0,0.07476262,0,0.08097537,0.090931475,0.8905098,False,670
Gm10269,0.0,0.056171913,0,0.05881961,0.06835131,0.8605484,False,515
B4galt6,0.0,4.4007998,0,9.564054,10.121379,0.94493586,False,9007
Trappc8,0.0,0.7172414,0,0.7879924,0.9148392,0.86134523,False,4736
Rnf125,0.0,0.0063968017,0,0.007955878,0.007206055,1.1040546,False,42
Rnf138,0.0,0.45887056,0,0.47804132,0.55751383,0.8574519,False,3463
Garem1,0.0,0.36911544,0,0.44200885,0.44074172,1.0028751,False,2774
Klhl14,0.0,0.0031984008,0,0.00418809,0.0035007624,1.1963365,False,26
4930426D05Rik,0.0,0.0028985508,0,0.0032902781,0.0031605363,1.0410506,False,26
Asxl3,0.0,0.35132435,0,0.42743853,0.41804734,1.0224644,False,2624
Nol4,1.0,3.856072,1,10.591038,8.295654,1.2766972,True,8642
Dtna,0.0,3.0249875,0,6.128924,5.792903,1.0580056,False,8314
Gm15972,0.0,0.004197901,0,0.0041806963,0.004645211,0.90000135,False,40
Mapre2,0.0,4.252274,0,9.889171,9.608952,1.0291623,False,8961
Zfp397,0.0,0.78530735,0,0.9297121,1.0142621,0.916639,False,4929
Zfp35,0.0,0.2383808,0,0.25254515,0.27968374,0.902967,False,2013
Zfp24,0.0,0.5624188,0,0.6453688,0.69653183,0.926546,False,3919
Ino80c,0.0,0.31204396,0,0.35083953,0.3688223,0.95124274,False,2481
Galnt1,0.0,1.145827,0,1.4064612,1.5835086,0.88819295,False,6183
2700062C07Rik,0.0,0.4443778,0,0.4610452,0.53845835,0.85623187,False,3407
Rprd1a,0.0,2.5369315,0,4.9637747,4.503756,1.1021411,False,8061
Slc39a6,0.0,1.0434783,0,1.6137632,1.4132663,1.1418678,False,5440
Elp2,0.0,0.5594203,0,0.6091488,0.6924375,0.87971663,False,4015
