"group","target","Metric","Value"
"original","DMS","Prec.",0.3617
"original","DMS","Prec.",0.3364
"original","DMS","Prec.",0.2871
"original","DMS","Prec.",0.3471
"original","DMS","Prec.",0.3039
"original","DMS","Prec.",0.3025
"original","DMS","Prec.",0.3089
"original","DMS","Prec.",0.3333
"original","DMS","Prec.",0.2645
"original","DMS","Prec.",0.2229
"original","DMS","Prec.",0.2951
"original","DMS","Prec.",0.2828
"original","DMS","Prec.",0.2569
"original","DMS","Prec.",0.1667
"original","DMS","Prec.",0.3191
"original","DMS","Prec.",0.3028
"original","DMS","Prec.",0.3394
"original","DMS","Prec.",0.2883
"original","DMS","Prec.",0.3604
"original","DMS","Prec.",0.3051
"original","DMS","Prec.",0.3186
"original","DMS","Prec.",0.2897
"original","DMS","Prec.",0.2909
"original","DMS","Prec.",0.35
"original","DMS","Prec.",0.2198
"original","DMS","Prec.",0.2609
"original","DMS","Prec.",0.254
"original","DMS","Prec.",0.3462
"original","DMS","Prec.",0.3173
"original","DMS","Prec.",0.2982
"original","DMS","Prec.",0.2755
"original","DMS","Prec.",0.292
"original","DMS","Prec.",0.2768
"original","DMS","Prec.",0.3007
"original","DMS","Prec.",0.3036
"original","DMS","Prec.",0.288
"original","DMS","Prec.",0.2609
"original","DMS","Prec.",0.297
"original","DMS","Prec.",0.3689
"original","DMS","Prec.",0.2756
"original","DMS","Prec.",0.2727
"original","DMS","Prec.",0.3491
"original","DMS","Prec.",0.264
"original","DMS","Prec.",0.3496
"original","DMS","Prec.",0.2957
"original","DMS","Prec.",0.2973
"original","DMS","Prec.",0.2847
"original","DMS","Prec.",0.2632
"original","DMS","Prec.",0.3592
"original","DMS","Prec.",0.2164
"original","DMS","Prec.",0.24
"original","DMS","Prec.",0.3043
"original","DMS","Prec.",0.3077
"original","DMS","Prec.",0.3302
"original","DMS","Prec.",0.2483
"original","DMS","Prec.",0.2857
"original","DMS","Prec.",0.3426
"original","DMS","Prec.",0.3297
"original","DMS","Prec.",0.2696
"original","DMS","Prec.",0.3558
"original","DMS","Prec.",0.2621
"original","DMS","Prec.",0.3162
"original","DMS","Prec.",0.3217
"original","DMS","Prec.",0.2893
"original","DMS","Prec.",0.3175
"original","DMS","Prec.",0.3396
"original","DMS","Prec.",0.2743
"original","DMS","Prec.",0.2566
"original","DMS","Prec.",0.3063
"original","DMS","Prec.",0.2735
"original","DMS","Prec.",0.303
"original","DMS","Prec.",0.2524
"original","DMS","Prec.",0.2941
"original","DMS","Prec.",0.3333
"original","DMS","Prec.",0.3222
"original","DMS","Prec.",0.3784
"original","DMS","Prec.",0.268
"original","DMS","Prec.",0.3516
"original","DMS","Prec.",0.301
"original","DMS","Prec.",0.3298
"original","DMS","Prec.",0.2951
"original","DMS","Prec.",0.3429
"original","DMS","Prec.",0.3386
"original","DMS","Prec.",0.2585
"original","DMS","Prec.",0.331
"original","DMS","Prec.",0.2913
"original","DMS","Prec.",0.2857
"original","DMS","Prec.",0.25
"original","DMS","Prec.",0.3217
"original","DMS","Prec.",0.3009
"original","DMS","Prec.",0.3009
"original","DMS","Prec.",0.3431
"original","DMS","Prec.",0.2286
"original","DMS","Prec.",0.3654
"swap","LH","Prec.",0.0406
"swap","LH","Prec.",0.0502
"swap","LH","Prec.",0.0492
"swap","LH","Prec.",0.0447
"swap","LH","Prec.",0.0393
"swap","LH","Prec.",0.0437
"swap","LH","Prec.",0.0594
"swap","LH","Prec.",0.0566
"swap","LH","Prec.",0.0535
"swap","LH","Prec.",0.0316
"swap","LH","Prec.",0.0403
"swap","LH","Prec.",0.0368
"swap","LH","Prec.",0.0376
"swap","LH","Prec.",0.0667
"swap","LH","Prec.",0.0339
"swap","LH","Prec.",0.0255
"swap","LH","Prec.",0.0345
"swap","LH","Prec.",0.0353
"swap","LH","Prec.",0.0445
"swap","LH","Prec.",0.0524
"swap","LH","Prec.",0.0305
"swap","LH","Prec.",0.0548
"swap","LH","Prec.",0.0351
"swap","LH","Prec.",0.0714
"swap","LH","Prec.",0.0444
"swap","LH","Prec.",0.0448
"swap","LH","Prec.",0.0423
"swap","LH","Prec.",0.0489
"swap","LH","Prec.",0.038
"swap","LH","Prec.",0.0489
"swap","LH","Prec.",0.0505
"swap","LH","Prec.",0.0423
"swap","LH","Prec.",0.0403
"swap","LH","Prec.",0.0548
"swap","LH","Prec.",0.0537
"swap","LH","Prec.",0.0529
"swap","LH","Prec.",0.0478
"swap","LH","Prec.",0.0377
"swap","LH","Prec.",0.0419
"swap","LH","Prec.",0.0341
"swap","LH","Prec.",0.0433
"swap","LH","Prec.",0.0379
"swap","LH","Prec.",0.051
"swap","LH","Prec.",0.0512
"swap","LH","Prec.",0.0458
"swap","LH","Prec.",0.0304
"swap","LH","Prec.",0.0417
"swap","LH","Prec.",0.0374
"swap","LH","Prec.",0.0366
"swap","LH","Prec.",0.0417
"swap","LH","Prec.",0.0556
"swap","LH","Prec.",0.0471
"swap","LH","Prec.",0.045
"swap","LH","Prec.",0.0469
"swap","LH","Prec.",0.0394
"swap","LH","Prec.",0.0279
"swap","LH","Prec.",0.0476
"swap","LH","Prec.",0.0433
"swap","LH","Prec.",0.0226
"swap","LH","Prec.",0.0549
"swap","LH","Prec.",0.0637
"swap","LH","Prec.",0.0498
"swap","LH","Prec.",0.0405
"swap","LH","Prec.",0.0381
"swap","LH","Prec.",0.0338
"swap","LH","Prec.",0.0423
"swap","LH","Prec.",0.0444
"swap","LH","Prec.",0.0484
"swap","LH","Prec.",0.0471
"swap","LH","Prec.",0.0396
"swap","LH","Prec.",0.025
"swap","LH","Prec.",0.0314
"swap","LH","Prec.",0.0254
"swap","LH","Prec.",0.0407
"swap","LH","Prec.",0.0474
"swap","LH","Prec.",0.0259
"swap","LH","Prec.",0.0378
"swap","LH","Prec.",0.0276
"swap","LH","Prec.",0.0303
"swap","LH","Prec.",0.0413
"swap","LH","Prec.",0.0165
"swap","LH","Prec.",0.0492
"swap","LH","Prec.",0.0335
"swap","LH","Prec.",0.0412
"swap","LH","Prec.",0.0237
"swap","LH","Prec.",0.0431
"swap","LH","Prec.",0.0514
"swap","LH","Prec.",0.0368
"swap","LH","Prec.",0.0448
"swap","LH","Prec.",0.0335
"swap","LH","Prec.",0.0407
"swap","LH","Prec.",0.0317
"swap","LH","Prec.",0.0242
"swap","LH","Prec.",0.0431
"swap","LH","Prec.",0.0571
"swap","LH","Prec.",0.0449
"swap","LH","Prec.",0.0568
"swap","LH","Prec.",0.0526
"swap","LH","Prec.",0.046
"swap","LH","Prec.",0.0556
"original","LH","Prec.",0.0645
"original","LH","Prec.",0.0714
"original","LH","Prec.",0.0651
"original","LH","Prec.",0.0584
"original","LH","Prec.",0.0815
"original","LH","Prec.",0.0688
"original","LH","Prec.",0.0774
"original","LH","Prec.",0.0662
"original","LH","Prec.",0.0741
"original","LH","Prec.",0.0614
"original","LH","Prec.",0.0543
"original","LH","Prec.",0.0709
"original","LH","Prec.",0.0506
"original","LH","Prec.",0.0698
"original","LH","Prec.",0.0452
"original","LH","Prec.",0.0469
"original","LH","Prec.",0.0556
"original","LH","Prec.",0.0493
"original","LH","Prec.",0.0733
"original","LH","Prec.",0.062
"original","LH","Prec.",0.0362
"original","LH","Prec.",0.066
"original","LH","Prec.",0.0513
"original","LH","Prec.",0.0584
"original","LH","Prec.",0.05
"original","LH","Prec.",0.0536
"original","LH","Prec.",0.0409
"original","LH","Prec.",0.0604
"original","LH","Prec.",0.0621
"original","LH","Prec.",0.0675
"original","LH","Prec.",0.06
"original","LH","Prec.",0.0633
"original","LH","Prec.",0.0645
"original","LH","Prec.",0.0787
"original","LH","Prec.",0.0736
"original","LH","Prec.",0.0486
"original","LH","Prec.",0.0625
"original","LH","Prec.",0.0595
"original","LH","Prec.",0.0763
"original","LH","Prec.",0.0647
"original","LH","Prec.",0.0677
"original","LH","Prec.",0.0738
"original","LH","Prec.",0.0778
"original","LH","Prec.",0.0743
"original","LH","Prec.",0.0615
"original","LH","Prec.",0.075
"original","LH","Prec.",0.08
"original","LH","Prec.",0.0621
"original","LH","Prec.",0.0688
"original","LH","Prec.",0.0497
"original","LH","Prec.",0.0845
"original","LH","Prec.",0.0596
"original","LH","Prec.",0.0698
"original","LH","Prec.",0.0599
"original","LH","Prec.",0.0533
"original","LH","Prec.",0.0551
"original","LH","Prec.",0.0632
"original","LH","Prec.",0.0723
"original","LH","Prec.",0.0625
"original","LH","Prec.",0.069
"original","LH","Prec.",0.0632
"original","LH","Prec.",0.0654
"original","LH","Prec.",0.0637
"original","LH","Prec.",0.058
"original","LH","Prec.",0.0585
"original","LH","Prec.",0.0504
"original","LH","Prec.",0.0497
"original","LH","Prec.",0.0736
"original","LH","Prec.",0.0662
"original","LH","Prec.",0.0759
"original","LH","Prec.",0.069
"original","LH","Prec.",0.0741
"original","LH","Prec.",0.0543
"original","LH","Prec.",0.069
"original","LH","Prec.",0.0618
"original","LH","Prec.",0.0559
"original","LH","Prec.",0.0567
"original","LH","Prec.",0.0596
"original","LH","Prec.",0.0538
"original","LH","Prec.",0.0769
"original","LH","Prec.",0.0376
"original","LH","Prec.",0.0392
"original","LH","Prec.",0.0578
"original","LH","Prec.",0.0645
"original","LH","Prec.",0.0556
"original","LH","Prec.",0.0562
"original","LH","Prec.",0.0588
"original","LH","Prec.",0.0629
"original","LH","Prec.",0.0446
"original","LH","Prec.",0.0652
"original","LH","Prec.",0.06
"original","LH","Prec.",0.0734
"original","LH","Prec.",0.048
"original","LH","Prec.",0.0636
"original","LH","Prec.",0.0724
"original","LH","Prec.",0.0663
"original","LH","Prec.",0.0819
"original","LH","Prec.",0.051
"original","LH","Prec.",0.0672
"original","LH","Prec.",0.0449
"swap","MD","Prec.",0.0595
"swap","MD","Prec.",0.0718
"swap","MD","Prec.",0.0965
"swap","MD","Prec.",0.0751
"swap","MD","Prec.",0.056
"swap","MD","Prec.",0.062
"swap","MD","Prec.",0.0636
"swap","MD","Prec.",0.0816
"swap","MD","Prec.",0.0683
"swap","MD","Prec.",0.0692
"swap","MD","Prec.",0.0664
"swap","MD","Prec.",0.0622
"swap","MD","Prec.",0.0591
"swap","MD","Prec.",0.0749
"swap","MD","Prec.",0.0702
"swap","MD","Prec.",0.0739
"swap","MD","Prec.",0.09
"swap","MD","Prec.",0.0736
"swap","MD","Prec.",0.0636
"swap","MD","Prec.",0.0791
"swap","MD","Prec.",0.0625
"swap","MD","Prec.",0.0691
"swap","MD","Prec.",0.0723
"swap","MD","Prec.",0.0794
"swap","MD","Prec.",0.062
"swap","MD","Prec.",0.0533
"swap","MD","Prec.",0.0372
"swap","MD","Prec.",0.0606
"swap","MD","Prec.",0.0595
"swap","MD","Prec.",0.068
"swap","MD","Prec.",0.0742
"swap","MD","Prec.",0.0763
"swap","MD","Prec.",0.0755
"swap","MD","Prec.",0.0743
"swap","MD","Prec.",0.0664
"swap","MD","Prec.",0.0619
"swap","MD","Prec.",0.0684
"swap","MD","Prec.",0.0575
"swap","MD","Prec.",0.0727
"swap","MD","Prec.",0.0588
"swap","MD","Prec.",0.0784
"swap","MD","Prec.",0.0581
"swap","MD","Prec.",0.0795
"swap","MD","Prec.",0.0702
"swap","MD","Prec.",0.0602
"swap","MD","Prec.",0.0663
"swap","MD","Prec.",0.0766
"swap","MD","Prec.",0.0595
"swap","MD","Prec.",0.0764
"swap","MD","Prec.",0.0938
"swap","MD","Prec.",0.0711
"swap","MD","Prec.",0.0692
"swap","MD","Prec.",0.0796
"swap","MD","Prec.",0.0741
"swap","MD","Prec.",0.0752
"swap","MD","Prec.",0.0426
"swap","MD","Prec.",0.0943
"swap","MD","Prec.",0.0779
"swap","MD","Prec.",0.0594
"swap","MD","Prec.",0.0533
"swap","MD","Prec.",0.0488
"swap","MD","Prec.",0.061
"swap","MD","Prec.",0.0583
"swap","MD","Prec.",0.0795
"swap","MD","Prec.",0.0671
"swap","MD","Prec.",0.076
"swap","MD","Prec.",0.0649
"swap","MD","Prec.",0.0611
"swap","MD","Prec.",0.0595
"swap","MD","Prec.",0.0583
"swap","MD","Prec.",0.0423
"swap","MD","Prec.",0.0787
"swap","MD","Prec.",0.086
"swap","MD","Prec.",0.0725
"swap","MD","Prec.",0.0568
"swap","MD","Prec.",0.1111
"swap","MD","Prec.",0.0795
"swap","MD","Prec.",0.0678
"swap","MD","Prec.",0.0639
"swap","MD","Prec.",0.0823
"swap","MD","Prec.",0.0711
"swap","MD","Prec.",0.0675
"swap","MD","Prec.",0.0722
"swap","MD","Prec.",0.0521
"swap","MD","Prec.",0.062
"swap","MD","Prec.",0.0733
"swap","MD","Prec.",0.0851
"swap","MD","Prec.",0
"swap","MD","Prec.",0.072
"swap","MD","Prec.",0.0717
"swap","MD","Prec.",0.0518
"swap","MD","Prec.",0.057
"swap","MD","Prec.",0.0444
"swap","MD","Prec.",0.065
"swap","MD","Prec.",0.0732
"swap","MD","Prec.",0.067
"swap","MD","Prec.",0.1159
"swap","MD","Prec.",0.0682
"swap","MD","Prec.",0.0625
"swap","MD","Prec.",0.0805
"original","MD","Prec.",0.1119
"original","MD","Prec.",0.0802
"original","MD","Prec.",0.1351
"original","MD","Prec.",0.1
"original","MD","Prec.",0.1034
"original","MD","Prec.",0.0782
"original","MD","Prec.",0.125
"original","MD","Prec.",0.125
"original","MD","Prec.",0.1092
"original","MD","Prec.",0.1039
"original","MD","Prec.",0.1208
"original","MD","Prec.",0.1227
"original","MD","Prec.",0.0976
"original","MD","Prec.",0.1161
"original","MD","Prec.",0.0784
"original","MD","Prec.",0.1266
"original","MD","Prec.",0.1301
"original","MD","Prec.",0.1242
"original","MD","Prec.",0.1096
"original","MD","Prec.",0.1111
"original","MD","Prec.",0.1023
"original","MD","Prec.",0.1282
"original","MD","Prec.",0.1139
"original","MD","Prec.",0.1149
"original","MD","Prec.",0.1269
"original","MD","Prec.",0.1176
"original","MD","Prec.",0.0632
"original","MD","Prec.",0.1224
"original","MD","Prec.",0.0956
"original","MD","Prec.",0.0829
"original","MD","Prec.",0.1087
"original","MD","Prec.",0.1265
"original","MD","Prec.",0.0986
"original","MD","Prec.",0.1156
"original","MD","Prec.",0.122
"original","MD","Prec.",0.1078
"original","MD","Prec.",0.1006
"original","MD","Prec.",0.0743
"original","MD","Prec.",0.1032
"original","MD","Prec.",0.1124
"original","MD","Prec.",0.1181
"original","MD","Prec.",0.0903
"original","MD","Prec.",0.1
"original","MD","Prec.",0.1111
"original","MD","Prec.",0.1018
"original","MD","Prec.",0.1053
"original","MD","Prec.",0.0935
"original","MD","Prec.",0.1088
"original","MD","Prec.",0.125
"original","MD","Prec.",0.1059
"original","MD","Prec.",0.1008
"original","MD","Prec.",0.0859
"original","MD","Prec.",0.1373
"original","MD","Prec.",0.1111
"original","MD","Prec.",0.0859
"original","MD","Prec.",0.0904
"original","MD","Prec.",0.1258
"original","MD","Prec.",0.1265
"original","MD","Prec.",0.085
"original","MD","Prec.",0.1
"original","MD","Prec.",0.1366
"original","MD","Prec.",0.1125
"original","MD","Prec.",0.125
"original","MD","Prec.",0.1105
"original","MD","Prec.",0.0973
"original","MD","Prec.",0.1043
"original","MD","Prec.",0.1125
"original","MD","Prec.",0.0806
"original","MD","Prec.",0.0878
"original","MD","Prec.",0.1119
"original","MD","Prec.",0.0988
"original","MD","Prec.",0.1456
"original","MD","Prec.",0.1242
"original","MD","Prec.",0.0759
"original","MD","Prec.",0.0904
"original","MD","Prec.",0.1098
"original","MD","Prec.",0.0939
"original","MD","Prec.",0.1284
"original","MD","Prec.",0.1139
"original","MD","Prec.",0.113
"original","MD","Prec.",0.0872
"original","MD","Prec.",0.0888
"original","MD","Prec.",0.1074
"original","MD","Prec.",0.0838
"original","MD","Prec.",0.1111
"original","MD","Prec.",0.1056
"original","MD","Prec.",0.1169
"original","MD","Prec.",0.1006
"original","MD","Prec.",0.092
"original","MD","Prec.",0.0994
"original","MD","Prec.",0.1096
"original","MD","Prec.",0.0845
"original","MD","Prec.",0.0922
"original","MD","Prec.",0.0979
"original","MD","Prec.",0.1065
"original","MD","Prec.",0.1111
"original","MD","Prec.",0.1195
"original","MD","Prec.",0.1124
"original","MD","Prec.",0.0972
"original","MD","Prec.",0.1007
"swap","BLA","Prec.",0.0204
"swap","BLA","Prec.",0.0219
"swap","BLA","Prec.",0
"swap","BLA","Prec.",0.0123
"swap","BLA","Prec.",0.0223
"swap","BLA","Prec.",0.0087
"swap","BLA","Prec.",0.0165
"swap","BLA","Prec.",0.0172
"swap","BLA","Prec.",0.0127
"swap","BLA","Prec.",0.0203
"swap","BLA","Prec.",0.0118
"swap","BLA","Prec.",0.0081
"swap","BLA","Prec.",0.0067
"swap","BLA","Prec.",0.0072
"swap","BLA","Prec.",0.0255
"swap","BLA","Prec.",0.0175
"swap","BLA","Prec.",0.0173
"swap","BLA","Prec.",0.0261
"swap","BLA","Prec.",0.0238
"swap","BLA","Prec.",0.0123
"swap","BLA","Prec.",0.0086
"swap","BLA","Prec.",0.0225
"swap","BLA","Prec.",0.0303
"swap","BLA","Prec.",0.0065
"swap","BLA","Prec.",0.02
"swap","BLA","Prec.",0.0208
"swap","BLA","Prec.",0.0099
"swap","BLA","Prec.",0.0139
"swap","BLA","Prec.",0.0266
"swap","BLA","Prec.",0.0221
"swap","BLA","Prec.",0.024
"swap","BLA","Prec.",0.0152
"swap","BLA","Prec.",0.0235
"swap","BLA","Prec.",0.0189
"swap","BLA","Prec.",0.0294
"swap","BLA","Prec.",0.0291
"swap","BLA","Prec.",0.0208
"swap","BLA","Prec.",0.0234
"swap","BLA","Prec.",0.0222
"swap","BLA","Prec.",0.0235
"swap","BLA","Prec.",0.0248
"swap","BLA","Prec.",0.0144
"swap","BLA","Prec.",0.0063
"swap","BLA","Prec.",0.0182
"swap","BLA","Prec.",0.0266
"swap","BLA","Prec.",0.0251
"swap","BLA","Prec.",0.028
"swap","BLA","Prec.",0.0202
"swap","BLA","Prec.",0.0177
"swap","BLA","Prec.",0.0168
"swap","BLA","Prec.",0.0067
"swap","BLA","Prec.",0.0303
"swap","BLA","Prec.",0.0267
"swap","BLA","Prec.",0.0166
"swap","BLA","Prec.",0.0211
"swap","BLA","Prec.",0.025
"swap","BLA","Prec.",0.0207
"swap","BLA","Prec.",0.0357
"swap","BLA","Prec.",0.0167
"swap","BLA","Prec.",0.0297
"swap","BLA","Prec.",0.015
"swap","BLA","Prec.",0.0272
"swap","BLA","Prec.",0.0147
"swap","BLA","Prec.",0
"swap","BLA","Prec.",0.0244
"swap","BLA","Prec.",0.0278
"swap","BLA","Prec.",0.0154
"swap","BLA","Prec.",0.0074
"swap","BLA","Prec.",0.025
"swap","BLA","Prec.",0.0231
"swap","BLA","Prec.",0.0123
"swap","BLA","Prec.",0.0301
"swap","BLA","Prec.",0.0259
"swap","BLA","Prec.",0.0317
"swap","BLA","Prec.",0.0206
"swap","BLA","Prec.",0.0213
"swap","BLA","Prec.",0.0159
"swap","BLA","Prec.",0
"swap","BLA","Prec.",0.0351
"swap","BLA","Prec.",0.0294
"swap","BLA","Prec.",0.0204
"swap","BLA","Prec.",0.0395
"swap","BLA","Prec.",0.0207
"swap","BLA","Prec.",0.011
"swap","BLA","Prec.",0.0196
"swap","BLA","Prec.",0.0306
"swap","BLA","Prec.",0.029
"swap","BLA","Prec.",0.0101
"swap","BLA","Prec.",0.0222
"swap","BLA","Prec.",0.0189
"swap","BLA","Prec.",0.0171
"swap","BLA","Prec.",0.0211
"swap","BLA","Prec.",0.0206
"swap","BLA","Prec.",0.0154
"swap","BLA","Prec.",0.0233
"swap","BLA","Prec.",0.0187
"swap","BLA","Prec.",0.0255
"swap","BLA","Prec.",0.0169
"swap","BLA","Prec.",0.0147
"swap","BLA","Prec.",0.0241
"original","BLA","Prec.",0.0213
"original","BLA","Prec.",0.0706
"original","BLA","Prec.",0.0667
"original","BLA","Prec.",0
"original","BLA","Prec.",0.0286
"original","BLA","Prec.",0.0377
"original","BLA","Prec.",0.039
"original","BLA","Prec.",0.0427
"original","BLA","Prec.",0.0833
"original","BLA","Prec.",0.0455
"original","BLA","Prec.",0.0476
"original","BLA","Prec.",0
"original","BLA","Prec.",0.0222
"original","BLA","Prec.",0.0444
"original","BLA","Prec.",0.0541
"original","BLA","Prec.",0.0439
"original","BLA","Prec.",0.0597
"original","BLA","Prec.",0.0294
"original","BLA","Prec.",0.0333
"original","BLA","Prec.",0.0417
"original","BLA","Prec.",0.038
"original","BLA","Prec.",0.025
"original","BLA","Prec.",0.0714
"original","BLA","Prec.",0.0119
"original","BLA","Prec.",0.0361
"original","BLA","Prec.",0.0236
"original","BLA","Prec.",0.0492
"original","BLA","Prec.",0.0155
"original","BLA","Prec.",0.0323
"original","BLA","Prec.",0.0625
"original","BLA","Prec.",0.0476
"original","BLA","Prec.",0.033
"original","BLA","Prec.",0.0093
"original","BLA","Prec.",0.0297
"original","BLA","Prec.",0.0331
"original","BLA","Prec.",0.0506
"original","BLA","Prec.",0.015
"original","BLA","Prec.",0.0444
"original","BLA","Prec.",0.0463
"original","BLA","Prec.",0.0311
"original","BLA","Prec.",0.0476
"original","BLA","Prec.",0.0208
"original","BLA","Prec.",0.0247
"original","BLA","Prec.",0.0448
"original","BLA","Prec.",0.0153
"original","BLA","Prec.",0.0413
"original","BLA","Prec.",0.0461
"original","BLA","Prec.",0.036
"original","BLA","Prec.",0.0156
"original","BLA","Prec.",0.0359
"original","BLA","Prec.",0.0417
"original","BLA","Prec.",0.0725
"original","BLA","Prec.",0.0282
"original","BLA","Prec.",0.0515
"original","BLA","Prec.",0.0727
"original","BLA","Prec.",0.0373
"original","BLA","Prec.",0.026
"original","BLA","Prec.",0.0215
"original","BLA","Prec.",0
"original","BLA","Prec.",0.05
"original","BLA","Prec.",0.0758
"original","BLA","Prec.",0.0565
"original","BLA","Prec.",0.0131
"original","BLA","Prec.",0.0431
"original","BLA","Prec.",0.0533
"original","BLA","Prec.",0.0469
"original","BLA","Prec.",0.0181
"original","BLA","Prec.",0.0217
"original","BLA","Prec.",0.0116
"original","BLA","Prec.",0.0303
"original","BLA","Prec.",0.0234
"original","BLA","Prec.",0.0676
"original","BLA","Prec.",0
"original","BLA","Prec.",0.05
"original","BLA","Prec.",0.0357
"original","BLA","Prec.",0
"original","BLA","Prec.",0.0877
"original","BLA","Prec.",0.0429
"original","BLA","Prec.",0.0467
"original","BLA","Prec.",0.0337
"original","BLA","Prec.",0.037
"original","BLA","Prec.",0.0503
"original","BLA","Prec.",0.0331
"original","BLA","Prec.",0.0294
"original","BLA","Prec.",0.0488
"original","BLA","Prec.",0.0952
"original","BLA","Prec.",0.0552
"original","BLA","Prec.",0.0382
"original","BLA","Prec.",0.0417
"original","BLA","Prec.",0.0353
"original","BLA","Prec.",0.037
"original","BLA","Prec.",0.0455
"original","BLA","Prec.",0.0355
"original","BLA","Prec.",0.0413
"original","BLA","Prec.",0.0246
"original","BLA","Prec.",0.0385
"original","BLA","Prec.",0
"original","BLA","Prec.",0.0355
"original","BLA","Prec.",0.0204
"original","BLA","Prec.",0.0132
"swap","AI","F1",0.2192
"swap","AI","F1",0.2007
"swap","AI","F1",0.1708
"swap","AI","F1",0.1826
"swap","AI","F1",0.188
"swap","AI","F1",0.2341
"swap","AI","F1",0.1635
"swap","AI","F1",0.1744
"swap","AI","F1",0.1706
"swap","AI","F1",0.2101
"swap","AI","F1",0.1748
"swap","AI","F1",0.1762
"swap","AI","F1",0.2075
"swap","AI","F1",0.1556
"swap","AI","F1",0.1944
"swap","AI","F1",0.1423
"swap","AI","F1",0.173
"swap","AI","F1",0.152
"swap","AI","F1",0.1895
"swap","AI","F1",0.176
"swap","AI","F1",0.1699
"swap","AI","F1",0.0964
"swap","AI","F1",0.1873
"swap","AI","F1",0.1844
"swap","AI","F1",0.1795
"swap","AI","F1",0.1176
"swap","AI","F1",0.1825
"swap","AI","F1",0.1765
"swap","AI","F1",0.1882
"swap","AI","F1",0.1688
"swap","AI","F1",0.2024
"swap","AI","F1",0.1538
"swap","AI","F1",0.1677
"swap","AI","F1",0.1898
"swap","AI","F1",0.1553
"swap","AI","F1",0.2013
"swap","AI","F1",0.1622
"swap","AI","F1",0.1938
"swap","AI","F1",0.1667
"swap","AI","F1",0.1748
"swap","AI","F1",0.2304
"swap","AI","F1",0.2176
"swap","AI","F1",0.1587
"swap","AI","F1",0.1495
"swap","AI","F1",0.1769
"swap","AI","F1",0.2091
"swap","AI","F1",0.1872
"swap","AI","F1",0.1825
"swap","AI","F1",0.1986
"swap","AI","F1",0.1729
"swap","AI","F1",0.1957
"swap","AI","F1",0.127
"swap","AI","F1",0.2048
"swap","AI","F1",0.2116
"swap","AI","F1",0.1744
"swap","AI","F1",0.192
"swap","AI","F1",0.1546
"swap","AI","F1",0.1556
"swap","AI","F1",0.1475
"swap","AI","F1",0.1459
"swap","AI","F1",0.1826
"swap","AI","F1",0.2088
"swap","AI","F1",0.1735
"swap","AI","F1",0.1818
"swap","AI","F1",0.16
"swap","AI","F1",0.1818
"swap","AI","F1",0.1623
"swap","AI","F1",0.1226
"swap","AI","F1",0.1818
"swap","AI","F1",0.1762
"swap","AI","F1",0.1919
"swap","AI","F1",0.1961
"swap","AI","F1",0.1186
"swap","AI","F1",0.1333
"swap","AI","F1",0.2197
"swap","AI","F1",0.1587
"swap","AI","F1",0.1913
"swap","AI","F1",0.1928
"swap","AI","F1",0.0267
"swap","AI","F1",0.1709
"swap","AI","F1",0.1686
"swap","AI","F1",0.1758
"swap","AI","F1",0.1146
"swap","AI","F1",0.1408
"swap","AI","F1",0.1591
"swap","AI","F1",0.1685
"swap","AI","F1",0.181
"swap","AI","F1",0.0877
"swap","AI","F1",0.2008
"swap","AI","F1",0.1523
"swap","AI","F1",0.1545
"swap","AI","F1",0.2051
"swap","AI","F1",0.1661
"swap","AI","F1",0.1642
"swap","AI","F1",0.129
"swap","AI","F1",0.1859
"swap","AI","F1",0.1841
"swap","AI","F1",0.2189
"swap","AI","F1",0.1765
"swap","AI","F1",0.1124
"original","AI","F1",0.243
"original","AI","F1",0.2706
"original","AI","F1",0.2242
"original","AI","F1",0.2766
"original","AI","F1",0.3077
"original","AI","F1",0.3485
"original","AI","F1",0.2722
"original","AI","F1",0.2692
"original","AI","F1",0.2072
"original","AI","F1",0.2946
"original","AI","F1",0.315
"original","AI","F1",0.2774
"original","AI","F1",0.32
"original","AI","F1",0.2604
"original","AI","F1",0.3053
"original","AI","F1",0.2514
"original","AI","F1",0.2985
"original","AI","F1",0.199
"original","AI","F1",0.2421
"original","AI","F1",0.189
"original","AI","F1",0.4
"original","AI","F1",0.2222
"original","AI","F1",0.3259
"original","AI","F1",0.2105
"original","AI","F1",0.3741
"original","AI","F1",0.264
"original","AI","F1",0.2994
"original","AI","F1",0.2172
"original","AI","F1",0.3087
"original","AI","F1",0.288
"original","AI","F1",0.2146
"original","AI","F1",0.215
"original","AI","F1",0.3194
"original","AI","F1",0.2286
"original","AI","F1",0.1935
"original","AI","F1",0.3056
"original","AI","F1",0.2584
"original","AI","F1",0.29
"original","AI","F1",0.3308
"original","AI","F1",0.2644
"original","AI","F1",0.251
"original","AI","F1",0.2523
"original","AI","F1",0.2266
"original","AI","F1",0.2748
"original","AI","F1",0.2387
"original","AI","F1",0.3308
"original","AI","F1",0.2706
"original","AI","F1",0.3172
"original","AI","F1",0.3172
"original","AI","F1",0.2288
"original","AI","F1",0.2517
"original","AI","F1",0.2353
"original","AI","F1",0.1991
"original","AI","F1",0.2794
"original","AI","F1",0.2727
"original","AI","F1",0.2407
"original","AI","F1",0.1704
"original","AI","F1",0.1985
"original","AI","F1",0.219
"original","AI","F1",0.2463
"original","AI","F1",0.1933
"original","AI","F1",0.3102
"original","AI","F1",0.2685
"original","AI","F1",0.227
"original","AI","F1",0.1979
