"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"B3gat1",7.55833326058593e-13,0.255013588602754,0.974,0.835,1.39232056993253e-08,"MD+LH","B3gat1"
"D10Jhu81e",7.75668137605112e-13,0.322484178482856,0.867,0.66,1.42885827628238e-08,"MD+LH","D10Jhu81e"
"Klhdc2",7.8542713299688e-13,0.305213525672403,0.954,0.881,1.44683532169355e-08,"MD+LH","Klhdc2"
"Aig1",8.213446906055e-13,0.292772358476955,0.969,0.861,1.51299905456439e-08,"MD+LH","Aig1"
"Ociad2",8.39179094117737e-13,0.258747169681034,0.995,0.953,1.54585180927428e-08,"MD+LH","Ociad2"
"Emc2",9.12178432566292e-13,0.323108458881554,0.913,0.815,1.68032389063037e-08,"MD+LH","Emc2"
"Minpp1",1.02587659100341e-12,0.28976626334108,0.964,0.85,1.88976726828739e-08,"MD+LH","Minpp1"
"Tbcb",1.0935187996019e-12,0.275786835313538,0.99,0.922,2.01437098074666e-08,"MD+LH","Tbcb"
"Uqcrfs1",1.3193310747311e-12,0.273966402930075,0.985,0.93,2.43033977276215e-08,"MD+LH","Uqcrfs1"
"Mrps25",1.36576035773716e-12,0.291059792208986,0.959,0.892,2.51586715498762e-08,"MD+LH","Mrps25"
"Ppp1r15a",1.55674076084782e-12,0.510435680791264,0.755,0.579,2.86767215555778e-08,"MD+LH","Ppp1r15a"
"Prps1",1.65544961724886e-12,0.261441959956894,0.985,0.915,3.04950373993412e-08,"MD+LH","Prps1"
"Igsf21",1.7395808055844e-12,0.298122457788318,0.883,0.668,3.20448180196702e-08,"MD+LH","Igsf21"
"Rab33a",1.90252132178175e-12,0.345333377086332,0.765,0.525,3.50463452685416e-08,"MD+LH","Rab33a"
"Egr4",2.15981485567983e-12,0.657700857686897,0.847,0.767,3.97859494564782e-08,"MD+LH","Egr4"
"Chchd6",2.19888337104241e-12,0.27783982958091,0.974,0.937,4.05056305779722e-08,"MD+LH","Chchd6"
"Cct8",2.27117591562422e-12,0.347967278498466,0.944,0.913,4.18373315417137e-08,"MD+LH","Cct8"
"Tiprl",2.3946143987906e-12,0.269407759381753,0.959,0.856,4.41111918401217e-08,"MD+LH","Tiprl"
"Rab4a",2.41837433024434e-12,0.311457213289365,0.903,0.749,4.45488735374309e-08,"MD+LH","Rab4a"
"Cops6",2.42467804701861e-12,0.286637798790399,0.974,0.893,4.46649943041298e-08,"MD+LH","Cops6"
"Kcna1",2.46905108728863e-12,0.304195032074686,0.903,0.712,4.54823900789439e-08,"MD+LH","Kcna1"
"Adgra1",2.54307695286617e-12,0.268082152139837,0.974,0.837,4.68460205487477e-08,"MD+LH","Adgra1"
"Sugt1",2.60117650039854e-12,0.272953001157475,0.98,0.947,4.79162723138415e-08,"MD+LH","Sugt1"
"Spon1",2.84006707183984e-12,0.300593155496793,0.898,0.686,5.23168755303617e-08,"MD+LH","Spon1"
"Gna11",2.85110798535245e-12,0.260841895523934,0.995,0.945,5.25202601981775e-08,"MD+LH","Gna11"
"Snrpb",2.8562307248048e-12,0.310809880322925,0.959,0.892,5.26146261816293e-08,"MD+LH","Snrpb"
"Eef1akmt1",3.10028674879763e-12,0.301697587369343,0.923,0.763,5.71103821996011e-08,"MD+LH","Eef1akmt1"
"Plxna2",3.26391018622567e-12,0.290220806273987,0.954,0.912,6.0124489540463e-08,"MD+LH","Plxna2"
"Chmp2a",3.67081720445459e-12,0.268595056819116,0.985,0.913,6.76201237232581e-08,"MD+LH","Chmp2a"
"Auh",4.04999057971043e-12,0.305819044326541,0.929,0.817,7.46048764688459e-08,"MD+LH","Auh"
"B3galt2",4.30425120089446e-12,0.284210424038823,0.985,0.885,7.92886113716769e-08,"MD+LH","B3galt2"
"Puf60",4.43196913761345e-12,0.337241389673409,0.883,0.775,8.16413034839773e-08,"MD+LH","Puf60"
"Snap47",4.90658600867795e-12,0.263400363434523,0.995,0.985,9.03842208658565e-08,"MD+LH","Snap47"
"Cldn10",5.26754313729531e-12,0.318401234418078,0.388,0.165,9.70334121321169e-08,"MD+LH","Cldn10"
"Mrpl21",5.95499474689771e-12,0.279820081355811,0.934,0.786,1.09696958232603e-07,"MD+LH","Mrpl21"
"Sdk1",6.25997855649017e-12,0.345888521579231,0.597,0.34,1.15315064989105e-07,"MD+LH","Sdk1"
"Nipal3",6.26590907673422e-12,0.295014452663082,0.908,0.74,1.15424311102521e-07,"MD+LH","Nipal3"
"Fam110b",6.26952829160301e-12,0.305529084246652,0.872,0.665,1.15490980659619e-07,"MD+LH","Fam110b"
"Spcs2",6.46974917158248e-12,0.27097167663512,0.98,0.946,1.19179249489721e-07,"MD+LH","Spcs2"
"Tm2d3",6.49867639639269e-12,0.305899091108885,0.883,0.69,1.1971211789795e-07,"MD+LH","Tm2d3"
"Gstp1",6.89074174889733e-12,0.333220990759173,0.821,0.609,1.26934353756438e-07,"MD+LH","Gstp1"
"Rgs9",7.62053330062961e-12,0.307211271504828,0.633,0.373,1.40377843930898e-07,"MD+LH","Rgs9"
"Nudc",9.37285111331055e-12,0.268519398137397,0.99,0.965,1.72657290358294e-07,"MD+LH","Nudc"
"Eif6",9.42289075077138e-12,0.306028280162168,0.872,0.72,1.7357907051996e-07,"MD+LH","Eif6"
"Gdpd51",9.92455039829154e-12,0.320894928497443,0.643,0.386,1.82820142886928e-07,"MD+LH","Gdpd5"
"Meis2",1.01521287597933e-11,0.326263611413323,0.954,0.837,1.87012363884152e-07,"MD+LH","Meis2"
"Tmem59l",1.02133170770368e-11,0.25414639526225,0.995,0.978,1.88139513876096e-07,"MD+LH","Tmem59l"
"Tnfrsf21",1.33988318960785e-11,0.285364795570382,0.918,0.748,2.46819882357661e-07,"MD+LH","Tnfrsf21"
"Vta1",1.54240197845666e-11,0.303495431080701,0.842,0.629,2.84125868451502e-07,"MD+LH","Vta1"
"Zfp428",1.56560380647546e-11,0.257687657910723,0.964,0.871,2.88399877190845e-07,"MD+LH","Zfp428"
"Yipf1",1.67618296022737e-11,0.329564975348478,0.786,0.606,3.08769663103484e-07,"MD+LH","Yipf1"
"Tmem70",1.72524878527211e-11,0.278016868306196,0.939,0.798,3.17808078734976e-07,"MD+LH","Tmem70"
"Eif3m",1.72990750106337e-11,0.276555517545549,0.959,0.904,3.18666260770884e-07,"MD+LH","Eif3m"
"Ndufs4",1.94719034846427e-11,0.256429967087415,0.985,0.957,3.58691934090603e-07,"MD+LH","Ndufs4"
"Eif3g",2.00204655488559e-11,0.297021998353972,0.908,0.767,3.68796995875475e-07,"MD+LH","Eif3g"
"Pmpcb",2.24204348866482e-11,0.329680271635164,0.684,0.44,4.13006831046947e-07,"MD+LH","Pmpcb"
"Psmc3",2.2925564977372e-11,0.317755965651757,0.954,0.89,4.2231183244817e-07,"MD+LH","Psmc3"
"Prpf19",2.3083512570405e-11,0.306850824883951,0.893,0.803,4.2522138505943e-07,"MD+LH","Prpf19"
"Plcxd3",2.41272574110268e-11,0.353380423811944,0.597,0.346,4.44448208768525e-07,"MD+LH","Plcxd3"
"Atp5a1",2.5038068588583e-11,0.258520833319293,1,0.996,4.61226261470288e-07,"MD+LH","Atp5a1"
"Unc50",2.61148165519741e-11,0.329404574619471,0.832,0.638,4.81061035703915e-07,"MD+LH","Unc50"
"Ighm",3.26966360434549e-11,0.592117533366949,0.342,0.139,6.02304732556483e-07,"MD+LH","Ighm"
"Dpy19l3",3.57234376223451e-11,0.31489010795811,0.592,0.342,6.58061444441219e-07,"MD+LH","Dpy19l3"
"Mcts1",3.70373905852875e-11,0.310986490339383,0.929,0.836,6.82265771971581e-07,"MD+LH","Mcts1"
"Mtx1",3.79285530755658e-11,0.315506630250609,0.73,0.493,6.98681876204997e-07,"MD+LH","Mtx1"
"Arhgef28",3.8188843953285e-11,0.339851942189908,0.74,0.519,7.03476694463462e-07,"MD+LH","Arhgef28"
"Naxd",5.15341924309379e-11,0.289808446828493,0.862,0.705,9.49311358770306e-07,"MD+LH","Naxd"
"Manf",5.91786106672682e-11,0.262150606286349,0.974,0.884,1.09012918710175e-06,"MD+LH","Manf"
"Srsf7",6.12387999559068e-11,0.251921022009681,0.974,0.948,1.12807993398776e-06,"MD+LH","Srsf7"
"Hspa5",6.53658947838701e-11,0.296422279976753,0.98,0.914,1.20410514781367e-06,"MD+LH","Hspa5"
"B9d2",6.6153110146844e-11,0.323022537625911,0.735,0.5,1.21860644201501e-06,"MD+LH","B9d2"
"Eif2s1",6.91407896253349e-11,0.315158800530587,0.806,0.61,1.27364248568829e-06,"MD+LH","Eif2s1"
"Yipf3",7.78820928291367e-11,0.317608636045914,0.76,0.559,1.43466603200553e-06,"MD+LH","Yipf3"
"Spsb1",7.82231178665941e-11,0.275677675054823,0.541,0.299,1.44094805422053e-06,"MD+LH","Spsb1"
"March5",7.99929140374584e-11,0.258744405534405,0.944,0.844,1.47354946948402e-06,"MD+LH","March5"
"Arf4",8.55194529537947e-11,0.251261026082746,0.99,0.929,1.57535384286185e-06,"MD+LH","Arf4"
"Nfu1",8.71401807716268e-11,0.279054616077168,0.913,0.791,1.60520926999414e-06,"MD+LH","Nfu1"
"Txndc15",9.35954133933967e-11,0.268605578179342,0.923,0.816,1.72412111011976e-06,"MD+LH","Txndc15"
"Arxes2",9.88598582104676e-11,0.267697285867569,0.949,0.813,1.82109744809502e-06,"MD+LH","Arxes2"
"Mrpl15",1.01725113006567e-10,0.276499997693869,0.862,0.658,1.87387830669397e-06,"MD+LH","Mrpl15"
"Vps28",1.09834514333064e-10,0.267453527601386,0.964,0.9,2.02326158852937e-06,"MD+LH","Vps28"
"Cryab",1.1630301179113e-10,0.45470628417109,0.694,0.466,2.14241778020441e-06,"MD+LH","Cryab"
"Tsg101",1.26274077325483e-10,0.268291207093913,0.929,0.826,2.32609477841273e-06,"MD+LH","Tsg101"
"Gpn3",1.28844330588231e-10,0.340808479804544,0.612,0.398,2.3734414137658e-06,"MD+LH","Gpn3"
"Olfml2b",1.41651736461047e-10,0.29729020082397,0.306,0.118,2.60936663734894e-06,"MD+LH","Olfml2b"
"Stard3nl",1.66403366241437e-10,0.268265302326583,0.944,0.873,3.06531640953351e-06,"MD+LH","Stard3nl"
"Ppib",2.13322001206902e-10,0.264903130613499,0.949,0.887,3.92960458423234e-06,"MD+LH","Ppib"
"Egr2",2.13585518610142e-10,0.49810976577194,0.653,0.445,3.93445883831743e-06,"MD+LH","Egr2"
"Pak1ip1",2.15275632405379e-10,0.287220028066757,0.867,0.736,3.96559242453949e-06,"MD+LH","Pak1ip1"
"Sbds",2.39349087815349e-10,0.26685707795814,0.954,0.838,4.40904954664654e-06,"MD+LH","Sbds"
"Drg1",2.41054350412942e-10,0.307415192596415,0.898,0.751,4.44046218895681e-06,"MD+LH","Drg1"
"Tmem159",2.46036299538407e-10,0.309616143495874,0.872,0.7,4.532234673797e-06,"MD+LH","Tmem159"
"Rai14",2.64064457369503e-10,0.315687738853614,0.765,0.543,4.86433136920361e-06,"MD+LH","Rai14"
"Atg3",2.79964824276348e-10,0.274654579795621,0.903,0.776,5.15723202799461e-06,"MD+LH","Atg3"
"Qpct",2.92318501682592e-10,0.320330538393723,0.49,0.261,5.38479911949503e-06,"MD+LH","Qpct"
"Mrps34",3.20006197351288e-10,0.283912823693892,0.929,0.842,5.89483416140807e-06,"MD+LH","Mrps34"
"Me3",3.52320203845108e-10,0.273221649464677,0.827,0.614,6.49009047503073e-06,"MD+LH","Me3"
"Idh3b",3.58576796374152e-10,0.259142915405824,0.959,0.881,6.60534316600826e-06,"MD+LH","Idh3b"
"Ankrd63",3.77503395708456e-10,0.346422266538007,0.449,0.228,6.95399005234548e-06,"MD+LH","Ankrd63"
"Rae1",4.02134931675609e-10,0.320114382938769,0.719,0.566,7.40772757639639e-06,"MD+LH","Rae1"
"N4bp3",4.08090878286153e-10,0.290244855104187,0.592,0.354,7.51744206890922e-06,"MD+LH","N4bp3"
"Nudt9",4.35712631943021e-10,0.29578339008218,0.801,0.616,8.0262623930224e-06,"MD+LH","Nudt9"
"Glra2",5.13506464358691e-10,0.297259636225098,0.653,0.414,9.45930257995144e-06,"MD+LH","Glra2"
"Psmd12",5.39951991403721e-10,0.266613968544855,0.918,0.855,9.94645563364795e-06,"MD+LH","Psmd12"
"Yjefn3",5.65653339988325e-10,0.344972439374606,0.607,0.395,1.04199001759249e-05,"MD+LH","Yjefn3"
"Pdia6",5.81979876209937e-10,0.293037035537849,0.918,0.768,1.07206512996632e-05,"MD+LH","Pdia6"
"Ramp1",5.87305664917972e-10,0.250184243548217,0.974,0.876,1.0818757653454e-05,"MD+LH","Ramp1"
"Kit",5.91695153501275e-10,0.346076411184001,0.541,0.309,1.0899616422647e-05,"MD+LH","Kit"
"Sema4g",6.43398455512696e-10,0.251711044430677,0.434,0.222,1.18520429489994e-05,"MD+LH","Sema4g"
"Lancl1",6.97196418597685e-10,0.262048115426018,0.949,0.885,1.2843055226988e-05,"MD+LH","Lancl1"
"Tiparp",7.15555764349242e-10,0.574945821704071,0.464,0.294,1.31812527350774e-05,"MD+LH","Tiparp"
"Hnmt",7.37660309138657e-10,0.298645542976407,0.75,0.528,1.35884405546432e-05,"MD+LH","Hnmt"
"Pqbp1",7.82428904195852e-10,0.267378789561587,0.862,0.675,1.44131228441918e-05,"MD+LH","Pqbp1"
"Trappc5",7.90956055347514e-10,0.26185100958948,0.888,0.724,1.45702014955566e-05,"MD+LH","Trappc5"
"Grik3",8.7560155512567e-10,0.284824865079876,0.913,0.75,1.612945624697e-05,"MD+LH","Grik3"
"Htr1f",9.98640474058761e-10,0.33194045660527,0.566,0.34,1.83959561726364e-05,"MD+LH","Htr1f"
"Acot9",1.04415721761735e-09,0.33032406028804,0.617,0.399,1.92344201057292e-05,"MD+LH","Acot9"
"Tuba1b",1.11137579699224e-09,0.260206479703397,1,0.99,2.04726535563941e-05,"MD+LH","Tuba1b"
"Cpa6",1.11173473892249e-09,0.276185093086086,0.245,0.085,2.04792656256912e-05,"MD+LH","Cpa6"
"Gm10600",1.28073378396618e-09,0.275493142230362,0.878,0.704,2.3592397034441e-05,"MD+LH","Gm10600"
"Creb3",1.29258291183588e-09,0.320414174497468,0.673,0.454,2.38106698189287e-05,"MD+LH","Creb3"
"Pts",1.32461308206546e-09,0.279805913413709,0.852,0.679,2.44006975847278e-05,"MD+LH","Pts"
"Cmss1",1.74419664868674e-09,0.278360302391253,0.704,0.476,3.21298464654584e-05,"MD+LH","Cmss1"
"Dpm3",1.76083614802082e-09,0.290251450765418,0.878,0.733,3.24363626826916e-05,"MD+LH","Dpm3"
"Cct2",1.91205277870839e-09,0.267358598607823,0.974,0.904,3.52219242365872e-05,"MD+LH","Cct2"
"Cops5",1.95623459359773e-09,0.283297089314657,0.913,0.788,3.60357974486638e-05,"MD+LH","Cops5"
"Hspa1a",2.02592769987645e-09,0.508981370529676,0.714,0.547,3.73196141594241e-05,"MD+LH","Hspa1a"
"Hikeshi",2.06254397302025e-09,0.257322246383396,0.923,0.84,3.79941225270061e-05,"MD+LH","Hikeshi"
"Vwc2",2.51417434788902e-09,0.364329066397738,0.372,0.178,4.63136056624636e-05,"MD+LH","Vwc2"
"Zfhx3",2.62892878051243e-09,0.291161303075109,0.444,0.233,4.84274970658194e-05,"MD+LH","Zfhx3"
"Mrpl39",2.74931250479224e-09,0.299674299041527,0.536,0.316,5.06450856507779e-05,"MD+LH","Mrpl39"
"Ap1s21",3.16406450479179e-09,0.273360841071693,0.52,0.299,5.82852322427696e-05,"MD+LH","Ap1s2"
"Epb41",3.16604634650359e-09,0.337786167052481,0.724,0.548,5.83217397489427e-05,"MD+LH","Epb41"
"Med29",3.55256711613887e-09,0.263472726923134,0.842,0.653,6.54418388463942e-05,"MD+LH","Med29"
"Stxbp5l",3.5696328621031e-09,0.281109375456717,0.954,0.894,6.57562069528013e-05,"MD+LH","Stxbp5l"
"Fstl1",4.14267814964979e-09,0.317508351327154,0.709,0.495,7.63122741946988e-05,"MD+LH","Fstl1"
"Mgll",4.14516122856215e-09,0.280844999648479,0.888,0.741,7.63580149913434e-05,"MD+LH","Mgll"
"Ccs",4.29358694269251e-09,0.315575466595108,0.597,0.4,7.90921650713387e-05,"MD+LH","Ccs"
"Nipa1",4.42132134638339e-09,0.259429800778387,0.765,0.549,8.14451605217284e-05,"MD+LH","Nipa1"
"Osbpl9",4.5974979188043e-09,0.272996221422412,0.587,0.364,8.46905091622941e-05,"MD+LH","Osbpl9"
"Nit2",4.88410877938284e-09,0.301898504725062,0.423,0.225,8.99701678250112e-05,"MD+LH","Nit2"
"Tmem109",5.18222186242543e-09,0.309888176891033,0.811,0.63,9.54617089277388e-05,"MD+LH","Tmem109"
"Ift27",5.598367289899e-09,0.27283628188293,0.679,0.456,0.00010312752384723,"MD+LH","Ift27"
"Odc1",5.71799825566875e-09,0.329270425456382,0.837,0.714,0.000105331245867674,"MD+LH","Odc1"
"Tubb5",7.83618869155624e-09,0.300853786067397,0.995,0.992,0.000144350431887157,"MD+LH","Tubb5"
"Urod",8.14853909961375e-09,0.290509362407235,0.592,0.374,0.000150104238753985,"MD+LH","Urod"
"0610009B22Rik",8.74587896695428e-09,0.268440855793619,0.852,0.682,0.000161107836450265,"MD+LH","0610009B22Rik"
"Fhl2",9.25417527709283e-09,0.257414027399786,0.934,0.854,0.000170471162779327,"MD+LH","Fhl2"
"Tceal1",9.29857958608197e-09,0.26673190253565,0.862,0.727,0.000171289134555216,"MD+LH","Tceal1"
"Nr4a2",9.62485328121039e-09,0.698226730167796,0.582,0.427,0.000177299422293177,"MD+LH","Nr4a2"
"Fkbp4",1.00270672834123e-08,0.264220827696356,0.903,0.787,0.000184708606427739,"MD+LH","Fkbp4"
"Cops4",1.00621978137496e-08,0.254954330910723,0.908,0.809,0.000185355745927081,"MD+LH","Cops4"
"Krt80",1.09817818871782e-08,0.393225800581923,0.219,0.076,0.000202295404143709,"MD+LH","Krt80"
"Adrm1",1.13099291496433e-08,0.281683574891413,0.806,0.62,0.000208340204865579,"MD+LH","Adrm1"
"Gm40518",1.52332853345918e-08,0.295531608480176,0.352,0.171,0.000280612349148515,"MD+LH","Gm40518"
"Scg3",1.52381959839515e-08,0.285459257339409,0.878,0.721,0.00028070280822037,"MD+LH","Scg3"
"Pitpnc1",1.88337217653505e-08,0.250032845507693,0.765,0.557,0.000346935988639522,"MD+LH","Pitpnc1"
"Hat1",2.1160831804434e-08,0.292829300597849,0.5,0.303,0.000389803682669479,"MD+LH","Hat1"
"Ubald2",2.29534525373981e-08,0.275739243625762,0.786,0.619,0.000422825549191411,"MD+LH","Ubald2"
"Eno1",2.35298069563702e-08,0.290969314113525,0.974,0.969,0.000433442573943296,"MD+LH","Eno1"
"Smarcb1",2.37501104752889e-08,0.29169209953521,0.745,0.593,0.000437500785065296,"MD+LH","Smarcb1"
"Ssr2",3.60222660431669e-08,0.254168310691089,0.898,0.759,0.000663566162781178,"MD+LH","Ssr2"
"Kcnk1",3.73777456639939e-08,0.261733549616856,0.872,0.721,0.000688535452876431,"MD+LH","Kcnk1"
"Coq10b",3.85256393366489e-08,0.298872665601775,0.898,0.782,0.00070968080222041,"MD+LH","Coq10b"
"Igfbp3",3.87134604482143e-08,0.331131081017753,0.51,0.33,0.000713140654916555,"MD+LH","Igfbp3"
"Chgb",5.27657037120355e-08,0.307209901762002,0.99,0.964,0.000971997028079407,"MD+LH","Chgb"
"Fahd2a",5.91783494891101e-08,0.263332858100328,0.566,0.358,0.0010901243759389,"MD+LH","Fahd2a"
"1110004E09Rik",5.93369364357081e-08,0.277346263408163,0.77,0.632,0.00109304570608218,"MD+LH","1110004E09Rik"
"Wdr45",5.93817465422674e-08,0.258962356246196,0.73,0.528,0.00109387115305511,"MD+LH","Wdr45"
"Rassf1",6.38665089740782e-08,0.313343600928391,0.786,0.63,0.0011764849618115,"MD+LH","Rassf1"
"Sel1l3",6.43977567497444e-08,0.281768018473183,0.908,0.764,0.00118627107708704,"MD+LH","Sel1l3"
"Ublcp1",6.45358153096e-08,0.258318367896115,0.837,0.7,0.00118881425381814,"MD+LH","Ublcp1"
"Pfkl",6.72512262156074e-08,0.285772473823915,0.903,0.838,0.0012388348381177,"MD+LH","Pfkl"
"Jup",7.16898142299168e-08,0.29877011255402,0.689,0.507,0.0013205980679293,"MD+LH","Jup"
"Sstr1",8.34305333660959e-08,0.303909377869037,0.393,0.224,0.00153687385513685,"MD+LH","Sstr1"
"Plekhb1",8.4072228304305e-08,0.310978631208951,0.393,0.21,0.0015486945175936,"MD+LH","Plekhb1"
"Adh5",8.55489856290647e-08,0.305852632662694,0.582,0.385,0.001575897864273,"MD+LH","Adh5"
"Dguok",8.62607284672987e-08,0.267064273839275,0.724,0.534,0.00158900887909611,"MD+LH","Dguok"
"Nprl2",8.64919016443025e-08,0.278323968794666,0.638,0.435,0.0015932673201897,"MD+LH","Nprl2"
"Twf2",9.5699168105042e-08,0.256436770110094,0.827,0.677,0.00176287437566298,"MD+LH","Twf2"
"Exosc7",1.18660227176233e-07,0.25610514628043,0.76,0.579,0.00218584004481338,"MD+LH","Exosc7"
"Sstr2",1.22271404753251e-07,0.293437647385286,0.75,0.567,0.00225236154695963,"MD+LH","Sstr2"
"Gadd45a",1.27478687204553e-07,0.398089592371848,0.582,0.388,0.00234828489699507,"MD+LH","Gadd45a"
"Kdm6b",1.29210758670237e-07,0.278535248582704,0.684,0.485,0.00238019138546443,"MD+LH","Kdm6b"
"Pcna",1.46332036732387e-07,0.252015975495612,0.719,0.522,0.00269558244864729,"MD+LH","Pcna"
"St7",1.57529171987522e-07,0.276583488128466,0.648,0.482,0.00290184487718214,"MD+LH","St7"
"Neat1",1.64138132433061e-07,0.531267684617104,0.235,0.133,0.00302358853754942,"MD+LH","Neat1"
"Asns",1.6677411793584e-07,0.309639860226081,0.755,0.595,0.00307214602649611,"MD+LH","Asns"
"Slc16a1",1.72380116481434e-07,0.357000991881105,0.434,0.282,0.00317541412570449,"MD+LH","Slc16a1"
"Tspan6",2.00999934766223e-07,0.269765338958829,0.546,0.351,0.0037026197983286,"MD+LH","Tspan6"
"Klf4",2.33685940793138e-07,0.311623474129797,0.306,0.146,0.0043047287153504,"MD+LH","Klf4"
"Tmod3",3.17605608602328e-07,0.255242740872685,0.821,0.674,0.00585061291606349,"MD+LH","Tmod3"
"Aif1",3.35321974458342e-07,0.276785871964461,0.316,0.162,0.00617696609149713,"MD+LH","Aif1"
"Igfbp41",3.90828981667816e-07,0.281039899890953,0.367,0.2,0.00719946067130283,"MD+LH","Igfbp4"
"Ncald",3.91812881046144e-07,0.271070648774126,0.985,0.985,0.00721758508175101,"MD+LH","Ncald"
"Apex1",4.09598151438246e-07,0.255858771759194,0.673,0.548,0.00754520754764394,"MD+LH","Apex1"
"Echs1",4.13302955390594e-07,0.271358888093744,0.745,0.585,0.00761345374125013,"MD+LH","Echs1"
"Clybl",4.88893845710939e-07,0.251810923483986,0.439,0.258,0.0090059135318412,"MD+LH","Clybl"
"Fh1",5.4312606895795e-07,0.260716110644711,0.74,0.565,0.0100049253162744,"MD+LH","Fh1"
"Fn3k",5.93362086180243e-07,0.253663089663535,0.724,0.556,0.0109303229895263,"MD+LH","Fn3k"
"Galk2",7.05421641571135e-07,0.267864063517909,0.48,0.321,0.0129945720593819,"MD+LH","Galk2"
"Agap1",8.62305123275936e-07,0.257232882029654,0.862,0.743,0.015884522675866,"MD+LH","Agap1"
"Idi1",1.10260710409736e-06,0.275035605094284,0.816,0.662,0.0203111254645776,"MD+LH","Idi1"
"Ninj1",1.25107182081873e-06,0.257144642914289,0.648,0.466,0.0230459940113019,"MD+LH","Ninj1"
"Dync2li1",1.46432611389871e-06,0.253128219216129,0.52,0.345,0.0269743513441281,"MD+LH","Dync2li1"
"Kptn",1.46775310453306e-06,0.262126292825379,0.566,0.385,0.0270374799386034,"MD+LH","Kptn"
"Dhrs7b",1.86326187288421e-06,0.256946845833055,0.541,0.371,0.0343231469604001,"MD+LH","Dhrs7b"
"Rps6kl1",2.00248324200775e-06,0.255056596642368,0.73,0.563,0.0368877438010248,"MD+LH","Rps6kl1"
"Oat",2.00433026726009e-06,0.263975207399785,0.796,0.694,0.0369217678531981,"MD+LH","Oat"
"Siah2",2.23833803996207e-06,0.281113584274969,0.52,0.364,0.0412324250341413,"MD+LH","Siah2"
"Defb1",2.41710451019504e-06,0.439043785109503,0.102,0.033,0.0445254821823029,"MD+LH","Defb1"
"Ctgf",3.36072154640125e-06,0.35853970857616,0.27,0.132,0.0619078516062574,"MD+LH","Ctgf"
"Cdc42ep3",4.95148554318509e-06,0.361595132052589,0.684,0.57,0.0912113151910125,"MD+LH","Cdc42ep3"
"P4ha1",8.38560279739132e-06,0.290163213221907,0.857,0.784,0.154471189130746,"MD+LH","P4ha1"
"Eif3l",1.12662714201019e-05,0.254903520460083,0.607,0.476,0.207535985829697,"MD+LH","Eif3l"
"Rnf128",1.16142306456546e-05,0.270054621087301,0.5,0.351,0.213945742723603,"MD+LH","Rnf128"
"Gm45184",2.42452810826485e-05,0.263496873917443,0.204,0.092,0.446622322823467,"MD+LH","Gm45184"
"Cd24a",2.68375720959353e-05,0.278655630232854,0.265,0.137,0.494374915579225,"MD+LH","Cd24a"
"Trib1",3.38032278285958e-05,0.332384468348571,0.582,0.49,0.622689259830563,"MD+LH","Trib1"
"Tnnt2",0.000100709852885749,0.259684968505798,0.464,0.324,1,"MD+LH","Tnnt2"
"Ccdc138",0.00014058043244009,0.284942366079102,0.571,0.424,1,"MD+LH","Ccdc138"
"Nr4a3",0.000188716209751426,0.345467435912182,0.73,0.624,1,"MD+LH","Nr4a3"
"Ciart",0.000390308389753555,0.268970647203802,0.408,0.294,1,"MD+LH","Ciart"
"Pou3f11",0.00407055943043051,0.261504407733818,0.097,0.104,1,"MD+LH","Pou3f1"
"Cnr11",2.87832652082704e-55,0.708091876503212,0.981,0.644,5.30216528401549e-51,"DMS+AI","Cnr1"
"Stum1",3.05433655415526e-54,0.635312752382046,0.963,0.552,5.62639336640941e-50,"DMS+AI","Stum"
"Nptxr1",1.77296555061362e-53,0.637797584849329,1,0.804,3.26597984078535e-49,"DMS+AI","Nptxr"
"Nrn11",2.27623318557469e-52,0.654309314326757,0.996,0.761,4.19304915114714e-48,"DMS+AI","Nrn1"
"Cck1",5.45101009665733e-48,0.621618754608924,0.996,0.779,1.00413056990525e-43,"DMS+AI","Cck"
"C1ql31",1.36527401811674e-47,0.551076012860122,0.996,0.675,2.51497126877284e-43,"DMS+AI","C1ql3"
"Kcnab11",1.38519222131459e-43,0.488829963170888,0.955,0.58,2.5516625908836e-39,"DMS+AI","Kcnab1"
"Camk2d1",1.17986176367802e-41,0.579633542150583,0.955,0.62,2.17342335487128e-37,"DMS+AI","Camk2d"
"Slc24a32",5.67106714951427e-38,0.671857986928172,0.783,0.402,1.04466727961202e-33,"DMS+AI","Slc24a3"
"Car101",5.75013037109402e-38,0.514409448608969,0.978,0.763,1.05923151565923e-33,"DMS+AI","Car10"
"Syn11",1.00975437351048e-37,0.325357692531662,0.996,0.999,1.86006853144366e-33,"DMS+AI","Syn1"
"Dgkb1",2.67373116963353e-35,0.550491134237419,0.94,0.703,4.92528018758192e-31,"DMS+AI","Dgkb"
"Slc30a31",5.26242459238584e-35,0.491554511830228,0.835,0.45,9.69391234163395e-31,"DMS+AI","Slc30a3"
"Rapgef52",1.06647324996834e-34,0.460261764175845,0.966,0.713,1.96455037376667e-30,"DMS+AI","Rapgef5"
"Srgap31",1.22462087894559e-34,0.394111201303588,0.97,0.674,2.25587412110567e-30,"DMS+AI","Srgap3"
"Cdh101",3.78005005743824e-34,0.529377712179876,0.899,0.599,6.96323021080698e-30,"DMS+AI","Cdh10"
