"AUC","Accuracy","Recall","Prec.","F1","Kappa","MCC","num_vars"
0.7669,0.7233,0.7447,0.3302,0.4575,0.3071,0.3529,100
0.7348,0.73,0.7234,0.3333,0.4564,0.3079,0.3488,200
0.7382,0.73,0.7234,0.3333,0.4564,0.3079,0.3488,300
0.7384,0.72,0.7234,0.3238,0.4474,0.2947,0.3374,400
0.6899,0.7267,0.7021,0.3267,0.4459,0.2953,0.3333,500
0.6566,0.69,0.6383,0.283,0.3922,0.2236,0.2569,1000
0.553,0.5967,0.4894,0.1917,0.2754,0.0649,0.0786,2000
0.5538,0.7733,0.234,0.2558,0.2444,0.1114,0.1116,5000
0.5662,0.8433,0.0714,0.2727,0.1132,0.0585,0.0746,2
0.6559,0.8133,0.2143,0.2812,0.2432,0.139,0.1407,5
0.7491,0.7933,0.5476,0.3485,0.4259,0.3074,0.3191,10
0.7975,0.3133,0.9762,0.1667,0.2847,0.0599,0.164,20
0.7532,0.5267,0.8571,0.2093,0.3364,0.1438,0.2315,50
0.7632,0.6167,0.8571,0.2483,0.385,0.2145,0.3018,100
0.7446,0.4833,0.881,0.1979,0.3231,0.1225,0.2145,200
0.7295,0.62,0.8571,0.25,0.3871,0.2175,0.3046,300
0.6907,0.46,0.8333,0.1842,0.3017,0.094,0.1675,400
0.6661,0.4133,0.881,0.1779,0.296,0.0822,0.1642,500
0.6163,0.4933,0.7857,0.1875,0.3028,0.0991,0.1631,1000
0.544,0.61,0.4524,0.1681,0.2452,0.0516,0.063,2000
0.5612,0.7767,0.2619,0.234,0.2472,0.1166,0.1168,5000
0.5493,0.2233,1,0.1558,0.2696,0.0287,0.1206,2
0.7517,0.2267,1,0.1564,0.2704,0.03,0.1233,5
0.7438,0.2267,1,0.1564,0.2704,0.03,0.1233,10
0.7354,0.24,0.9767,0.1561,0.2692,0.0293,0.1076,20
0.7373,0.63,0.7674,0.2463,0.3729,0.1991,0.2639,50
0.7168,0.7167,0.6512,0.2857,0.3972,0.2472,0.283,100
0.6802,0.71,0.5814,0.266,0.365,0.2095,0.2364,200
0.6901,0.72,0.6744,0.2929,0.4085,0.2607,0.2996,300
0.7039,0.7,0.7209,0.2844,0.4079,0.2547,0.3041,400
0.6996,0.72,0.7209,0.301,0.4247,0.2788,0.3253,500
0.5165,0.48,0.5581,0.1491,0.2353,0.0117,0.0176,1000
0.5012,0.5933,0.3721,0.1441,0.2078,0.0015,0.0018,2000
0.5231,0.7967,0.1395,0.2,0.1644,0.0528,0.0539,5000
0.5452,0.8433,0,0,0,0,0,2
0.6465,0.7067,0.383,0.2338,0.2903,0.1189,0.1246,5
0.6714,0.6433,0.6596,0.2541,0.3669,0.1818,0.2219,10
0.778,0.7267,0.766,0.3364,0.4675,0.3194,0.3683,20
0.7935,0.7333,0.766,0.3429,0.4737,0.3283,0.3759,50
0.8051,0.73,0.7872,0.3426,0.4774,0.3315,0.3836,100
0.7842,0.7333,0.7872,0.3458,0.4805,0.336,0.3874,200
0.7829,0.7367,0.8085,0.3519,0.4903,0.348,0.4027,300
0.7849,0.69,0.8085,0.3115,0.4497,0.2888,0.3526,400
0.7589,0.5733,0.8936,0.2545,0.3962,0.2015,0.2977,500
0.578,0.4767,0.7234,0.191,0.3022,0.0723,0.1141,1000
0.5458,0.57,0.5106,0.1846,0.2712,0.0533,0.0672,2000
0.5194,0.73,0.2128,0.1852,0.198,0.0366,0.0368,5000
0.5887,0.8533,0,0,0,0,0,2
0.6935,0.73,0.5,0.2716,0.352,0.1999,0.2148,5
0.7392,0.7867,0.4091,0.3214,0.36,0.2342,0.2367,10
0.7443,0.7733,0.6136,0.3462,0.4426,0.314,0.3342,20
0.703,0.7367,0.6591,0.3118,0.4234,0.28,0.3129,50
0.7154,0.75,0.6818,0.3297,0.4444,0.3075,0.3413,100
0.7057,0.7367,0.6591,0.3118,0.4234,0.28,0.3129,200
0.7026,0.74,0.6818,0.3191,0.4348,0.2936,0.3293,300
0.7149,0.7367,0.7045,0.3196,0.4397,0.2981,0.3379,400
0.7132,0.7433,0.6818,0.3226,0.438,0.2982,0.3333,500
0.6103,0.4933,0.7045,0.1824,0.2897,0.0739,0.1154,1000
0.482,0.54,0.4091,0.1385,0.2069,-0.0157,-0.0203,2000
0.4588,0.6867,0.1364,0.0968,0.1132,-0.0705,-0.072,5000
0.5449,0.2067,0.9783,0.1596,0.2744,0.0146,0.0686,2
0.7132,0.4867,0.8913,0.2158,0.3475,0.1335,0.2278,5
0.7384,0.6133,0.8043,0.2569,0.3895,0.2046,0.2763,10
0.7274,0.6933,0.6522,0.283,0.3947,0.2301,0.2661,20
0.6963,0.6867,0.6522,0.2778,0.3896,0.2224,0.259,50
0.7034,0.67,0.6739,0.2696,0.3851,0.2126,0.2543,100
0.6568,0.54,0.7609,0.216,0.3365,0.1283,0.1886,200
0.6504,0.53,0.6957,0.2013,0.3122,0.0975,0.1412,300
0.639,0.5033,0.6957,0.1916,0.3005,0.079,0.1191,400
0.5611,0.4267,0.7391,0.1753,0.2833,0.0471,0.0823,500
0.5534,0.4033,0.7609,0.1724,0.2811,0.0415,0.0766,1000
0.4978,0.5267,0.4565,0.1522,0.2283,-0.0023,-0.003,2000
0.4885,0.7067,0.1739,0.1379,0.1538,-0.0207,-0.0209,5000
0.5539,0.81,0.0889,0.2,0.1231,0.0339,0.0374,2
0.7151,0.73,0.5778,0.2955,0.391,0.2402,0.2624,5
0.7366,0.78,0.6222,0.3636,0.459,0.3327,0.3516,10
0.7766,0.7533,0.7111,0.3441,0.4638,0.3279,0.3643,20
0.7718,0.7667,0.7333,0.3626,0.4853,0.356,0.3929,50
0.8031,0.75,0.8222,0.3558,0.4966,0.3633,0.4198,100
0.8071,0.75,0.8,0.3529,0.4898,0.3557,0.4079,200
0.7927,0.76,0.8,0.3636,0.5,0.3701,0.4199,300
0.7745,0.75,0.8,0.3529,0.4898,0.3557,0.4079,400
0.7547,0.7433,0.7778,0.3431,0.4762,0.3385,0.3882,500
0.6366,0.4533,0.8889,0.201,0.3279,0.1101,0.2005,1000
0.5379,0.6033,0.4444,0.1754,0.2516,0.0465,0.0558,2000
0.4843,0.73,0.1333,0.125,0.129,-0.0305,-0.0306,5000
0.5996,0.8533,0,0,0,0,0,2
0.6698,0.8033,0.2273,0.2857,0.2532,0.1416,0.1428,5
0.729,0.7533,0.5455,0.3077,0.3934,0.2534,0.2698,10
0.8056,0.7733,0.6591,0.3537,0.4603,0.333,0.3588,20
0.8149,0.7233,0.7273,0.3107,0.4354,0.2893,0.3352,50
0.7587,0.6233,0.8636,0.2621,0.4021,0.2285,0.3155,100
0.6904,0.4067,0.8182,0.1748,0.288,0.061,0.1175,200
0.6836,0.3667,0.8636,0.1712,0.2857,0.0542,0.1169,300
0.6102,0.3933,0.8409,0.1745,0.2891,0.061,0.1222,400
0.5824,0.3767,0.8182,0.1674,0.278,0.0456,0.0934,500
0.5719,0.46,0.75,0.1793,0.2895,0.0691,0.1163,1000
0.5233,0.62,0.3864,0.1635,0.2297,0.0297,0.0346,2000
0.5245,0.7667,0.1818,0.1905,0.186,0.0499,0.05,5000
0.5344,0.3867,0.6809,0.1592,0.2581,0.0055,0.0099,2
0.5775,0.7367,0.1915,0.18,0.1856,0.0287,0.0287,5
0.7001,0.72,0.5957,0.3011,0.4,0.2423,0.2663,10
0.7382,0.7233,0.6596,0.3163,0.4276,0.2738,0.3059,20
0.7528,0.68,0.7021,0.287,0.4074,0.2379,0.2826,50
0.7776,0.7,0.7872,0.3162,0.4512,0.2932,0.351,100
0.7545,0.7,0.7872,0.3162,0.4512,0.2932,0.351,200
0.7444,0.6867,0.7234,0.2957,0.4198,0.2538,0.3015,300
0.7352,0.6833,0.7021,0.2895,0.4099,0.2417,0.286,400
0.7158,0.6967,0.7447,0.307,0.4348,0.2736,0.3238,500
0.5645,0.4733,0.6809,0.1829,0.2883,0.0548,0.0853,1000
0.5267,0.5833,0.4468,0.175,0.2515,0.034,0.0412,2000
0.4868,0.7333,0.1277,0.1333,0.1304,-0.027,-0.027,5000
0.5486,0.25,0.98,0.1795,0.3034,0.0302,0.1094,2
0.6012,0.4133,0.82,0.1971,0.3178,0.0671,0.1228,5
0.7304,0.6833,0.66,0.2973,0.4099,0.2339,0.2686,10
0.7795,0.7067,0.74,0.3304,0.4568,0.2941,0.339,20
0.7498,0.6767,0.74,0.3058,0.4327,0.2577,0.3069,50
0.7595,0.6967,0.74,0.3217,0.4485,0.2816,0.3281,100
0.7367,0.7067,0.76,0.3333,0.4634,0.3016,0.3501,200
0.7049,0.7,0.74,0.3246,0.4512,0.2857,0.3317,300
0.7232,0.7067,0.74,0.3304,0.4568,0.2941,0.339,400
0.737,0.7167,0.72,0.3364,0.4586,0.2995,0.3392,500
0.6318,0.5267,0.78,0.2294,0.3545,0.1306,0.1925,1000
0.5897,0.57,0.62,0.2199,0.3246,0.1042,0.1344,2000
0.542,0.7033,0.3,0.2174,0.2521,0.0729,0.0744,5000
0.5166,0.7767,0.0682,0.1034,0.0822,-0.0389,-0.04,2
0.7217,0.6667,0.75,0.2705,0.3976,0.232,0.2898,5
0.7396,0.6867,0.7273,0.2807,0.4051,0.2453,0.2966,10
0.7525,0.7067,0.7955,0.307,0.443,0.2935,0.3548,20
0.7508,0.4467,0.8864,0.195,0.3197,0.1043,0.1932,50
0.7633,0.6833,0.7955,0.2893,0.4242,0.2664,0.3314,100
0.7393,0.5167,0.8636,0.2147,0.3439,0.1424,0.2307,200
0.7341,0.5167,0.8636,0.2147,0.3439,0.1424,0.2307,300
0.6978,0.4433,0.8409,0.1878,0.3071,0.0885,0.1609,400
0.7174,0.49,0.8409,0.2022,0.326,0.1172,0.1963,500
0.5596,0.4233,0.75,0.1692,0.2762,0.0484,0.0869,1000
0.5172,0.5633,0.4545,0.1575,0.2339,0.0205,0.0262,2000
0.5485,0.7433,0.2727,0.2105,0.2376,0.0864,0.0874,5000
0.5904,0.79,0.1176,0.25,0.16,0.0575,0.0628,2
0.6339,0.65,0.4118,0.2188,0.2857,0.0818,0.089,5
0.7387,0.7467,0.7059,0.3711,0.4865,0.3392,0.3701,10
0.7459,0.73,0.6863,0.35,0.4636,0.3077,0.3388,20
0.7759,0.69,0.7843,0.3279,0.4624,0.2929,0.3479,50
0.7732,0.6767,0.7843,0.3175,0.452,0.277,0.3341,100
0.7385,0.6933,0.7451,0.3248,0.4524,0.2825,0.3295,200
0.7568,0.7067,0.7451,0.3363,0.4634,0.2993,0.3441,300
0.7739,0.7233,0.7451,0.3519,0.478,0.3212,0.3631,400
0.729,0.73,0.7255,0.3558,0.4774,0.323,0.3602,500
0.4852,0.4933,0.5098,0.1699,0.2549,-1e-04,-2e-04,1000
0.5024,0.5833,0.3922,0.1754,0.2424,0.0098,0.0113,2000
0.5314,0.7033,0.2745,0.2121,0.2393,0.0588,0.0596,5000
0.5561,0.8433,0,0,0,0,0,2
0.7337,0.7767,0.5957,0.3684,0.4553,0.3245,0.3393,5
0.7173,0.7567,0.383,0.2903,0.3303,0.185,0.1877,10
0.7421,0.7133,0.766,0.3243,0.4557,0.3021,0.3535,20
0.789,0.7333,0.766,0.3429,0.4737,0.3283,0.3759,50
0.7606,0.73,0.766,0.3396,0.4706,0.3238,0.3721,100
0.7411,0.7367,0.7234,0.34,0.4626,0.317,0.3566,200
0.6697,0.6833,0.7234,0.2931,0.4172,0.2499,0.298,300
0.6692,0.7033,0.6596,0.2981,0.4106,0.2484,0.2834,400
0.6713,0.72,0.6596,0.3131,0.4247,0.2694,0.3021,500
0.538,0.4767,0.617,0.1726,0.2698,0.033,0.0495,1000
0.5597,0.5967,0.5106,0.1967,0.284,0.0747,0.0912,2000
0.5325,0.7667,0.1915,0.2195,0.2045,0.0686,0.0688,5000
0.5372,0.78,0.102,0.1852,0.1316,0.0176,0.0186,2
0.577,0.6733,0.3673,0.2118,0.2687,0.0775,0.0824,5
0.6104,0.7,0.3673,0.2338,0.2857,0.1076,0.112,10
0.633,0.68,0.5306,0.2626,0.3514,0.17,0.1885,20
0.6879,0.66,0.6531,0.2735,0.3855,0.2018,0.2383,50
0.6663,0.6667,0.6327,0.2743,0.3827,0.2006,0.2334,100
0.6615,0.7,0.6531,0.3048,0.4156,0.2481,0.2807,200
0.6448,0.69,0.6327,0.2925,0.4,0.2274,0.2582,300
0.6555,0.6833,0.6327,0.287,0.3949,0.2195,0.251,400
0.6371,0.6033,0.6531,0.2388,0.3497,0.1453,0.1834,500
0.57,0.4733,0.6735,0.1886,0.2946,0.0529,0.0808,1000
0.5472,0.56,0.5306,0.1926,0.2826,0.0565,0.0716,2000
0.5051,0.6967,0.2245,0.1719,0.1947,0.0119,0.012,5000
0.5485,0.2033,0.9756,0.1439,0.2508,0.0165,0.0747,2
0.6262,0.2033,0.9756,0.1439,0.2508,0.0165,0.0747,5
0.7209,0.2133,0.9756,0.1455,0.2532,0.0201,0.0849,10
0.7213,0.3067,0.9512,0.1592,0.2727,0.0504,0.1384,20
0.6805,0.5933,0.6829,0.2044,0.3146,0.132,0.1807,50
0.7089,0.68,0.7073,0.2566,0.3766,0.2202,0.2715,100
0.7013,0.6833,0.7073,0.2589,0.3791,0.2238,0.2747,200
0.7017,0.6967,0.7073,0.2685,0.3893,0.2384,0.2879,300
0.7086,0.7033,0.7073,0.2736,0.3946,0.2459,0.2946,400
0.7145,0.7067,0.7073,0.2762,0.3973,0.2498,0.2981,500
0.595,0.4333,0.7805,0.1658,0.2735,0.0621,0.1139,1000
0.5194,0.56,0.4634,0.1473,0.2235,0.0203,0.0269,2000
0.5319,0.7767,0.1951,0.1905,0.1928,0.0632,0.0632,5000
0.5808,0.4233,0.7333,0.1701,0.2762,0.0431,0.0762,2
0.6999,0.7367,0.4889,0.2821,0.3577,0.2068,0.2192,5
0.6949,0.76,0.4222,0.2923,0.3455,0.2044,0.2096,10
0.7258,0.75,0.7111,0.3404,0.4604,0.3231,0.3602,20
0.7689,0.69,0.7556,0.2931,0.4224,0.2631,0.3182,50
0.7581,0.7067,0.7556,0.3063,0.4359,0.2828,0.3355,100
0.738,0.73,0.7556,0.3269,0.4564,0.3124,0.3609,200
0.7217,0.71,0.7333,0.3056,0.4314,0.2786,0.3267,300
0.7264,0.71,0.7333,0.3056,0.4314,0.2786,0.3267,400
0.7113,0.71,0.7111,0.3019,0.4238,0.2701,0.3144,500
0.6146,0.5067,0.7556,0.1988,0.3148,0.1014,0.1574,1000
0.502,0.5733,0.4,0.1513,0.2195,0.0023,0.0029,2000
0.5203,0.76,0.1778,0.186,0.1818,0.0413,0.0413,5000
0.5328,0.8567,0,0,0,0,0,2
0.6065,0.7733,0.2558,0.234,0.2444,0.1114,0.1116,5
0.7532,0.77,0.4651,0.303,0.367,0.234,0.242,10
0.7565,0.7267,0.6512,0.2947,0.4058,0.2597,0.2941,20
0.7705,0.67,0.7209,0.2627,0.3851,0.2215,0.2743,50
0.764,0.68,0.7442,0.2735,0.4,0.2409,0.297,100
0.7056,0.67,0.6977,0.2586,0.3774,0.2127,0.2612,200
0.7073,0.6867,0.6512,0.2617,0.3733,0.2122,0.2515,300
0.6983,0.6867,0.6512,0.2617,0.3733,0.2122,0.2515,400
0.6965,0.69,0.6744,0.2685,0.3841,0.2253,0.2679,500
0.5774,0.4933,0.6977,0.1775,0.283,0.0706,0.1108,1000
0.4812,0.58,0.3488,0.1327,0.1923,-0.0194,-0.0235,2000
0.457,0.7167,0.093,0.08,0.086,-0.0805,-0.0808,5000
0.5624,0.8267,0.1556,0.3333,0.2121,0.129,0.1409,2
0.7374,0.7133,0.6222,0.2887,0.3944,0.2383,0.2684,5
0.7632,0.7333,0.8,0.3364,0.4737,0.3328,0.3888,10
0.8085,0.7367,0.8667,0.3482,0.4968,0.3598,0.4285,20
0.8195,0.74,0.8889,0.354,0.5063,0.3715,0.4441,50
0.8106,0.6767,0.8889,0.303,0.452,0.294,0.3799,100
0.8125,0.7433,0.8889,0.3571,0.5096,0.376,0.4478,200
0.7675,0.7233,0.8222,0.3304,0.4713,0.3274,0.3899,300
0.7629,0.74,0.8222,0.3458,0.4868,0.3495,0.4083,400
0.7689,0.73,0.8222,0.3364,0.4774,0.3361,0.3971,500
0.5649,0.47,0.6889,0.1761,0.2805,0.0547,0.0872,1000
0.5074,0.55,0.4444,0.1538,0.2286,0.0074,0.0094,2000
0.4902,0.6933,0.2,0.1385,0.1636,-0.0166,-0.017,5000
0.5203,0.4233,0.625,0.1366,0.2242,0.0069,0.0121,2
0.6198,0.69,0.6,0.2376,0.3404,0.1847,0.2186,5
0.6534,0.6933,0.6,0.24,0.3429,0.1882,0.2219,10
0.6819,0.7033,0.6,0.2474,0.3504,0.1992,0.232,20
0.6657,0.6933,0.625,0.2451,0.3521,0.1986,0.236,50
0.682,0.6967,0.65,0.2524,0.3636,0.2123,0.2533,100
0.7043,0.69,0.725,0.2613,0.3841,0.2339,0.2884,200
0.7152,0.6933,0.725,0.2636,0.3867,0.2376,0.2917,300
0.704,0.66,0.725,0.2417,0.3625,0.2031,0.2602,400
0.7032,0.6633,0.7,0.2393,0.3567,0.1971,0.2493,500
0.5417,0.4433,0.675,0.1492,0.2443,0.0332,0.0575,1000
0.4683,0.5733,0.325,0.114,0.1688,-0.0356,-0.0444,2000
0.4913,0.7967,0.075,0.1111,0.0896,-0.0201,-0.0206,5000
0.6056,0.6667,0.4773,0.2143,0.2958,0.117,0.1331,2
0.7153,0.65,0.8409,0.2741,0.4134,0.2468,0.3258,5
0.7213,0.6667,0.8182,0.2812,0.4186,0.2562,0.3282,10
0.7934,0.6967,0.8636,0.3089,0.4551,0.3049,0.3824,20
0.794,0.7,0.8409,0.3083,0.4512,0.3012,0.3731,50
0.7637,0.69,0.7955,0.2941,0.4294,0.274,0.338,100
0.7141,0.66,0.8409,0.2803,0.4205,0.257,0.3348,200
0.6939,0.6867,0.75,0.2845,0.4125,0.2538,0.3093,300
0.6904,0.4667,0.7955,0.1882,0.3043,0.088,0.1499,400
0.6546,0.4833,0.7955,0.1934,0.3111,0.0983,0.1628,500
0.5666,0.5333,0.6136,0.18,0.2784,0.0667,0.0942,1000
0.5091,0.66,0.2955,0.1548,0.2031,0.0132,0.0143,2000
0.5385,0.8067,0.1591,0.25,0.1944,0.0907,0.0937,5000
0.5326,0.7933,0.0816,0.1905,0.1143,0.0181,0.0201,2
0.6199,0.6867,0.2653,0.1831,0.2167,0.029,0.0298,5
0.6733,0.7033,0.4082,0.25,0.3101,0.1348,0.1414,10
0.7106,0.73,0.6122,0.3261,0.4255,0.2699,0.2928,20
0.7666,0.7233,0.6735,0.33,0.443,0.2865,0.3188,50
0.7624,0.7267,0.6735,0.3333,0.4459,0.291,0.3227,100
0.7383,0.7133,0.6939,0.3238,0.4416,0.2815,0.3185,200
0.7162,0.7267,0.6531,0.3299,0.4384,0.2827,0.3115,300
0.7326,0.74,0.6735,0.3474,0.4583,0.3095,0.3389,400
0.7327,0.7367,0.6735,0.3438,0.4552,0.3048,0.3348,500
0.6655,0.5167,0.7959,0.2241,0.3498,0.1273,0.1933,1000
0.5455,0.5433,0.551,0.1901,0.2827,0.0526,0.0687,2000
0.5291,0.7067,0.2653,0.2,0.2281,0.0514,0.0522,5000
0.6097,0.8467,0.1064,0.5556,0.1786,0.135,0.193,2
0.711,0.8233,0.1915,0.375,0.2535,0.1651,0.1771,5
0.7425,0.8033,0.4468,0.3889,0.4158,0.2983,0.2993,10
0.7237,0.7367,0.5957,0.3182,0.4148,0.2646,0.2863,20
0.7073,0.7433,0.6383,0.3333,0.438,0.2923,0.3182,50
0.719,0.7367,0.617,0.3222,0.4234,0.2739,0.2982,100
0.7237,0.7467,0.6596,0.3407,0.4493,0.3059,0.334,200
0.7212,0.7333,0.6596,0.3263,0.4366,0.2872,0.3177,300
0.7015,0.6833,0.6596,0.2818,0.3949,0.2247,0.262,400
0.7245,0.7333,0.6809,0.3299,0.4444,0.2958,0.3294,500
0.6297,0.5367,0.766,0.2195,0.3412,0.1291,0.1899,1000
0.6004,0.6767,0.4894,0.2396,0.3217,0.141,0.1565,2000
0.4979,0.7667,0.1064,0.1515,0.125,-0.0049,-0.005,5000
0.544,0.8033,0.1176,0.3,0.169,0.081,0.0925,2
0.6138,0.7733,0.2353,0.2927,0.2609,0.1289,0.1299,5
0.6798,0.7567,0.4314,0.3333,0.3761,0.228,0.2309,10
0.7575,0.74,0.5294,0.3333,0.4091,0.2533,0.2644,20
0.812,0.7633,0.7843,0.4,0.5298,0.3932,0.433,50
0.8032,0.74,0.8235,0.3784,0.5185,0.3723,0.4251,100
0.7995,0.7633,0.8039,0.402,0.5359,0.3999,0.4432,200
0.7723,0.7533,0.7255,0.3814,0.5,0.3566,0.3891,300
0.7851,0.7567,0.7255,0.3854,0.5034,0.3617,0.3934,400
0.7569,0.7567,0.7255,0.3854,0.5034,0.3617,0.3934,500
0.5785,0.4567,0.7647,0.2053,0.3237,0.076,0.1234,1000
0.5511,0.5433,0.5686,0.2014,0.2974,0.0619,0.0803,2000
0.5549,0.7033,0.3333,0.2361,0.2764,0.0966,0.0989,5000
0.5439,0.8533,0,0,0,0,0,2
0.7279,0.68,0.6818,0.2679,0.3846,0.2204,0.2644,5
0.7466,0.6767,0.6818,0.2655,0.3822,0.2168,0.2611,10
0.7684,0.7067,0.6136,0.2755,0.3803,0.223,0.2537,20
0.7881,0.7,0.6591,0.2788,0.3919,0.234,0.2722,50
0.8072,0.6167,0.9318,0.268,0.4162,0.244,0.3498,100
0.7456,0.44,0.9318,0.199,0.328,0.1138,0.2191,200
0.7129,0.4267,0.9091,0.1923,0.3175,0.0994,0.194,300
0.6375,0.4167,0.8864,0.1866,0.3083,0.0871,0.1711,400
0.6349,0.4167,0.8864,0.1866,0.3083,0.0871,0.1711,500
0.5693,0.4433,0.75,0.1746,0.2833,0.0595,0.103,1000
0.5465,0.5633,0.5227,0.1729,0.2599,0.0506,0.0663,2000
0.5167,0.7533,0.1818,0.1739,0.1778,0.0328,0.0328,5000
0.6312,0.85,0,0,0,0,0,2
0.7335,0.7467,0.4222,0.2754,0.3333,0.1854,0.1919,5
0.7491,0.74,0.5778,0.3059,0.4,0.2536,0.2745,10
0.7357,0.7567,0.7111,0.3478,0.4672,0.3327,0.3685,20
0.7818,0.7667,0.7111,0.3596,0.4776,0.3476,0.3811,50
0.8131,0.76,0.7111,0.3516,0.4706,0.3376,0.3726,100
0.7923,0.75,0.7333,0.3438,0.4681,0.3316,0.3722,200
0.7768,0.76,0.7333,0.3548,0.4783,0.346,0.3845,300
0.7886,0.76,0.7333,0.3548,0.4783,0.346,0.3845,400
0.7919,0.7633,0.7333,0.3587,0.4818,0.351,0.3887,500
0.6065,0.5367,0.7111,0.2025,0.3153,0.1067,0.1552,1000
0.542,0.6433,0.4,0.1837,0.2517,0.0581,0.0657,2000
0.5098,0.7733,0.1333,0.1714,0.15,0.0216,0.0218,5000
0.6531,0.52,0.8372,0.2081,0.3333,0.1347,0.2157,2
0.7366,0.7167,0.6279,0.2812,0.3885,0.2375,0.27,5
0.7619,0.7667,0.6047,0.3291,0.4262,0.2954,0.317,10
0.7721,0.75,0.6512,0.3182,0.4275,0.2909,0.3215,20
0.7463,0.73,0.7209,0.31,0.4336,0.2915,0.3363,50
0.7586,0.72,0.7209,0.301,0.4247,0.2788,0.3253,100
0.7023,0.68,0.7209,0.2696,0.3924,0.2322,0.284,200
0.6814,0.73,0.6977,0.3061,0.4255,0.2826,0.3236,300
0.6355,0.6633,0.6512,0.2456,0.3567,0.1876,0.2285,400
0.6324,0.59,0.6744,0.2101,0.3204,0.1304,0.176,500
0.4582,0.4667,0.4419,0.1226,0.1919,-0.0419,-0.0612,1000
0.4857,0.6067,0.3256,0.1359,0.1918,-0.0131,-0.0153,2000
0.4823,0.7433,0.1163,0.1136,0.1149,-0.0351,-0.0351,5000
0.4585,0.8533,0,0,0,0,0,2
0.6035,0.8233,0.2045,0.3333,0.2535,0.1598,0.1659,5
0.7236,0.7633,0.5227,0.3151,0.3932,0.2572,0.2699,10
0.7749,0.7467,0.75,0.3367,0.4648,0.3289,0.3742,20
0.7665,0.73,0.7045,0.3131,0.4336,0.2892,0.3302,50
0.7694,0.7467,0.7045,0.3298,0.4493,0.3118,0.3497,100
0.7496,0.72,0.75,0.3113,0.44,0.2936,0.344,200
0.7496,0.7233,0.75,0.3143,0.443,0.2978,0.3477,300
0.7536,0.7233,0.7045,0.3069,0.4276,0.2806,0.3227,400
0.7536,0.72,0.75,0.3113,0.44,0.2936,0.344,500
0.6127,0.4467,0.7955,0.1823,0.2966,0.0761,0.1343,1000
0.498,0.4967,0.5,0.1457,0.2256,-0.0019,-0.0028,2000
0.5105,0.7267,0.2045,0.1607,0.18,0.0188,0.019,5000
0.5797,0.4,0.814,0.1691,0.28,0.0559,0.1096,2
0.7332,0.6833,0.7907,0.2833,0.4172,0.2613,0.3262,5
0.7566,0.6933,0.7674,0.287,0.4177,0.2642,0.3232,10
0.7901,0.7033,0.8837,0.3115,0.4606,0.3155,0.3973,20
0.7872,0.6867,0.8837,0.2992,0.4471,0.2964,0.3811,50
0.7634,0.69,0.8372,0.2951,0.4364,0.2848,0.3585,100
0.7396,0.6933,0.814,0.2941,0.4321,0.2806,0.3489,200
0.7151,0.7,0.7907,0.2957,0.4304,0.2802,0.3427,300
0.7161,0.7,0.7907,0.2957,0.4304,0.2802,0.3427,400
0.6816,0.7,0.7209,0.2844,0.4079,0.2547,0.3041,500
0.5431,0.57,0.5581,0.1791,0.2712,0.0692,0.0917,1000
0.5195,0.6267,0.3721,0.1584,0.2222,0.0265,0.0307,2000
0.5386,0.8233,0.1395,0.2727,0.1846,0.097,0.1039,5000
0.5088,0.85,0,0,0,0,0,2
0.6836,0.7433,0.3778,0.2576,0.3063,0.1557,0.16,5
0.7379,0.7233,0.5778,0.2889,0.3852,0.2315,0.2546,10
0.7149,0.77,0.6222,0.35,0.448,0.3168,0.3378,20
0.8004,0.77,0.7333,0.3667,0.4889,0.3611,0.3972,50
0.8069,0.74,0.8,0.3429,0.48,0.3418,0.3963,100
0.756,0.7167,0.7778,0.3182,0.4516,0.3033,0.3584,200
0.7545,0.6767,0.8,0.2903,0.426,0.264,0.3299,300
0.7339,0.4833,0.9111,0.2135,0.346,0.136,0.2373,400
0.6312,0.3833,0.8667,0.1789,0.2966,0.0638,0.132,500
0.5637,0.39,0.7778,0.1683,0.2767,0.0399,0.0769,1000
0.5373,0.54,0.5333,0.1702,0.2581,0.0397,0.0533,2000
0.5327,0.7033,0.2889,0.1857,0.2261,0.0532,0.0552,5000
0.5295,0.8033,0.1346,0.3333,0.1918,0.1023,0.116,2
0.5567,0.6867,0.25,0.1912,0.2167,0.0252,0.0255,5
0.6946,0.72,0.5385,0.3182,0.4,0.2328,0.2465,10
0.7505,0.68,0.7885,0.3254,0.4607,0.2853,0.3418,20
0.7753,0.6933,0.7692,0.3333,0.4651,0.2945,0.3451,50
0.7825,0.69,0.8269,0.3386,0.4804,0.311,0.374,100
0.7159,0.66,0.7885,0.3106,0.4457,0.2622,0.3214,200
0.7139,0.6967,0.8077,0.3415,0.48,0.3125,0.3703,300
0.7175,0.64,0.8269,0.3028,0.4433,0.254,0.3243,400
0.7195,0.6233,0.8269,0.2925,0.4322,0.2367,0.3086,500
0.5839,0.48,0.7115,0.2079,0.3217,0.073,0.1102,1000
0.525,0.55,0.4808,0.188,0.2703,0.028,0.0345,2000
0.4837,0.6867,0.1731,0.15,0.1607,-0.0307,-0.0308,5000
0.5699,0.4367,0.7347,0.1875,0.2988,0.0521,0.0872,2
0.7113,0.7333,0.6122,0.3297,0.4286,0.2745,0.2969,5
0.7402,0.73,0.6327,0.3298,0.4336,0.2787,0.3042,10
0.7606,0.76,0.7143,0.3763,0.493,0.355,0.3862,20
