"AUC","Accuracy","Recall","Prec.","F1","Kappa","MCC","num_vars"
0.537,0.9267,0,0,0,0,0,2
0.6225,0.5,0.7727,0.1049,0.1848,0.0639,0.1314,5
0.6854,0.53,0.7273,0.106,0.185,0.0653,0.126,10
0.668,0.45,0.8636,0.105,0.1872,0.0649,0.1497,20
0.6651,0.47,0.8182,0.104,0.1846,0.0626,0.1375,50
0.6493,0.5133,0.8182,0.1125,0.1978,0.0791,0.1606,100
0.6315,0.55,0.7273,0.1103,0.1916,0.0737,0.1373,200
0.5955,0.5533,0.6818,0.1056,0.1829,0.0641,0.1175,300
0.5153,0.5867,0.5,0.0887,0.1507,0.0298,0.0495,400
0.5216,0.5933,0.5,0.0902,0.1528,0.0326,0.0535,500
0.5494,0.71,0.3636,0.0988,0.1553,0.0452,0.0593,1000
0.5232,0.8533,0.1364,0.1071,0.12,0.0413,0.0416,2000
0.4946,0.9167,0,0,0,-0.0179,-0.0283,5000
0.6875,0.1533,1,0.0764,0.1419,0.0136,0.0827,2
0.7503,0.2533,1,0.0857,0.1579,0.0332,0.13,5
0.8174,0.2867,1,0.0894,0.1641,0.0408,0.1443,10
0.8155,0.3133,1,0.0925,0.1694,0.0473,0.1556,20
0.7576,0.5367,0.9048,0.1218,0.2147,0.1042,0.2113,50
0.756,0.53,0.9524,0.125,0.221,0.111,0.2304,100
0.6482,0.5233,0.8095,0.109,0.1921,0.0784,0.159,200
0.6662,0.55,0.8095,0.1149,0.2012,0.0896,0.1735,300
0.6975,0.6,0.8095,0.1278,0.2208,0.1136,0.2022,400
0.651,0.65,0.619,0.1182,0.1985,0.0917,0.1437,500
0.6603,0.7367,0.5714,0.1463,0.233,0.1368,0.1835,1000
0.5379,0.8367,0.1905,0.1111,0.1404,0.057,0.0595,2000
0.4928,0.9167,0,0,0,-0.0229,-0.0319,5000
0.5639,0.92,0,0,0,0,0,2
0.5993,0.8867,0.0417,0.0833,0.0556,0.0023,0.0025,5
0.612,0.6367,0.5833,0.1239,0.2044,0.0834,0.1258,10
0.6264,0.6433,0.5417,0.1193,0.1955,0.0741,0.1093,20
0.6848,0.58,0.75,0.1304,0.2222,0.0995,0.1716,50
0.6733,0.4733,0.7917,0.1105,0.1939,0.0622,0.1302,100
0.6497,0.51,0.7917,0.118,0.2054,0.0769,0.1508,200
0.6509,0.5233,0.7917,0.121,0.2099,0.0826,0.1584,300
0.6725,0.5533,0.7917,0.1284,0.2209,0.0965,0.176,400
0.6729,0.5733,0.75,0.1286,0.2195,0.096,0.1675,500
0.6679,0.6733,0.6667,0.1509,0.2462,0.1331,0.1933,1000
0.6033,0.83,0.3333,0.186,0.2388,0.1517,0.1599,2000
0.5308,0.9067,0.0833,0.25,0.125,0.0885,0.1037,5000
0.5661,0.18,1,0.0787,0.1458,0.0184,0.0965,2
0.7866,0.1933,1,0.0798,0.1479,0.021,0.1029,5
0.8039,0.2033,1,0.0808,0.1495,0.0229,0.1076,10
0.8041,0.3233,1,0.0938,0.1714,0.0498,0.1598,20
0.7274,0.4,0.9048,0.0964,0.1743,0.0547,0.1433,50
0.7103,0.4333,0.8571,0.0973,0.1748,0.0561,0.1357,100
0.7378,0.5033,0.9524,0.119,0.2116,0.0996,0.2169,200
0.6845,0.5233,0.8095,0.109,0.1921,0.0784,0.159,300
0.6422,0.5633,0.7619,0.1127,0.1963,0.0847,0.1586,400
0.6639,0.63,0.7143,0.125,0.2128,0.1063,0.176,500
0.5562,0.75,0.3333,0.1029,0.1573,0.0564,0.0699,1000
0.5046,0.8567,0.0952,0.0769,0.0851,0.0083,0.0084,2000
0.4946,0.92,0,0,0,-0.0178,-0.0276,5000
0.6129,0.93,0,0,0,0,0,2
0.7453,0.6433,0.7143,0.1293,0.219,0.1139,0.1846,5
0.8131,0.73,0.8095,0.1809,0.2957,0.2046,0.2935,10
0.7849,0.6533,0.8095,0.1453,0.2464,0.1449,0.236,20
0.751,0.48,0.7619,0.0958,0.1702,0.0524,0.1133,50
0.6484,0.5,0.8095,0.1043,0.1848,0.0694,0.1466,100
0.6541,0.53,0.7619,0.1053,0.185,0.0707,0.1401,200
0.6676,0.55,0.7619,0.1096,0.1916,0.0789,0.1511,300
0.6207,0.5933,0.6667,0.1085,0.1867,0.0753,0.1312,400
0.4937,0.61,0.381,0.0714,0.1203,0.0027,0.0043,500
0.4677,0.75,0.1429,0.05,0.0741,-0.0331,-0.0392,1000
0.457,0.8533,0,0,0,-0.079,-0.0791,2000
0.4928,0.9167,0,0,0,-0.0229,-0.0319,5000
0.5018,0.9267,0,0,0,0,0,2
0.6193,0.2467,1,0.0887,0.163,0.0326,0.1288,5
0.7719,0.2567,1,0.0898,0.1648,0.0349,0.1333,10
0.7397,0.4633,0.9091,0.1117,0.199,0.0787,0.1792,20
0.7646,0.5733,0.8182,0.1268,0.2195,0.106,0.1943,50
0.6643,0.5133,0.8182,0.1125,0.1978,0.0791,0.1606,100
0.5813,0.5733,0.6364,0.1045,0.1795,0.0612,0.1073,200
0.6287,0.6467,0.6364,0.125,0.209,0.0984,0.153,300
0.6197,0.6867,0.5455,0.125,0.2034,0.0955,0.136,400
0.6079,0.7033,0.5,0.1236,0.1982,0.0913,0.1252,500
0.5577,0.8033,0.2727,0.1224,0.169,0.0754,0.0832,1000
0.5448,0.8933,0.1364,0.1875,0.1579,0.1025,0.104,2000
0.4964,0.92,0,0,0,-0.0124,-0.023,5000
0.4829,0.94,0,0,0,0,0,2
0.6353,0.7967,0.3889,0.1228,0.1867,0.105,0.1281,5
0.6976,0.7133,0.4444,0.0952,0.1569,0.0644,0.0925,10
0.7136,0.6933,0.6667,0.1224,0.2069,0.1174,0.1832,20
0.7108,0.4067,0.8889,0.0833,0.1524,0.0479,0.131,50
0.6191,0.42,0.8333,0.0806,0.1471,0.0423,0.111,100
0.6336,0.44,0.8333,0.0833,0.1515,0.0476,0.1203,200
0.5797,0.44,0.7222,0.0739,0.134,0.0282,0.0695,300
0.586,0.49,0.6667,0.0755,0.1356,0.0312,0.0692,400
0.5625,0.5233,0.6111,0.0748,0.1333,0.0296,0.0612,500
0.5586,0.71,0.3889,0.0843,0.1386,0.0444,0.0634,1000
0.5337,0.8567,0.1667,0.0968,0.1224,0.0504,0.0526,2000
0.4947,0.93,0,0,0,-0.0174,-0.0254,5000
0.5248,0.94,0,0,0,0,0,2
0.5268,0.8267,0.0556,0.0278,0.037,-0.0467,-0.0501,5
0.647,0.3433,0.8333,0.0718,0.1322,0.0244,0.0751,10
0.6531,0.4067,0.8889,0.0833,0.1524,0.0479,0.131,20
0.6112,0.51,0.7222,0.0839,0.1503,0.0479,0.1039,50
0.6038,0.5333,0.7222,0.0878,0.1566,0.0556,0.1157,100
0.5887,0.5467,0.6667,0.0845,0.15,0.0487,0.0978,200
0.6383,0.6233,0.6667,0.1008,0.1752,0.0792,0.1394,300
0.627,0.6467,0.6111,0.1,0.1719,0.0767,0.1282,400
0.5863,0.7167,0.4444,0.0964,0.1584,0.0663,0.0948,500
0.6011,0.8367,0.3333,0.1395,0.1967,0.1225,0.137,1000
0.5745,0.9333,0.1667,0.375,0.2308,0.2013,0.2195,2000
0.5,0.94,0,0,0,0,0,5000
0.5799,0.9367,0,0,0,0,0,2
0.7333,0.84,0.3158,0.1463,0.2,0.1242,0.1356,5
0.7773,0.8,0.6316,0.1846,0.2857,0.2081,0.2619,10
0.7861,0.6433,0.7895,0.1271,0.219,0.1233,0.2109,20
0.7824,0.5667,0.7368,0.1007,0.1772,0.074,0.1426,50
0.7226,0.5667,0.8421,0.1119,0.1975,0.0965,0.1903,100
0.6797,0.54,0.8421,0.106,0.1882,0.0853,0.1762,200
0.6583,0.5767,0.7368,0.1029,0.1806,0.0782,0.1481,300
0.6238,0.58,0.6842,0.0977,0.1711,0.0677,0.1261,400
0.576,0.59,0.5789,0.0873,0.1517,0.0468,0.0837,500
0.5476,0.75,0.3158,0.0882,0.1379,0.0432,0.0554,1000
0.5067,0.9033,0.0526,0.0833,0.0645,0.0163,0.0168,2000
0.4982,0.9333,0,0,0,-0.0064,-0.015,5000
0.5925,0.9367,0,0,0,0,0,2
0.7338,0.8567,0.3158,0.1667,0.2182,0.1475,0.1567,5
0.7099,0.7733,0.3158,0.0984,0.15,0.0591,0.0727,10
0.6524,0.62,0.6316,0.1008,0.1739,0.0726,0.1249,20
0.6861,0.54,0.7895,0.1007,0.1786,0.0746,0.1523,50
0.7161,0.5033,0.8421,0.0988,0.1768,0.0715,0.1576,100
0.6196,0.4933,0.7368,0.087,0.1556,0.0477,0.1044,200
0.5937,0.5167,0.6842,0.0855,0.152,0.0445,0.0923,300
0.6046,0.6067,0.6316,0.0976,0.169,0.0666,0.1171,400
0.5877,0.6133,0.5789,0.0924,0.1594,0.0563,0.0969,500
0.6335,0.7733,0.4737,0.1343,0.2093,0.1227,0.1563,1000
0.5012,0.85,0.1053,0.0667,0.0816,0.0044,0.0046,2000
0.4911,0.92,0,0,0,-0.0271,-0.0339,5000
0.5416,0.1567,1,0.0899,0.165,0.0143,0.0848,2
0.7556,0.16,1,0.0903,0.1656,0.015,0.0869,5
0.7441,0.3067,1,0.1073,0.1938,0.051,0.1617,10
0.6884,0.4,0.84,0.1066,0.1892,0.0485,0.1164,20
0.7261,0.4833,0.92,0.1307,0.2289,0.0971,0.2041,50
0.7039,0.5433,0.92,0.1456,0.2514,0.1255,0.2375,100
0.6695,0.5567,0.84,0.14,0.24,0.1133,0.205,200
0.6396,0.52,0.76,0.121,0.2088,0.0759,0.1429,300
0.6113,0.54,0.72,0.1208,0.2069,0.0749,0.1347,400
0.5965,0.5567,0.64,0.1143,0.1939,0.0612,0.1048,500
0.6061,0.65,0.56,0.1296,0.2105,0.087,0.1256,1000
0.54,0.79,0.24,0.12,0.16,0.055,0.0593,2000
0.5055,0.8933,0.04,0.1111,0.0588,0.0154,0.0177,5000
0.5622,0.2567,0.913,0.0868,0.1585,0.0215,0.0776,2
0.6298,0.27,0.913,0.0882,0.1609,0.0245,0.0852,5
0.7015,0.36,0.8696,0.0957,0.1724,0.0398,0.1084,10
0.7434,0.4533,0.8696,0.1105,0.1961,0.0695,0.1568,20
0.7299,0.5667,0.8696,0.1361,0.2353,0.1184,0.2188,50
0.6887,0.52,0.8696,0.1242,0.2174,0.0961,0.1924,100
0.6968,0.5667,0.8696,0.1361,0.2353,0.1184,0.2188,200
0.6957,0.5867,0.8261,0.1367,0.2346,0.1186,0.2096,300
0.647,0.6133,0.6957,0.128,0.2162,0.0996,0.1631,400
0.6346,0.6433,0.6522,0.1316,0.219,0.1048,0.1616,500
0.5721,0.7267,0.3913,0.1169,0.18,0.0702,0.0888,1000
0.5349,0.8433,0.1739,0.125,0.1455,0.0618,0.0628,2000
0.5183,0.9267,0.0435,1,0.0833,0.0774,0.2007,5000
0.5489,0.94,0,0,0,0,0,2
0.6217,0.71,0.5,0.1034,0.1714,0.0799,0.1169,5
0.6675,0.6367,0.6111,0.0973,0.1679,0.0719,0.1222,10
0.6076,0.5367,0.6111,0.0769,0.1366,0.0336,0.068,20
0.6811,0.5333,0.6667,0.0822,0.1463,0.0442,0.091,50
0.6241,0.4933,0.6667,0.0759,0.1364,0.0321,0.0708,100
0.5415,0.5067,0.6111,0.0724,0.1294,0.0248,0.0528,200
0.5439,0.5467,0.5556,0.0725,0.1282,0.0247,0.0484,300
0.5523,0.6033,0.5,0.0756,0.1314,0.0303,0.0534,400
0.5402,0.63,0.4444,0.0734,0.126,0.0256,0.0426,500
0.5006,0.75,0.2222,0.0615,0.0964,0.0027,0.0034,1000
0.5292,0.9,0.1111,0.125,0.1176,0.0648,0.065,2000
0.4965,0.9333,0,0,0,-0.0121,-0.0207,5000
0.5523,0.9333,0,0,0,0,0,2
0.6721,0.5067,0.75,0.0949,0.1685,0.0569,0.1195,5
0.7029,0.4767,0.9,0.104,0.1865,0.0761,0.1749,10
0.6423,0.53,0.75,0.0993,0.1754,0.0654,0.1319,20
0.5682,0.4633,0.75,0.0877,0.1571,0.0428,0.0972,50
0.631,0.48,0.75,0.0904,0.1613,0.048,0.1057,100
0.6164,0.4967,0.75,0.0932,0.1657,0.0535,0.1143,200
0.537,0.5633,0.55,0.0827,0.1438,0.0315,0.0574,300
0.5025,0.61,0.4,0.0708,0.1203,0.0079,0.0129,400
0.4739,0.64,0.3,0.06,0.1,-0.0125,-0.0189,500
0.4911,0.7867,0.15,0.06,0.0857,-0.0105,-0.012,1000
0.5446,0.8867,0.15,0.15,0.15,0.0893,0.0893,2000
0.5,0.9333,0,0,0,0,0,5000
0.5472,0.9233,0,0,0,0,0,2
0.7788,0.7367,0.6522,0.1744,0.2752,0.1755,0.2329,5
0.7666,0.64,0.7391,0.1429,0.2394,0.1273,0.2017,10
0.7906,0.5567,0.8696,0.1333,0.2312,0.1133,0.213,20
0.7922,0.5767,0.8696,0.1389,0.2395,0.1237,0.2247,50
0.7149,0.4733,0.8261,0.1098,0.1939,0.0677,0.1455,100
0.6466,0.49,0.8261,0.1131,0.199,0.0741,0.1545,200
0.661,0.5833,0.7826,0.1304,0.2236,0.1061,0.1865,300
0.6539,0.63,0.7391,0.1393,0.2345,0.1211,0.195,400
0.6456,0.63,0.6957,0.1333,0.2238,0.1091,0.1739,500
0.5695,0.7333,0.3913,0.12,0.1837,0.0751,0.094,1000
0.444,0.82,0,0,0,-0.0965,-0.0978,2000
0.4982,0.92,0,0,0,-0.0064,-0.0167,5000
0.5464,0.2,0.9545,0.0808,0.1489,0.0159,0.0727,2
0.6562,0.2,0.9545,0.0808,0.1489,0.0159,0.0727,5
0.6874,0.2,0.9545,0.0808,0.1489,0.0159,0.0727,10
0.7305,0.3733,0.9091,0.0971,0.1754,0.0495,0.1349,20
0.6866,0.4233,0.7727,0.0919,0.1643,0.0382,0.0903,50
0.5966,0.4367,0.7727,0.0939,0.1675,0.0422,0.0974,100
0.6163,0.5133,0.7273,0.1026,0.1798,0.0588,0.1167,200
0.6187,0.5333,0.7273,0.1067,0.186,0.0667,0.1279,300
0.5657,0.5967,0.5455,0.0976,0.1655,0.0469,0.0775,400
0.5558,0.62,0.5,0.0965,0.1618,0.0443,0.0695,500
0.5704,0.71,0.4091,0.1084,0.1714,0.0628,0.0833,1000
0.5597,0.8433,0.2273,0.1429,0.1754,0.0938,0.0969,2000
0.4928,0.9133,0,0,0,-0.0231,-0.0327,5000
0.6648,0.93,0,0,0,0,0,2
0.6734,0.5033,0.6667,0.0897,0.1582,0.0397,0.0805,5
0.6527,0.53,0.8571,0.1154,0.2034,0.0913,0.1851,10
0.66,0.51,0.8095,0.1062,0.1878,0.0731,0.1519,20
0.6687,0.5167,0.8571,0.1125,0.1989,0.0858,0.1781,50
0.7165,0.5633,0.9048,0.1284,0.2249,0.1165,0.2258,100
0.7051,0.5633,0.8571,0.1233,0.2156,0.1062,0.2034,200
0.6559,0.6133,0.7143,0.12,0.2055,0.0973,0.1656,300
0.6655,0.6667,0.6667,0.1308,0.2187,0.1152,0.1775,400
0.6791,0.7333,0.619,0.1529,0.2453,0.1498,0.2044,500
0.6493,0.8,0.4762,0.1695,0.25,0.1636,0.1929,1000
0.5868,0.8867,0.2381,0.2174,0.2273,0.1663,0.1665,2000
0.5476,0.9367,0.0952,1,0.1739,0.1637,0.2986,5000
0.5912,0.15,1,0.0727,0.1356,0.0129,0.0806,2
0.7296,0.21,1,0.0778,0.1444,0.0236,0.1093,5
0.7255,0.2667,1,0.0833,0.1538,0.0351,0.1336,10
0.7104,0.36,1,0.0943,0.1724,0.0576,0.1722,20
0.7514,0.5133,0.9,0.1111,0.1978,0.0898,0.193,50
0.7279,0.5267,0.9,0.1139,0.2022,0.0952,0.1998,100
0.7062,0.54,0.9,0.1169,0.2069,0.1008,0.2068,200
0.7551,0.5867,0.95,0.1338,0.2346,0.1333,0.2552,300
0.7588,0.6333,0.9,0.1429,0.2466,0.1486,0.2599,400
0.7239,0.6533,0.8,0.1379,0.2353,0.1372,0.2268,500
0.5946,0.7633,0.4,0.1194,0.1839,0.0905,0.1134,1000
0.5625,0.8767,0.2,0.16,0.1778,0.112,0.1128,2000
0.4982,0.93,0,0,0,-0.0064,-0.0155,5000
0.566,0.9233,0,0,0,0,0,2
0.5282,0.9233,0,0,0,0,0,5
0.6632,0.8667,0.1739,0.16,0.1667,0.0943,0.0944,10
0.7609,0.37,0.9565,0.1048,0.1888,0.0588,0.1613,20
0.7848,0.46,0.913,0.116,0.2059,0.0808,0.1824,50
0.6574,0.4667,0.8696,0.113,0.2,0.0744,0.1638,100
0.6522,0.5167,0.7826,0.1139,0.1989,0.0751,0.1477,200
0.6754,0.5733,0.7826,0.1277,0.2195,0.101,0.1805,300
0.6483,0.5867,0.7391,0.1259,0.2152,0.0969,0.1675,400
0.6707,0.6233,0.7391,0.1371,0.2313,0.1171,0.1906,500
0.6043,0.7867,0.3913,0.1525,0.2195,0.1227,0.1411,1000
0.5943,0.8767,0.2609,0.2308,0.2449,0.178,0.1784,2000
0.4928,0.91,0,0,0,-0.0232,-0.0335,5000
0.6107,0.2733,1,0.084,0.155,0.0365,0.1364,2
0.7225,0.2767,1,0.0844,0.1556,0.0373,0.1378,5
0.715,0.4233,0.85,0.0909,0.1643,0.0498,0.125,10
0.7004,0.4333,0.75,0.0833,0.15,0.0341,0.0818,20
0.6111,0.5033,0.75,0.0943,0.1676,0.0558,0.1178,50
0.5693,0.5233,0.65,0.0872,0.1538,0.0411,0.082,100
0.57,0.5667,0.6,0.0896,0.1558,0.0451,0.0824,200
0.6089,0.6233,0.6,0.1026,0.1752,0.0692,0.1151,300
0.6057,0.66,0.55,0.1058,0.1774,0.0738,0.1142,400
0.5964,0.6867,0.5,0.1064,0.1754,0.0736,0.1076,500
0.5464,0.8033,0.25,0.102,0.1449,0.0555,0.0627,1000
0.5268,0.8967,0.1,0.1333,0.1143,0.0606,0.0613,2000
0.4946,0.9233,0,0,0,-0.0177,-0.0269,5000
0.5714,0.9333,0,0,0,0,0,2
0.6172,0.45,0.8,0.0904,0.1624,0.0484,0.1141,5
0.7436,0.7733,0.55,0.1571,0.2444,0.157,0.2001,10
0.7359,0.4067,0.8,0.0842,0.1524,0.0361,0.0924,20
0.7272,0.44,0.75,0.0843,0.1515,0.036,0.0852,50
0.6904,0.47,0.75,0.0888,0.1587,0.0449,0.1006,100
0.6897,0.5433,0.8,0.1074,0.1893,0.0814,0.1621,200
0.6538,0.6,0.7,0.1094,0.1892,0.0835,0.1477,300
0.6423,0.62,0.65,0.1083,0.1857,0.0806,0.1364,400
0.6114,0.64,0.55,0.1,0.1692,0.0636,0.1017,500
0.5875,0.75,0.4,0.1127,0.1758,0.0801,0.1027,1000
0.5321,0.8633,0.15,0.1111,0.1277,0.0553,0.056,2000
0.5214,0.93,0.05,0.3333,0.087,0.0708,0.1074,5000
0.5287,0.2333,0.875,0.0847,0.1544,0.01,0.0377,2
0.6172,0.2567,0.875,0.0871,0.1585,0.0152,0.0532,5
0.7016,0.3133,0.8333,0.0901,0.1626,0.0213,0.0627,10
0.6758,0.3833,0.8333,0.0995,0.1778,0.0407,0.1024,20
0.6079,0.4867,0.7083,0.1037,0.1809,0.048,0.0958,50
0.6149,0.53,0.6667,0.1074,0.185,0.0547,0.1003,100
0.5581,0.56,0.5417,0.097,0.1646,0.0334,0.0563,200
0.5898,0.6333,0.5417,0.1161,0.1912,0.0684,0.1026,300
0.6033,0.6567,0.5417,0.1238,0.2016,0.082,0.1185,400
0.6178,0.68,0.5417,0.1327,0.2131,0.0971,0.1352,500
0.6268,0.8033,0.4167,0.1818,0.2532,0.1595,0.1778,1000
0.5471,0.8667,0.1667,0.1667,0.1667,0.0942,0.0942,2000
0.5136,0.91,0.0417,0.2,0.069,0.0426,0.0576,5000
0.5434,0.9333,0,0,0,0,0,2
0.6682,0.23,0.9,0.0729,0.1348,0.0131,0.0537,5
0.6857,0.23,0.9,0.0729,0.1348,0.0131,0.0537,10
0.6443,0.2933,0.9,0.0789,0.1452,0.0257,0.0876,20
0.6764,0.4167,0.85,0.0899,0.1627,0.0479,0.1218,50
0.612,0.4033,0.8,0.0838,0.1517,0.0352,0.0908,100
0.6075,0.41,0.8,0.0847,0.1531,0.037,0.0941,200
0.6083,0.44,0.8,0.0889,0.16,0.0455,0.1091,300
0.6067,0.4733,0.75,0.0893,0.1596,0.0459,0.1023,400
0.6018,0.55,0.65,0.0922,0.1615,0.0506,0.0964,500
0.5848,0.6667,0.5,0.1,0.1667,0.0625,0.0945,1000
0.5056,0.8167,0.15,0.0732,0.0984,0.0096,0.0104,2000
0.4929,0.9233,0,0,0,-0.0177,-0.0269,5000
0.6536,0.15,1,0.0727,0.1356,0.0129,0.0806,2
0.717,0.2367,0.95,0.0769,0.1423,0.0216,0.0888,5
0.732,0.2367,0.95,0.0769,0.1423,0.0216,0.0888,10
0.7255,0.4033,0.85,0.0881,0.1596,0.0441,0.1153,20
0.6817,0.5067,0.85,0.1049,0.1868,0.0773,0.1662,50
0.6928,0.5367,0.85,0.1111,0.1965,0.0891,0.1818,100
0.6873,0.58,0.8,0.1159,0.2025,0.0974,0.1823,200
0.6723,0.6633,0.7,0.1284,0.2171,0.1176,0.1871,300
0.6196,0.6867,0.55,0.1146,0.1897,0.0891,0.1318,400
0.6116,0.7133,0.5,0.1163,0.1887,0.0903,0.1261,500
0.5971,0.8133,0.35,0.14,0.2,0.1158,0.1315,1000
0.5574,0.9133,0.15,0.25,0.1875,0.1447,0.15,2000
0.4982,0.93,0,0,0,-0.0064,-0.0155,5000
0.5856,0.93,0,0,0,0,0,2
0.6448,0.8167,0.1905,0.0952,0.127,0.0371,0.0399,5
0.7447,0.76,0.5714,0.16,0.25,0.1579,0.2037,10
0.7314,0.7533,0.5714,0.1558,0.2449,0.1516,0.1977,20
0.7559,0.6567,0.7619,0.1404,0.237,0.1347,0.2159,50
0.669,0.5067,0.8095,0.1056,0.1868,0.0719,0.1501,100
0.6416,0.4933,0.7619,0.0982,0.1739,0.057,0.1204,200
0.5791,0.5233,0.6667,0.0933,0.1637,0.0467,0.0915,300
0.6006,0.55,0.6667,0.0986,0.1718,0.0567,0.1062,400
0.5999,0.58,0.619,0.0992,0.1711,0.0573,0.1009,500
0.5548,0.71,0.381,0.0976,0.1553,0.0494,0.0662,1000
0.546,0.8133,0.2381,0.1111,0.1515,0.062,0.0677,2000
0.4946,0.92,0,0,0,-0.0178,-0.0276,5000
0.5247,0.9367,0,0,0,0,0,2
0.6827,0.47,0.7368,0.0833,0.1497,0.0406,0.0926,5
0.7005,0.7133,0.7368,0.1474,0.2456,0.1566,0.2349,10
0.7327,0.6767,0.7895,0.1389,0.2362,0.144,0.2327,20
0.7777,0.6367,0.8421,0.1311,0.227,0.1318,0.2305,50
0.8172,0.5433,0.9474,0.1169,0.2081,0.1075,0.2258,100
0.6766,0.4533,0.8947,0.095,0.1717,0.0646,0.158,200
0.6086,0.55,0.6842,0.0915,0.1615,0.056,0.1098,300
0.5588,0.5933,0.5263,0.0813,0.1408,0.035,0.0615,400
0.5677,0.6033,0.5263,0.0833,0.1439,0.0388,0.067,500
0.5476,0.75,0.3158,0.0882,0.1379,0.0432,0.0554,1000
0.5099,0.8633,0.1053,0.0769,0.0889,0.0169,0.0172,2000
0.4982,0.9333,0,0,0,-0.0064,-0.015,5000
0.6022,0.26,1,0.0864,0.1591,0.0347,0.1329,2
0.6938,0.5633,0.6667,0.1014,0.1761,0.0621,0.1138,5
0.6947,0.5267,0.7619,0.1046,0.1839,0.0693,0.1382,10
0.7088,0.4333,0.8571,0.0973,0.1748,0.0561,0.1357,20
0.6817,0.4567,0.8095,0.0966,0.1726,0.0543,0.1242,50
0.6664,0.48,0.8095,0.1006,0.1789,0.0622,0.1362,100
0.6336,0.5367,0.7619,0.1067,0.1871,0.0733,0.1437,200
0.6754,0.5833,0.7619,0.1176,0.2038,0.0939,0.1701,300
0.6401,0.6367,0.6667,0.1207,0.2044,0.0974,0.1577,400
0.6732,0.68,0.6667,0.1359,0.2258,0.1239,0.1868,500
0.5942,0.7367,0.4286,0.1184,0.1856,0.0852,0.1105,1000
0.4642,0.8633,0,0,0,-0.0733,-0.0733,2000
0.4928,0.9167,0,0,0,-0.0229,-0.0319,5000
0.5489,0.1333,1,0.0681,0.1275,0.0101,0.0713,2
0.7363,0.1333,1,0.0681,0.1275,0.0101,0.0713,5
0.6941,0.15,1,0.0693,0.1297,0.0128,0.0801,10
0.6615,0.1833,0.8947,0.0654,0.1219,0.0043,0.0215,20
0.6761,0.3767,0.8421,0.08,0.1461,0.0344,0.0968,50
0.6873,0.4633,0.8421,0.092,0.1658,0.0583,0.1381,100
0.6507,0.4767,0.8421,0.0941,0.1693,0.0625,0.1445,200
0.5995,0.47,0.7368,0.0833,0.1497,0.0406,0.0926,300
0.5361,0.4867,0.5789,0.0701,0.125,0.0135,0.029,400
0.5555,0.54,0.5789,0.078,0.1375,0.0291,0.0568,500
0.5716,0.7533,0.3684,0.1014,0.1591,0.0664,0.0855,1000
0.4836,0.86,0.0526,0.04,0.0455,-0.0286,-0.0289,2000
0.4947,0.9267,0,0,0,-0.0176,-0.0261,5000
0.5673,0.93,0,0,0,0,0,2
0.697,0.7,0.5714,0.129,0.2105,0.1087,0.1551,5
0.7471,0.75,0.5238,0.1447,0.2268,0.1315,0.1706,10
0.7436,0.6933,0.7143,0.1485,0.2459,0.147,0.2192,20
0.7271,0.42,0.8571,0.0952,0.1714,0.052,0.1291,50
0.6513,0.4467,0.8571,0.0994,0.1782,0.0603,0.1423,100
0.6216,0.4833,0.8095,0.1012,0.1799,0.0633,0.1379,200
0.6419,0.5333,0.7619,0.106,0.186,0.072,0.1419,300
0.6177,0.57,0.6667,0.1029,0.1783,0.0649,0.1176,400
0.5865,0.6067,0.5714,0.0992,0.169,0.0565,0.094,500
0.5119,0.75,0.2381,0.0781,0.1176,0.0137,0.0166,1000
0.488,0.8667,0.0476,0.0476,0.0476,-0.0241,-0.0241,2000
0.4946,0.92,0,0,0,-0.0178,-0.0276,5000
0.5257,0.9433,0,0,0,0,0,2
0.6561,0.2,1,0.0661,0.1241,0.0199,0.1003,5
0.7269,0.3267,1,0.0776,0.1441,0.0435,0.1491,10
0.7801,0.43,1,0.0904,0.1659,0.0691,0.1892,20
0.8052,0.5433,0.9412,0.1053,0.1893,0.0973,0.213,50
0.7536,0.5633,0.9412,0.1096,0.1963,0.1055,0.2229,100
0.6832,0.5767,0.8235,0.1014,0.1806,0.0887,0.1788,200
0.6409,0.5967,0.7059,0.0938,0.1655,0.0727,0.1384,300
0.64,0.6467,0.6471,0.0991,0.1719,0.0816,0.1406,400
0.6321,0.6833,0.5882,0.102,0.1739,0.0856,0.1367,500
0.5628,0.8033,0.2941,0.0962,0.1449,0.0651,0.0782,1000
0.47,0.8933,0,0,0,-0.0561,-0.0562,2000
0.4947,0.9333,0,0,0,-0.0173,-0.0246,5000
0.5722,0.2467,0.9444,0.0702,0.1308,0.0215,0.0881,2
0.7728,0.2967,0.9444,0.0749,0.1388,0.031,0.1106,5
0.7495,0.3633,0.8889,0.078,0.1435,0.0373,0.1116,10
0.7511,0.3333,0.8889,0.0748,0.1379,0.0306,0.0981,20
0.7299,0.4667,0.9444,0.0966,0.1753,0.0745,0.1836,50
0.6046,0.5467,0.6667,0.0845,0.15,0.0487,0.0978,100
0.6145,0.6333,0.6111,0.0965,0.1667,0.0703,0.1203,200
0.6019,0.6567,0.5556,0.0952,0.1626,0.067,0.1089,300
0.5984,0.6933,0.5,0.0978,0.1636,0.0703,0.1059,400
0.5678,0.7333,0.3889,0.0921,0.1489,0.0575,0.0787,500
0.5601,0.8133,0.2778,0.1042,0.1515,0.0704,0.0812,1000
0.5048,0.9033,0.0556,0.0769,0.0645,0.0149,0.0152,2000
